datetime,WMB,USB,BK,CL,NEM,PYPL,JCI,ZTS,VST,EOG,ELV,CSX,APD,ADSK,AZO,HLT,WDAY,NSC,KMI,TEL,CARR,PWR,DLR,REGN,ROP
1998-09-16,20.320186,21.774854,31.730756,18.125,18.875,,20.287628,,,4.125,,2.319419,30.797555,6.53125,23.375,,,31.0,,,,8.500043,,8.25,8.5
1998-09-17,19.383772,21.281839,29.867653,17.125,20.8125,,19.389945,,,4.109375,,2.281225,30.393084,6.234375,23.1875,,,30.4375,,,,8.250041,,8.0,8.34375
1998-09-18,19.805159,22.041904,29.544713,17.0,20.9375,,18.761567,,,4.125,,2.243031,30.219739,6.25,23.625,,,30.125,,,,8.500043,,7.9375,8.59375
1998-09-21,20.132904,22.658174,30.20715,16.390625,19.6875,,18.784009,,,4.1875,,2.229142,29.641924,6.15625,23.0625,,,30.625,,,,8.333375,,7.875,8.40625
1998-09-22,20.507469,22.26787,30.538369,16.75,19.25,,19.389945,,,4.109375,,2.343724,28.890764,6.375,22.75,,,30.625,,,,8.333375,,7.85937,8.34375
1998-09-23,21.818449,22.226785,31.532025,17.734375,20.625,,19.636808,,,4.515625,,2.361085,28.544075,6.90625,22.3125,,,30.6875,,,,8.208374,,8.25,8.375
1998-09-24,21.397063,22.103531,29.478469,17.640625,23.375,,19.65925,,,4.375,,2.322891,28.544075,6.515625,23.25,,,29.625,,,,8.208374,,8.0625,8.1875
1998-09-25,21.771628,22.185701,30.074663,17.359375,22.875,,20.197859,,,4.6875,,2.322891,28.71742,6.484375,24.1875,,,29.4375,,,,8.166707,,8.3125,8.0625
1998-09-28,21.303421,22.411666,30.803344,18.15625,24.75,,20.601817,,,4.484375,,2.347196,28.486294,6.578125,24.625,,,29.6875,,,,8.333375,,8.15625,8.375
1998-09-29,21.443883,22.062447,30.339638,18.21875,23.0,,20.377396,,,4.484375,,2.378446,28.544075,6.640625,25.0,,,29.375,,,,8.250041,,7.9375,8.40625
1998-09-30,21.537525,21.73377,29.014763,17.1875,24.25,,19.838786,,,4.375,,2.33678,27.504008,6.5625,24.625,,,29.0625,,,,8.208374,,7.6875,8.6875
1998-10-01,19.8988,20.953162,27.226181,17.0,26.375,,18.35761,,,4.140625,,2.322891,27.619571,6.5,22.3125,,,28.5,,,,8.208374,,6.625,8.46875
1998-10-02,20.835214,21.076416,28.816031,17.984375,28.625,,18.290284,,,4.203125,,2.388863,27.850697,6.453125,22.8125,,,29.1875,,,,8.208374,,7.0,8.1875
1998-10-05,21.91209,20.891535,27.822375,18.03125,27.25,,17.280391,,,4.125,,2.260392,27.850697,6.109375,21.875,,,28.625,,,,8.00004,,7.25,8.125
1998-10-06,21.537525,20.727196,27.623644,18.34375,28.0625,,17.033528,,,4.109375,,2.218726,29.064109,5.9375,21.5,,,28.5,,,,8.250041,,7.125,7.46875
1998-10-07,21.20978,20.234181,27.424913,18.75,30.0625,,16.83155,,,4.015625,,2.166643,29.353017,6.015625,22.0625,,,28.6875,,,,8.208374,,7.125,7.25
1998-10-08,20.694752,18.796219,28.021106,18.34375,29.3125,,16.046077,,,3.875,,2.166643,27.735134,5.90625,21.5625,,,28.0625,,,,7.833372,,7.125,6.9375
1998-10-09,20.647931,19.70008,30.140906,19.09375,25.625,,17.325275,,,3.984375,,2.19442,28.659638,5.9375,22.875,,,28.5,,,,7.708372,,7.1875,7.09375
1998-10-12,20.226545,20.028758,30.670856,19.71875,24.1875,,17.729232,,,3.953125,,2.204837,30.046395,5.9375,23.8125,,,28.875,,,,7.916706,,7.125,7.0
1998-10-13,20.413828,20.090384,29.478469,19.25,22.9375,,16.921318,,,4.109375,,2.218726,30.62421,5.78125,23.5625,,,29.1875,,,,8.041707,,6.0625,7.03125
1998-10-14,20.647931,22.062447,30.140906,19.1875,21.8125,,17.729232,,,4.234375,,2.253447,32.299874,5.546875,23.9375,,,29.6875,,,,7.833372,,6.0,7.3125
1998-10-15,20.882035,23.41824,32.061975,20.390625,23.5,,19.12064,,,4.171875,,2.454834,33.051034,6.0625,26.25,,,31.375,,,,7.875039,,6.125,7.4375
1998-10-16,21.724808,23.705832,32.591925,21.5625,23.625,,19.65925,,,4.21875,,2.482612,34.380009,5.96875,26.0625,,,32.75,,,,7.875039,,6.5,7.46875
1998-10-19,21.631166,23.294986,33.254363,21.5,22.125,,20.242744,,,4.09375,,2.343724,34.206665,6.34375,26.75,,,33.5625,,,,7.833372,,7.5,7.84375
1998-10-20,20.507469,23.849628,33.453094,20.953125,22.8125,,20.579375,,,4.125,,2.395807,34.206665,6.671875,27.1875,,,34.5,,,,8.333375,,7.375,8.1875
1998-10-21,20.741573,23.41824,32.724413,21.234375,22.4375,,20.646701,,,4.203125,,2.288169,33.108816,6.484375,27.0,,,33.5,,,,8.66671,,7.375,8.03125
1998-10-22,20.367007,23.130647,33.188119,21.734375,21.625,,21.499499,,,4.359375,,2.190948,34.78448,6.515625,26.6875,,,33.0625,,,,8.625043,,8.0,8.84375
1998-10-23,20.132904,22.124074,32.724413,21.671875,21.6875,,21.319963,,,4.359375,,2.100671,33.62885,6.265625,26.625,,,32.0,,,,8.500043,,8.25,8.875
1998-10-26,20.694752,23.315528,32.989388,22.3125,20.625,,21.162868,,,4.375,,2.152754,34.437791,6.75,26.0,,,32.0,,,,8.833378,,8.5,9.0
1998-10-27,20.179724,24.055051,32.8569,22.09375,23.0,,21.566825,,,4.359375,,2.170115,33.744413,7.5,25.75,,,31.4375,,,,8.583376,,7.5,8.96875
1998-10-28,20.179724,24.301559,32.989388,21.421875,22.375,,22.307414,,,4.296875,,2.152754,33.455505,7.390625,25.25,,,30.5625,,,,8.541709,,8.3125,8.90625
1998-10-29,20.039262,25.390302,33.718069,21.5625,21.4375,,22.531834,,,4.28125,,2.142338,34.495573,7.90625,25.75,,,30.25,,,,8.916711,,8.5625,8.9375
1998-10-30,20.507469,24.856202,33.453094,22.09375,21.25,,22.240087,,,4.171875,,2.180532,34.900043,7.796875,26.3125,,,32.9375,,,,9.625048,,8.25,8.90625
1998-11-02,20.507469,24.856202,33.519338,21.984375,21.5,,22.48695,,,4.359375,,2.177059,35.708985,8.3125,27.1875,,,33.0,,,,10.750054,,8.4375,8.59375
1998-11-03,20.413828,25.267048,33.188119,22.75,20.75,,22.172761,,,4.359375,,2.201365,36.980178,8.875,27.0625,,,32.375,,,,10.66672,,8.125,8.46875
1998-11-04,21.022497,25.410844,34.049288,22.34375,23.0,,22.060551,,,4.359375,,2.319419,36.922397,9.1875,27.3125,,,32.1875,,,,10.208384,,7.5,8.3125
1998-11-05,20.694752,25.616267,34.910456,22.75,24.0625,,22.37474,,,4.40625,,2.319419,37.78912,9.0,28.375,,,33.375,,,,10.416719,,7.875,7.96875
1998-11-06,20.975676,25.493013,34.711725,23.546875,22.75,,22.307414,,,4.53125,,2.326363,37.500212,9.234375,28.5,,,33.8125,,,,10.875054,,8.5,8.6875
1998-11-09,20.694752,24.999998,34.115531,23.0,22.3125,,22.217645,,,4.515625,,2.309002,37.153523,8.53125,27.875,,,33.4375,,,,11.666725,,8.125,9.0625
1998-11-10,20.179724,25.02054,33.784313,23.0625,22.25,,22.711371,,,4.34375,,2.281225,36.344581,8.46875,27.25,,,34.0,,,,11.666725,,7.8125,8.9375
1998-11-11,19.430593,24.815117,33.188119,22.59375,22.0625,,22.554276,,,4.3125,,2.25692,35.188951,8.53125,27.5625,,,33.625,,,,11.916726,,7.76562,8.84375
1998-11-12,19.383772,25.061625,33.38685,22.46875,23.875,,22.217645,,,4.453125,,2.277753,35.073388,8.5625,26.6875,,,32.75,,,,11.708392,,7.75,8.96875
1998-11-13,19.430593,25.246506,34.248019,23.046875,22.6875,,22.352298,,,4.46875,,2.253447,36.980178,8.65625,27.875,,,32.75,,,,11.583391,,7.5,8.9375
1998-11-16,20.601111,25.677894,34.910456,23.40625,21.375,,22.980676,,,4.4375,,2.284697,37.673557,7.984375,28.375,,,34.0625,,,,11.416724,,7.75,8.9375
1998-11-17,21.162959,24.815117,35.639138,23.125,21.75,,23.272422,,,4.34375,,2.298586,37.846901,7.25,28.375,,,32.4375,,,,11.33339,,7.625,8.9375
1998-11-18,21.958911,23.829086,36.301575,23.1875,22.625,,23.429517,,,4.34375,,2.30553,36.980178,7.65625,28.625,,,32.0,,,,11.250056,,7.9375,8.625
1998-11-19,22.473939,23.459324,36.831525,23.5625,22.1875,,24.057895,,,4.21875,,2.361085,36.517926,7.75,29.0,,,31.9375,,,,11.541724,,8.0,8.5
1998-11-20,22.193015,24.445355,37.228988,23.296875,21.9375,,23.362191,,,4.21875,,2.444418,36.344581,8.796875,29.5,,,32.9375,,,,12.00006,,8.125,8.5625
1998-11-23,22.146194,24.856202,37.0965,23.6875,22.0,,23.519285,,,4.140625,,2.409696,37.78912,9.0625,29.8125,,,33.625,,,,11.583391,,8.3125,8.78125
1998-11-24,21.91209,24.589152,37.427719,22.515625,21.5625,,23.339749,,,4.0625,,2.395807,36.806834,9.046875,30.3125,,,32.625,,,,12.291728,,8.375,8.875
1998-11-25,21.537525,24.342644,37.228988,21.546875,21.3125,,23.698822,,,4.03125,,2.381918,37.384649,9.203125,30.125,,,32.5625,,,,12.833398,,8.125,9.15625
1998-11-27,21.818449,24.322101,36.964013,21.625,21.125,,24.416968,,,4.078125,,2.38539,36.691271,9.015625,30.1875,,,31.5625,,,,12.833398,,8.125,9.1875
1998-11-30,21.584345,24.075594,36.632794,21.40625,19.875,,23.631496,,,3.75,,2.315947,35.246732,9.09375,30.125,,,30.375,,,,12.750064,,8.25,9.28125
1998-12-01,21.397063,24.527525,37.428249,21.1875,19.9375,,23.631496,,,3.578125,,2.326363,35.131169,9.4375,29.875,,,30.9375,,,,13.125066,,8.125,9.21875
1998-12-02,21.350242,25.02054,38.090156,21.046875,19.8125,,23.407075,,,3.515625,,2.329835,34.206665,10.59375,29.6875,,,30.9375,,,,13.458401,,7.75,9.1875
1998-12-03,20.507469,24.198848,36.500306,20.53125,18.25,,23.182654,,,3.375,,2.295114,33.686631,10.5,30.0,,,29.9375,,,,13.3334,,7.9375,9.1875
1998-12-04,20.601111,24.630236,38.553863,21.3125,17.75,,24.192547,,,3.546875,,2.298586,34.091102,10.65625,31.0,,,30.6875,,,,13.416734,,7.9375,9.28125
1998-12-07,20.55429,24.342644,38.421375,21.265625,19.0,,24.663831,,,3.6875,,2.298586,34.380009,10.59375,32.0625,,,30.375,,,,14.708407,,7.8125,8.96875
1998-12-08,21.069318,23.788001,37.957669,21.0625,18.1875,,24.416968,,,3.515625,,2.288169,33.224379,10.515625,31.4375,,,29.9375,,,,14.750074,,7.6875,9.4375
1998-12-09,20.273366,23.33607,37.891425,20.921875,18.0,,24.708715,,,3.5625,,2.30553,33.975539,10.96875,31.4375,,,30.3125,,,,14.66674,,7.875,9.375
1998-12-10,19.8988,23.664747,37.62645,20.859375,19.5625,,24.259873,,,3.5,,2.33678,34.091102,10.734375,30.625,,,30.25,,,,14.583406,,7.125,9.65625
1998-12-11,19.8988,24.239932,36.0366,20.5,18.125,,24.416968,,,3.40625,,2.343724,33.513287,10.59375,30.6875,,,30.75,,,,14.083404,,7.625,9.84375
1998-12-14,20.601111,24.281017,35.307919,20.71875,18.25,,23.407075,,,3.21875,,2.309002,33.975539,10.03125,30.5625,,,31.3125,,,,13.916736,,7.1875,9.4375
1998-12-15,21.116138,24.157763,36.235331,21.234375,18.375,,23.362191,,,3.875,,2.267336,33.166597,9.734375,30.5,,,30.75,,,,13.791736,,7.375,9.46875
1998-12-16,21.677987,24.301559,36.102844,21.1875,19.75,,23.653938,,,4.125,,2.267336,32.819908,9.484375,30.75,,,30.0,,,,14.083404,,7.25,9.28125
1998-12-17,22.380297,24.938371,38.355131,21.109375,18.75,,24.304758,,,4.09375,,2.326363,34.495573,9.65625,31.0,,,30.5625,,,,14.00007,,6.9375,9.125
1998-12-18,22.56758,25.410844,39.083813,21.53125,17.8125,,24.192547,,,4.203125,,2.322891,33.744413,9.804688,32.0,,,30.4375,,,,14.375072,,7.5,9.375
1998-12-21,22.427118,25.924402,39.017569,21.78125,17.125,,25.583955,,,4.125,,2.315947,35.188951,9.78125,32.0625,,,30.5,,,,14.083404,,7.25,9.09375
1998-12-22,22.473939,25.924402,39.083813,22.34375,16.75,,25.157556,,,4.140625,,2.295114,35.246732,9.71875,32.0625,,,30.25,,,,13.666735,,6.75,9.1875
