datetime,DDOG,ALL,PSX,PSA,LHX,GWW,CMI,GM,D,CTVA,AMP,SQ,CBRE,CCI,TGT,EW,KR,AIG,IDXX,KDP,ROST,BKR,CPRT,EXC
1998-05-28,,47.53125,,29.3125,20.298761,52.46875,13.265625,,19.375,,,,,,23.0,,10.515625,787.807363,5.484375,,2.769531,25.2875,0.188152,10.005249
1998-05-29,,47.0625,,30.0,20.32502,52.78125,13.03125,,19.84375,,,,,,23.1875,,10.734375,779.154461,5.5625,,2.757813,25.2,0.18685,10.0721
1998-06-01,,47.59375,,30.0,20.246241,53.5625,12.796875,,20.125,,,,,,23.96875,,10.84375,772.074814,5.453125,,2.789063,24.5875,0.186199,10.27265
1998-06-02,,48.34375,,29.9375,20.009904,52.71875,13.078125,,20.1875,,,,,,24.15625,,10.875,776.794579,5.34375,,2.78125,25.33125,0.187826,10.2058
1998-06-03,,47.4375,,29.75,20.009904,52.0625,13.125,,20.25,,,,,,24.15625,,10.96875,790.953873,5.34375,,2.679688,25.33125,0.190105,10.228083
1998-06-04,,47.875,,29.5,19.747307,52.0625,13.15625,,20.0625,,,,,,24.34375,,11.109375,814.946009,5.265625,,2.578125,26.3375,0.192709,10.027533
1998-06-05,,48.46875,,29.125,19.090814,52.09375,13.296875,,20.21875,,,,,,25.53125,,11.15625,820.059087,5.242188,,2.570313,26.425,0.191407,10.005249
1998-06-08,,47.75,,29.0,19.117073,52.875,13.796875,,20.25,,,,,,25.5625,,10.96875,842.871282,5.140625,,2.660156,25.55,0.20573,9.982966
1998-06-09,,47.5,,28.875,19.510969,53.15625,13.703125,,20.375,,,,,,25.5625,,11.3125,864.110223,5.15625,,2.742188,25.59375,0.200522,10.13895
1998-06-10,,47.0,,28.5625,18.985775,52.5625,13.28125,,20.5,,,,,,26.0625,,11.265625,863.323595,5.03125,,2.78125,25.24375,0.199871,10.384067
1998-06-11,,46.65625,,28.0,18.801957,51.53125,13.53125,,20.65625,,,,,,25.25,,10.90625,841.691341,5.0625,,2.785156,24.7625,0.204428,10.673752
1998-06-12,,46.84375,,26.75,18.408061,50.78125,13.53125,,20.5,,,,,,25.3125,,11.109375,856.243949,5.28125,,2.683594,24.89375,0.210939,10.606901
1998-06-15,,45.125,,27.0,18.040425,51.375,13.046875,,20.25,,,,,,24.46875,,10.75,830.678557,5.15625,,2.609375,23.975,0.210939,10.718318
1998-06-16,,45.625,,26.5625,17.751568,50.625,12.96875,,20.28125,,,,,,24.1875,,10.78125,822.418969,5.484375,,2.523438,24.28125,0.212892,10.450918
1998-06-17,,45.59375,,26.875,17.856607,52.25,13.203125,,20.25,,,,,,24.59375,,10.71875,836.578263,5.34375,,2.613281,24.4125,0.215496,10.495484
1998-06-18,,45.0625,,26.8125,17.56775,52.8125,13.03125,,20.25,,,,,,24.5625,,10.671875,822.025656,5.296875,,2.570313,23.58125,0.223959,10.562335
1998-06-19,,44.125,,26.875,17.777828,50.9375,12.734375,,20.25,,,,,,23.96875,,10.640625,848.770988,5.4375,,2.550781,23.625,0.222657,10.428634
1998-06-22,,44.375,,27.0625,17.646529,50.6875,12.921875,,20.21875,,,,,,24.46875,,10.84375,837.36489,5.75,,2.578125,24.5875,0.220053,10.317217
1998-06-23,,44.375,,26.8125,17.147595,51.5,12.6875,,20.3125,,,,,,24.8125,,11.328125,848.377674,6.1875,,2.566406,24.5,0.220053,10.294934
1998-06-24,,46.03125,,26.6875,17.305153,51.25,12.5,,20.4375,,,,,,24.84375,,11.0,878.269516,6.328125,,2.566406,24.325,0.223308,10.27265
1998-06-25,,44.6875,,26.75,17.725308,49.4375,12.5625,,20.34375,,,,,,24.3125,,10.90625,885.349163,6.265625,,2.546875,24.01875,0.228517,10.161233
1998-06-26,,44.5,,27.125,18.224243,50.5625,12.90625,,20.3125,,,,,,24.375,,10.90625,891.642183,6.3125,,2.578125,23.8,0.234376,10.161233
1998-06-29,,45.0625,,27.875,18.434321,50.625,12.765625,,20.5,,,,,,24.75,,10.84375,901.868339,6.3125,,2.6875,24.54375,0.244142,10.339501
1998-06-30,,45.78125,,28.0,18.775697,49.8125,12.8125,,20.375,,,,,,24.25,,10.71875,918.780829,6.21875,,2.6875,24.19375,0.240887,10.406351
1998-07-01,,46.875,,27.875,18.565619,51.1875,12.921875,,20.5,,,,,,25.0,,11.234375,919.96077,6.21875,,2.742188,23.8,0.22461,10.540051
1998-07-02,,47.8125,,28.25,18.591879,50.75,12.921875,,20.5,,,,,,25.1875,,11.25,924.680534,6.125,,2.757813,24.325,0.227866,10.651468
1998-07-06,,48.5,,28.1875,18.355542,51.75,13.109375,,20.6875,,,,,,26.125,,11.375,936.873259,6.234375,,2.8125,23.40625,0.238282,10.517768
1998-07-07,,50.5,,28.5,18.066685,51.1875,12.921875,,20.5,,,,,,25.25,,11.015625,936.086632,6.203125,,2.835938,22.4,0.240236,10.540051
1998-07-08,,51.5,,28.5625,17.646529,51.1875,13.09375,,20.5625,,,,,,25.65625,,11.140625,936.086632,5.9375,,2.8125,22.44375,0.243491,10.495484
1998-07-09,,50.875,,28.8125,17.699049,51.0625,12.984375,,20.5,,,,,,24.96875,,10.875,924.287221,5.8125,,2.765625,22.3125,0.247397,10.428634
1998-07-10,,51.1875,,28.8125,17.54149,51.0625,13.0625,,20.4375,,,,,,24.96875,,10.875,937.659887,5.625,,2.867188,21.83125,0.248699,10.517768
1998-07-13,,51.0,,28.625,17.121335,49.9375,12.953125,,20.21875,,,,,,25.03125,,10.671875,939.626455,5.78125,,2.867188,21.7,0.250652,10.339501
1998-07-14,,50.6875,,28.3125,17.331413,50.4375,12.875,,20.15625,,,,,,26.03125,,11.125,953.392435,5.828125,,2.929688,21.6125,0.246095,10.294934
1998-07-15,,49.8125,,27.9375,17.777828,49.6875,12.859375,,20.0,,,,,,25.875,,12.0,939.626455,5.875,,2.992188,21.6125,0.248699,10.317217
1998-07-16,,50.0,,28.1875,18.014165,49.0625,13.6875,,19.9375,,,,,,26.15625,,11.9375,929.400299,6.1875,,2.992188,21.35,0.246095,10.27265
1998-07-17,,50.5,,27.75,17.751568,48.1875,13.265625,,19.9375,,,,,,26.28125,,12.046875,954.572376,6.1875,,3.0625,20.78125,0.247397,10.384067
1998-07-20,,51.1875,,27.6875,17.59401,46.75,13.4375,,19.8125,,,,,,26.3125,,12.078125,957.718886,6.09375,,3.105469,19.8625,0.251303,10.406351
1998-07-21,,49.4375,,27.625,17.515231,46.1875,13.53125,,19.96875,,,,,,26.125,,12.265625,934.513377,5.65625,,3.089844,19.64375,0.248048,10.473201
1998-07-22,,48.5,,27.3125,17.54149,46.9375,13.46875,,20.1875,,,,,,26.03125,,12.234375,912.487809,5.890625,,3.058594,19.99375,0.248699,10.562335
1998-07-23,,45.875,,27.0,16.911257,46.75,13.015625,,19.96875,,,,,,24.53125,,12.0,915.634319,5.65625,,2.875,18.9,0.242189,10.517768
1998-07-24,,45.5,,26.8125,17.147595,47.0,12.75,,20.09375,,,,,,24.34375,,12.0625,917.994201,5.703125,,2.875,18.15625,0.220053,10.517768
1998-07-27,,45.375,,26.8125,17.173854,47.0,12.71875,,20.125,,,,,,24.875,,12.296875,962.438651,5.875,,2.78125,18.55,0.225913,10.540051
1998-07-28,,43.3125,,26.5,17.200114,46.9375,12.90625,,20.3125,,,,,,24.5,,12.0,940.806396,5.6875,,2.714844,18.2,0.214845,10.562335
1998-07-29,,40.5,,26.4375,16.937517,47.1875,12.953125,,20.3125,,,,,,23.8125,,11.828125,940.806396,5.53125,,2.65625,17.54375,0.210939,10.673752
1998-07-30,,42.25,,26.875,17.147595,46.6875,13.578125,,20.53125,,,,,,24.46875,,11.90625,950.639239,5.5625,,2.734375,17.80625,0.225262,10.762885
1998-07-31,,42.4375,,26.5,16.64866,44.125,13.921875,,20.375,,,,,,23.90625,,11.828125,949.065984,5.625,,2.628906,17.5,0.222657,10.673752
1998-08-03,,40.75,,25.5625,16.149725,43.75,13.640625,,20.40625,,,,,,23.8125,,12.359375,932.148834,5.46875,,2.570313,16.7125,0.222657,10.696035
1998-08-04,,38.5625,,25.0,15.834609,43.0625,12.984375,,20.03125,,,,,,22.1875,,11.921875,873.74204,5.015625,,2.484375,16.0125,0.220053,10.629185
1998-08-05,,39.9375,,24.8125,15.965907,43.375,13.09375,,20.0,,,,,,22.53125,,12.140625,879.051749,5.1875,,2.484375,14.9625,0.223959,10.540051
1998-08-06,,40.5625,,24.4375,15.808349,43.125,13.109375,,19.9375,,,,,,23.5,,12.15625,903.830388,5.53125,,2.511719,15.96875,0.225913,10.540051
1998-08-07,,41.75,,25.3125,16.070946,42.4375,13.03125,,20.25,,,,,,24.09375,,12.015625,887.311295,5.59375,,2.542969,16.7125,0.23698,10.696035
1998-08-10,,41.75,,25.625,16.044687,42.75,12.828125,,20.21875,,,,,,23.90625,,12.296875,869.022299,5.390625,,2.558594,15.6625,0.238933,10.651468
1998-08-11,,41.5625,,25.25,15.545752,42.5,12.5625,,20.1875,,,,,,23.6875,,12.171875,843.653692,5.25,,2.527344,14.4375,0.242189,10.673752
1998-08-12,,42.75,,25.75,15.75583,43.4375,12.640625,,20.9375,,,,,,23.8125,,12.0625,869.022299,5.125,,2.648438,15.75,0.239585,11.11942
1998-08-13,,42.0,,26.0625,15.545752,42.875,12.6875,,20.75,,,,,,23.78125,,11.984375,861.942688,4.9375,,2.570313,15.575,0.240887,10.985719
1998-08-14,,42.1875,,25.875,15.151856,41.6875,12.546875,,20.84375,,,,,,22.75,,12.03125,833.624242,4.75,,2.5625,15.53125,0.239585,11.052569
1998-08-17,,43.125,,26.0,15.650791,42.4375,12.5,,21.0,,,,,,23.0625,,12.34375,867.252396,4.96875,,2.609375,15.4875,0.247397,11.208553
1998-08-18,,43.9375,,26.0625,15.860869,42.625,12.46875,,20.9375,,,,,13.0,23.78125,,12.234375,892.621004,5.359375,,2.75,16.14375,0.255861,11.297687
1998-08-19,,43.0,,26.1875,16.123466,42.0,12.484375,,20.59375,,,,,13.0625,23.4375,,12.0625,893.210971,5.3125,,2.609375,16.75625,0.257814,11.18627
1998-08-20,,43.1875,,25.9375,15.939648,42.8125,12.25,,20.5625,,,,,13.0,23.1875,,12.421875,825.954663,5.09375,,2.6875,16.275,0.259767,11.163987
1998-08-21,,42.875,,25.875,15.965907,42.25,11.890625,,21.09375,,,,,13.0,22.75,,12.265625,827.134598,4.96875,,2.726563,15.79375,0.259767,11.364537
1998-08-24,,43.0625,,26.0625,16.175985,42.25,11.984375,,21.25,,,,,13.0,23.3125,,12.890625,846.60353,5.03125,,2.710938,15.09375,0.259116,11.431387
1998-08-25,,41.9375,,26.0625,15.939648,42.5625,11.5625,,21.125,,,,,13.0,24.125,,13.015625,864.302558,5.046875,,2.75,15.35625,0.244142,11.431387
1998-08-26,,40.875,,26.1875,15.598271,41.75,10.984375,,20.84375,,,,,12.25,23.4375,,12.703125,847.193497,5.265625,,2.675781,14.74375,0.238282,11.721072
1998-08-27,,39.125,,26.0,14.679181,40.75,10.75,,20.96875,,,,,11.125,22.125,,12.796875,807.075699,5.296875,,2.601563,13.3,0.218751,11.810205
1998-08-28,,39.58203,,25.9375,14.311545,40.3125,10.34375,,21.1875,,,,,10.0,21.96875,,12.390625,772.857578,5.0,,2.421875,13.3,0.203126,12.189023
1998-08-31,,37.5,,23.375,13.392455,39.1875,10.171875,,20.84375,,,,,8.125,18.375,,11.25,729.789942,4.375,,2.273438,12.775,0.201824,12.211307
1998-09-01,,37.3125,,23.4375,14.206506,41.875,10.96875,,21.0625,,,,,8.5,21.125,,11.890625,759.87829,4.875,,2.257813,13.34375,0.188152,12.055323
1998-09-02,,38.1875,,23.25,14.469104,41.1875,10.703125,,20.4375,,,,,9.5625,19.8125,,12.28125,762.828128,4.71875,,2.21875,13.3875,0.192709,11.431387
1998-09-03,,38.75,,23.0,14.075208,40.75,11.15625,,20.21875,,,,,8.75,19.78125,,11.875,753.388646,4.75,,2.15625,15.4875,0.192709,11.364537
1998-09-04,,37.6875,,23.0625,14.180247,41.375,10.796875,,20.4375,,,,,8.375,19.0,,12.25,719.760492,4.9375,,2.089844,15.225,0.187501,11.342254
1998-09-08,,39.5,,23.6875,14.705441,42.0,11.15625,,20.5,,,,,9.875,20.71875,,12.59375,766.367934,5.4375,,2.191406,14.9625,0.190105,11.654221
1998-09-09,,39.0625,,23.8125,14.705441,41.375,11.15625,,20.53125,,,,,9.5,20.09375,,12.421875,769.90774,5.171875,,2.183594,13.95625,0.180339,11.542804
1998-09-10,,37.875,,23.3125,13.996429,39.9375,10.65625,,20.6875,,,,,9.25,18.84375,,12.25,723.300298,5.117188,,2.125,14.35,0.208334,11.654221
1998-09-11,,39.3125,,23.4375,13.91765,41.75,10.625,,21.0,,,,,9.0,19.8125,,12.453125,745.719067,5.25,,2.1875,15.05,0.208334,11.810205
1998-09-14,,40.8125,,23.75,14.127727,41.6875,10.6875,,20.9375,,,,,9.0,20.875,,12.875,767.547869,5.34375,,2.25,15.61875,0.223959,11.832489
1998-09-15,,40.6875,,23.375,14.206506,42.625,8.8125,,21.25,,,,,8.75,21.53125,,12.4375,773.447545,5.734375,,2.304688,15.61875,0.229168,12.010756
1998-09-16,,42.0,,23.375,14.495363,44.5,9.0,,21.5,,,,,7.875,21.6875,,11.953125,782.887027,5.984375,,2.359375,16.23125,0.234376,12.077606
1998-09-17,,40.8125,,24.125,14.574142,43.5625,8.5625,,21.3125,,,,,8.281,21.15625,,11.8125,763.418096,5.65625,,2.3125,16.05625,0.233725,12.122173
1998-09-18,,40.9375,,24.8125,15.046817,44.125,8.140625,,21.5625,,,,,8.25,21.0625,,11.71875,747.48897,5.890625,,2.300781,15.6625,0.241538,12.16674
1998-09-21,,42.0,,25.25,14.941779,42.5,7.9375,,21.78125,,,,,7.0,20.53125,,11.609375,761.648193,5.734375,,2.265625,15.88125,0.234376,12.23359
1998-09-22,,42.75,,27.5,15.125597,43.5625,7.921875,,22.0625,,,,,8.0,19.90625,,11.96875,777.577319,5.875,,2.320313,15.6625,0.229168,12.16674
1998-09-23,,44.875,,29.25,15.572012,44.0,7.859375,,22.21875,,,,,8.375,19.625,,12.75,787.0168,6.09375,,2.1875,16.625,0.234376,12.211307
1998-09-24,,42.1875,,28.8125,14.048948,44.3125,7.5625,,21.5625,,,,,9.0625,18.25,,12.28125,766.957901,6.125,,2.117188,15.00625,0.229168,11.943906
1998-09-25,,41.8125,,27.875,13.760091,43.4375,7.84375,,21.5625,,,,,9.375,18.59375,,12.515625,745.719067,5.953125,,2.007813,14.9625,0.225913,12.16674
1998-09-28,,42.0625,,27.875,13.760091,42.6875,8.140625,,21.9375,,,,,9.375,19.25,,12.59375,753.388646,5.625,,1.984375,14.74375,0.236329,12.255873
1998-09-29,,43.0625,,27.4375,13.733832,42.3125,8.25,,22.15625,,,,,9.53125,18.875,,12.796875,753.388646,5.71875,,1.9375,14.875,0.229168,12.36729
1998-09-30,,41.5,,26.8125,13.444975,42.125,7.4375,,22.3125,,,,,9.625,17.875,,12.5,739.819391,5.96875,,1.789063,14.7,0.231772,13.102643
1998-10-01,,41.1875,,26.875,13.077339,40.3125,7.625,,22.78125,,,,,8.875,17.09375,,12.328125,711.500945,5.78125,,1.570313,14.30625,0.23698,13.169493
1998-10-02,,43.5625,,26.375,12.788482,41.4375,7.59375,,23.3125,,,,,8.875,17.8125,,13.1875,698.521658,5.59375,,1.617188,14.4375,0.239585,13.325477
1998-10-05,,42.8125,,26.0625,12.473365,39.875,7.59375,,24.0,,,,,8.0,17.1875,,12.375,672.563083,5.40625,,1.585938,13.95625,0.229819,13.370044
1998-10-06,,42.3125,,25.625,12.289547,40.875,7.3125,,23.875,,,,,8.375,17.90625,,12.515625,670.79318,5.125,,1.667969,13.86875,0.220704,13.815712
1998-10-07,,41.0,,24.75,12.447105,41.75,7.34375,,23.9375,,,,,7.8125,17.75,,12.21875,662.533633,5.34375,,1.546875,13.3,0.195313,14.172246
1998-10-08,,39.5,,24.375,11.816872,39.25,7.234375,,24.0,,,,,6.3125,16.875,,11.34375,628.315512,5.234375,,1.527344,12.075,0.200522,14.506497
1998-10-09,,41.0625,,25.0,11.764353,41.5,7.296875,,23.53125,,,,,6.25,18.1875,,11.5,657.813892,4.890625,,1.585938,12.46875,0.197918,14.172246
1998-10-12,,42.875,,25.5,12.368326,41.5625,7.640625,,23.03125,,,,,6.25,18.6875,,12.484375,700.291561,4.78125,,1.703125,13.25625,0.19922,13.682011
1998-10-13,,44.5625,,25.25,12.184508,39.5,7.921875,,23.34375,,,,,7.0,19.375,,12.59375,699.701593,4.5625,,1.644531,13.08125,0.197918,14.016263
1998-10-14,,43.5625,,25.0625,12.237028,37.625,8.203125,,23.8125,,,,,7.625,19.9375,,12.75,700.881528,5.09375,,1.84375,12.8625,0.196616,13.927129
1998-10-15,,44.5,,25.375,12.630923,40.0625,8.125,,24.03125,,,,,7.5625,21.8125,,12.484375,778.167286,5.03125,,2.0625,13.3,0.207032,13.815712
1998-10-16,,46.5625,,25.6875,13.208637,42.75,8.625,,23.1875,,,,,7.875,21.4375,,12.1875,827.724566,5.0,,2.03125,15.18125,0.212892,13.548311
1998-10-19,,46.9375,,25.8125,13.261157,42.75,8.6875,,23.21875,,,,,8.5625,22.09375,,11.359375,821.82489,5.09375,,2.0625,14.74375,0.216147,13.704295
1998-10-20,,47.75,,27.125,14.022688,43.4375,8.484375,,23.03125,,,,,9.375,22.84375,,12.140625,852.503206,4.875,,2.140625,14.65625,0.222006,13.927129
1998-10-21,,42.5,,27.25,14.652922,43.8125,8.515625,,22.8125,,,,,10.0,22.71875,,12.5,838.343983,4.9375,,2.191406,15.09375,0.221355,13.837995
1998-10-22,,43.0,,27.3125,14.364065,44.4375,8.53125,,22.96875,,,,,11.4375,22.5625,,12.625,813.565343,5.0,,2.234375,15.00625,0.219402,13.993979
1998-10-23,,41.875,,27.125,14.101468,44.6875,8.25,,22.8125,,,,,13.0,22.40625,,12.5,808.255635,4.9375,,2.207031,14.4375,0.216147,13.815712
1998-10-26,,40.8125,,26.9375,13.996429,44.875,8.46875,,22.75,,,,,12.75,21.53125,,12.671875,775.807416,4.96875,,2.226563,15.61875,0.219402,13.570594
1998-10-27,,41.375,,26.875,14.574142,43.75,8.375,,22.9375,,,,,12.4375,19.96875,,12.90625,774.037513,5.0,,2.15625,15.225,0.229168,13.459177
1998-10-28,,41.1875,,26.75,14.416584,44.25,8.015625,,23.0625,,,,,12.75,19.84375,,12.953125,749.848841,5.09375,,2.183594,15.1375,0.244793,13.637445
1998-10-29,,42.375,,26.875,14.679181,44.75,7.953125,,23.125,,,,,12.0,20.53125,,13.40625,764.598031,5.5625,,2.214844,15.00625,0.227866,13.592878
1998-10-30,,43.0625,,26.6875,14.731701,46.0625,8.53125,,23.0625,,,,,12.875,21.1875,,13.875,805.305797,5.703125,,2.03125,15.44375,0.229168,13.815712
1998-11-02,,42.25,,26.9375,15.361934,46.375,8.953125,,23.3125,,,,,12.875,21.75,,14.046875,815.335246,5.59375,,2.1875,16.05625,0.239585,13.927129
1998-11-03,,41.9375,,26.5625,14.731701,46.0,9.125,,23.53125,,,,,12.75,21.34375,,14.109375,811.79544,5.5625,,2.210938,15.35625,0.242189,14.172246
1998-11-04,,43.0,,27.6875,15.466973,46.0,9.1875,,23.5,,,,,12.5,22.0,,14.109375,825.954663,5.59375,,2.222656,15.79375,0.234376,14.239097
1998-11-05,,42.8125,,27.875,15.70331,46.375,9.15625,,23.8125,,,,,13.25,22.5,,13.6875,834.804177,5.625,,2.0,15.8375,0.236655,14.172246
1998-11-06,,43.0,,27.8125,15.75583,46.0,9.3125,,23.75,,,,,13.25,22.375,,13.890625,844.243659,5.953125,,2.082031,15.925,0.242189,14.216813
1998-11-09,,42.1875,,27.5,15.650791,45.4375,9.28125,,23.5625,,,,,13.25,22.65625,,14.015625,825.364695,6.3125,,2.132813,15.44375,0.244793,14.372797
1998-11-10,,42.625,,26.875,15.70331,46.0625,9.1875,,24.09375,,,,,13.0,22.28125,,14.09375,810.025537,6.09375,,2.125,14.7875,0.256512,14.484214
1998-11-11,,41.875,,26.6875,15.860869,44.5625,9.234375,,23.625,,,,,12.75,21.96875,,13.953125,795.866315,5.96875,,2.125,14.0875,0.234376,14.417364
1998-11-12,,41.125,,26.0,15.939648,44.4375,9.234375,,23.6875,,,,,12.5,21.46875,,14.03125,790.556606,5.96875,,2.097656,14.6125,0.231772,14.372797
1998-11-13,,40.0,,25.9375,15.808349,44.1875,9.265625,,23.78125,,,,,11.8125,22.3125,,14.234375,821.234922,5.90625,,2.037109,14.91875,0.254559,14.439647
1998-11-16,,41.6875,,26.0,15.939648,43.5,9.46875,,23.8125,,,,,11.5,22.5,,14.453125,830.674404,6.0,,2.046875,14.2625,0.244793,14.595631
1998-11-17,,42.5,,25.9375,15.860869,43.6875,9.625,,23.84375,,,,,11.75,21.5,,14.390625,840.113886,6.03125,,1.992188,14.4375,0.242189,14.617915
1998-11-18,,41.75,,25.875,15.913388,44.0625,9.859375,,23.65625,,,,,11.9375,22.1875,,14.125,857.812914,6.09375,,2.09375,14.0,0.244793,14.617915
1998-11-19,,43.5,,26.0,15.887128,44.75,9.828125,,23.53125,,,,,10.875,22.1875,,14.09375,863.122623,6.65625,,2.078125,14.0,0.250001,14.63045
1998-11-20,,43.75,,26.25,16.044687,44.125,10.015625,,23.5,,,,,10.625,22.03125,,14.203125,874.332008,6.78125,,2.128906,14.35,0.250001,14.506497
1998-11-23,,44.4375,,26.125,15.939648,44.375,9.640625,,23.75,,,,,11.625,22.625,,13.828125,915.039773,6.546875,,2.203125,14.0,0.244793,14.684765
1998-11-24,,43.1875,,26.1875,16.202245,44.125,9.671875,,23.59375,,,,,11.3125,21.84375,,13.375,929.198996,6.390625,,2.203125,14.175,0.250001,14.840749
1998-11-25,,42.0,,26.375,16.202245,44.6875,9.546875,,23.59375,,,,,12.0,21.5,,13.390625,937.458543,6.5,,2.226563,14.0,0.247397,14.818465
1998-11-27,,42.0625,,26.25,16.307284,43.375,9.34375,,23.625,,,,,12.9375,22.125,,13.5625,926.249158,6.625,,2.230469,13.825,0.244793,14.662481
1998-11-30,,40.75,,26.5625,15.939648,42.25,9.28125,,23.09375,,,,,13.4375,22.5,,13.265625,887.311295,6.5,,2.273438,12.81875,0.240887,14.305947
1998-12-01,,41.5,,26.5625,15.965907,43.25,9.453125,,23.09375,,,,,13.3125,22.59375,,13.609375,887.901263,6.75,,2.257813,12.425,0.250001,14.595631
1998-12-02,,40.8125,,26.8125,15.72957,43.125,9.375,,23.25,,,,,13.3125,22.625,,13.640625,870.202234,6.625,,2.28125,12.03125,0.246095,14.484214
1998-12-03,,40.9375,,26.9375,15.572012,43.3125,9.015625,,23.4375,,,,,13.625,22.5,,13.390625,857.222947,6.5,,2.269531,11.9875,0.240887,14.461931
1998-12-04,,41.9375,,27.125,15.72957,44.3125,8.875,,23.75,,,,,16.375,23.25,,14.03125,889.671166,6.84375,,2.242188,12.20625,0.244793,14.707048
1998-12-07,,41.3125,,27.375,16.097206,43.625,8.96875,,23.6875,,,,,15.6875,23.96875,,14.046875,889.671166,6.9375,,2.226563,12.99375,0.240887,14.595631
1998-12-08,,39.875,,27.5625,15.939648,43.0,8.921875,,23.65625,,,,,15.1875,24.3125,,13.640625,876.691878,6.625,,2.257813,12.46875,0.241538,14.528781
1998-12-09,,40.1875,,27.0625,16.386063,43.0625,8.921875,,23.4375,,,,,17.625,23.96875,,13.625,876.691878,6.75,,2.242188,12.20625,0.247397,14.305947
1998-12-10,,39.9375,,26.8125,15.677051,41.5625,8.828125,,23.0,,,,,16.9375,23.75,,13.5625,863.712591,6.71875,,2.238281,11.85625,0.244142,14.105396
1998-12-11,,38.875,,26.75,15.283155,40.875,8.84375,,22.8125,,,,,15.9375,23.96875,,13.5,854.863076,6.8125,,2.1875,11.55,0.246095,13.904845
1998-12-14,,37.6875,,27.3125,14.83674,40.625,8.65625,,23.09375,,,,,15.25,23.34375,,13.265625,823.594793,6.625,,2.0625,11.76875,0.245444,13.971696
1998-12-15,,38.3125,,27.46484,15.073077,39.8125,8.625,,23.46875,,,,,15.96875,23.875,,13.328125,867.842364,6.75,,2.003906,11.4625,0.247397,14.083113
1998-12-16,,37.375,,27.625,14.442844,38.125,8.390625,,23.5,,,,,16.875,24.28125,,13.40625,888.49123,6.953125,,2.011719,12.11875,0.259767,14.372797
1998-12-17,,39.0,,27.5625,15.099337,39.3125,8.5,,23.90625,,,,,17.0625,23.96875,,13.65625,912.679903,6.734375,,2.097656,11.15625,0.260418,14.595631
1998-12-18,,37.625,,27.5,15.466973,38.75,8.515625,,23.9375,,,,,17.0,24.46875,,13.609375,938.638478,6.671875,,2.0625,10.7625,0.264975,14.929882
1998-12-21,,37.625,,27.5625,15.388194,39.0,8.40625,,23.90625,,,,,18.5,24.375,,13.90625,952.207733,6.53125,,2.214844,11.2,0.274741,15.041299
1998-12-22,,38.25,,27.625,15.204376,38.9375,8.078125,,23.8125,,,,,17.90625,24.3125,,14.3125,922.119385,6.359375,,2.070313,11.4625,0.283856,14.818465
1998-12-23,,39.3125,,27.75,15.545752,39.875,8.609375,,23.84375,,,,,18.5,24.4375,,14.59375,933.918737,6.65625,,2.132813,11.9,0.283856,14.929882
1998-12-24,,39.5,,27.6875,15.361934,40.3125,8.515625,,23.625,,,,,18.0,24.6875,,14.640625,933.918737,6.671875,,2.210938,11.9875,0.283856,14.863032
1998-12-28,,39.5,,27.375,15.230635,38.75,8.484375,,23.3125,,,,,20.0,24.90625,,14.65625,907.960162,6.875,,2.171875,11.76875,0.276043,14.595631
1998-12-29,,39.375,,27.75,15.466973,40.3125,8.59375,,23.34375,,,,,20.875,26.25,,14.84375,937.458543,6.796875,,2.234375,12.075,0.281251,14.684765
1998-12-30,,38.5,,27.375,15.046817,42.0,8.734375,,23.28125,,,,,20.875,26.4375,,14.59375,919.169546,6.9375,,2.324219,12.25,0.291668,14.707048
1998-12-31,,38.5,,27.0625,15.388194,41.625,8.875,,23.375,,,,,23.5,27.125,,15.125,912.089935,6.726563,,2.460938,12.3375,0.337241,14.885315
1999-01-04,,39.125,,27.375,15.388194,40.625,9.046875,,23.1875,,,,,21.0625,27.03125,,14.5,940.408381,6.84375,,2.398438,12.81875,0.303387,14.595631
1999-01-05,,38.75,,27.625,15.598271,42.0,8.90625,,23.25,,,,,19.9375,27.125,,14.40625,947.487992,6.859375,,2.46875,12.6,0.295574,14.528781
1999-01-06,,38.5625,,27.5,16.491102,41.6875,9.234375,,23.28125,,,,,20.75,28.09375,,14.421875,946.308057,6.921875,,2.542969,13.78125,0.304689,14.239097
