datetime,EXPE,CPAY,TROW,ULTA,PHM,HUBB,WSM,LII,STE,TPR,TPL,AMCR,LH,DVN,NVR,CMS,CFG,NTAP,LDOS,PODD,KEY,GPN,EIX,TRMB,LYB
1998-05-18,,,17.75,,6.921875,49.25,6.71875,,28.375,,2.86249714,,5.100746,18.875,32.5,41.25,,4.65625,,,38.625,,28.3125,3.104182,
1998-05-19,,,18.125,,6.984375,48.75,6.46875,,28.375,,2.8666638,,5.100746,19.25,32.125,41.3125,,4.765625,,,38.5625,,28.25,3.104182,
1998-05-20,,,18.0625,,7.007813,49.25,6.703125,,28.75,,2.8333305,,4.966516,18.625,32.0625,41.5625,,4.667969,,,38.75,,28.875,3.072932,
1998-05-21,,,18.078125,,6.960938,49.0625,6.9453125,,29.125,,2.81666385,,4.563825,18.6875,32.0625,41.375,,4.703125,,,39.5625,,28.625,3.130224,
1998-05-22,,,17.53125,,6.84375,48.3125,7.125,,29.5625,,2.82083051,,4.832286,18.5,32.0,41.375,,4.625,,,39.5625,,28.5625,3.187516,
1998-05-26,,,17.0625,,6.75,47.5625,6.9375,,29.96875,,2.7999972,,4.832286,18.21875,31.8125,41.125,,4.5,,,38.5625,,28.125,3.208349,
1998-05-27,,,17.0,,6.625,46.75,6.71875,,29.78125,,2.7333306,,4.563825,18.1875,31.75,42.0,,4.246094,,,37.375,,28.25,3.208349,
1998-05-28,,,17.1875,,6.585938,47.875,6.84375,,30.625,,2.6333307,,4.563825,18.15625,32.125,42.6875,,4.3125,,,38.1875,,28.9375,3.187516,
1998-05-29,,,17.71875,,6.664063,47.0625,6.90625,,31.25,,2.68333065,,4.563825,18.34375,32.125,43.5625,,4.347656,,,37.9375,,29.375,3.281266,
1998-06-01,,,17.1875,,6.671875,46.0625,6.96875,,30.9375,,2.70833063,,4.563825,18.28125,31.8125,44.1875,,4.28125,,,37.875,,30.1875,3.166683,
1998-06-02,,,17.40625,,6.5,45.375,6.921875,,32.34375,,2.69583064,,4.563825,18.0625,31.8125,44.0625,,4.476563,,,37.875,,29.9375,3.156266,
1998-06-03,,,17.5,,6.625,45.4375,6.859375,,31.75,,2.74999725,,4.295365,18.0625,31.8125,44.3125,,4.375,,,36.75,,30.0625,3.260433,
1998-06-04,,,17.5,,6.546875,45.875,6.921875,,32.1875,,2.74999725,,4.295365,18.5,31.875,44.4375,,4.28125,,,37.4375,,30.0,3.208349,
1998-06-05,,,17.53125,,6.71875,45.5625,6.953125,,32.5,,2.79166388,,4.698055,18.96875,32.0,44.375,,4.3125,,,37.6875,,30.3125,3.125016,
1998-06-08,,,17.1875,,6.703125,46.25,7.3125,,32.3125,,2.8333305,,4.429595,18.25,32.5,44.375,,4.5625,,,38.125,,30.5,3.000015,
1998-06-09,,,17.875,,6.75,46.375,7.5625,,32.75,,2.72499728,,4.563825,17.84375,32.5625,44.6875,,4.625,,,37.375,,30.4375,3.083349,
1998-06-10,,,17.4375,,6.765625,45.75,7.578125,,32.875,,2.71666395,,4.429595,17.65625,33.0,44.5,,4.640625,,,36.625,,30.6875,2.979182,
1998-06-11,,,17.59375,,6.546875,45.75,7.59375,,32.40625,,2.666664,,4.563825,17.1875,33.25,44.5,,4.40625,,,36.3125,,30.9375,2.895848,
1998-06-12,,,17.0,,6.515625,45.8125,7.5625,,32.25,,2.666664,,4.563825,17.46875,33.25,44.9375,,4.3125,,,36.875,,30.5625,2.791681,
1998-06-15,,,16.6875,,6.40625,45.625,7.5,,31.875,,2.6333307,,4.429595,16.78125,33.25,45.0625,,4.1875,,,35.75,,29.9375,2.812514,
1998-06-16,,,16.875,,6.5625,45.875,7.421875,,32.1875,,2.666664,,4.295365,17.03125,34.25,44.875,,4.359375,,,35.375,,29.8125,2.854181,
1998-06-17,,,17.375,,6.40625,46.0,7.546875,,33.3125,,2.74166392,,4.563825,17.0625,36.25,44.75,,4.34375,,,36.125,,30.0,2.750014,
1998-06-18,,,17.28125,,6.328125,45.5625,7.59375,,32.9375,,2.7999972,,4.429595,17.0,36.1875,44.6875,,4.171875,,,35.625,,30.25,2.76043,
1998-06-19,,,17.546875,,6.65625,43.4375,7.453125,,31.875,,2.77083056,,4.429595,17.0,36.375,43.9375,,4.34375,,,35.0625,,29.9375,2.750014,
1998-06-22,,,17.5625,,7.125,43.25,7.328125,,32.9375,,2.76249724,,4.429595,17.125,36.25,43.9375,,4.46875,,,35.0625,,30.25,2.802097,
1998-06-23,,,17.625,,7.484375,43.313,7.4375,,32.125,,2.72083061,,4.832286,17.5625,38.3125,43.0,,4.585938,,,35.25,,29.5625,2.802097,
1998-06-24,,,17.75,,7.59375,42.9375,7.71875,,33.0625,,2.71249729,,5.234976,18.1875,38.25,43.375,,4.667969,,,36.4375,,29.6875,2.895848,
1998-06-25,,,18.0,,7.71875,41.625,7.65625,,32.25,,2.7333306,,5.100746,17.625,39.875,43.1875,,4.53125,,,36.1875,,29.25,2.76043,
1998-06-26,,,18.34375,,7.625,42.625,7.625,,32.25,,2.69583064,,4.966516,18.25,41.0,43.3125,,4.59375,,,35.625,,29.5,2.770847,
1998-06-29,,,19.125,,7.59375,42.375,7.78125,,32.1875,,2.65833067,,5.100746,18.34375,41.25,44.1875,,4.75,,,36.375,,30.125,2.72918,
1998-06-30,,,18.78125,,7.46875,41.625,7.953125,,31.796875,,2.64166403,,4.966516,17.46875,41.0625,44.0,,4.867188,,,35.625,,29.5625,2.69793,
1998-07-01,,,19.0625,,7.625,41.9375,8.375,,33.0,,2.65833067,,4.966516,18.09375,42.25,44.5625,,4.796875,,,36.125,,29.5,2.708347,
1998-07-02,,,18.9375,,7.640625,41.375,8.96875,,32.5625,,2.64583069,,4.832286,18.25,42.25,44.5,,4.8125,,,36.5,,29.4375,2.66668,
1998-07-06,,,18.84375,,7.78125,41.5625,8.734375,,32.375,,2.5999974,,4.832286,18.09375,42.75,44.6875,,5.296875,,,36.5625,,29.5625,2.66668,
1998-07-07,,,19.25,,7.84375,41.9375,8.75,,32.375,,2.5999974,,4.698055,18.0625,42.75,44.25,,5.59375,,,36.5,,29.125,2.640638,
1998-07-08,,,19.6875,,7.96875,43.5,8.875,,32.40625,,2.57499742,,4.832286,18.03125,42.75,44.1875,,5.671875,,,36.8125,,29.375,2.625013,
1998-07-09,,,19.78125,,7.875,44.75,8.828125,,33.625,,2.59166408,,4.698055,17.78125,42.6875,44.0625,,5.875,,,36.875,,29.4375,2.625013,
1998-07-10,,,20.0625,,8.109375,44.625,8.953125,,32.71875,,2.5999974,,4.698055,17.25,42.375,44.1875,,5.828125,,,36.5,,29.25,2.427095,
1998-07-13,,,20.875,,8.265625,44.625,8.90625,,32.375,,2.55833078,,4.832286,16.96875,43.75,43.5625,,5.78125,,,36.125,,29.125,2.364595,
1998-07-14,,,20.75,,8.21875,44.8125,9.125,,34.25,,2.57083076,,4.832286,17.5,43.9375,43.9375,,5.734375,,,36.5625,,29.1875,2.270845,
1998-07-15,,,21.1875,,8.09375,44.5,9.015625,,34.125,,2.64999735,,4.832286,17.53125,45.25,43.375,,6.0625,,,36.3125,,28.5625,2.145844,
1998-07-16,,,20.953125,,8.140625,44.6875,9.109375,,35.0,,2.6333307,,4.832286,17.46875,46.0,43.75,,6.1875,,,38.0,,29.125,2.333345,
1998-07-17,,,21.21875,,8.046875,44.6875,9.125,,35.375,,2.66249734,,4.832286,17.375,45.4375,43.875,,6.28125,,,38.625,,29.125,2.406262,
1998-07-20,,,20.75,,8.125,44.8125,8.984375,,34.625,,2.68333065,,4.832286,17.46875,45.875,43.75,,6.125,,,37.625,,29.0,2.312512,
1998-07-21,,,19.90625,,8.125,44.5,8.484375,,33.375,,2.72499728,,4.698055,17.40625,45.5,43.5625,,5.828125,,,36.8125,,28.875,2.291678,
1998-07-22,,,19.5625,,7.953125,43.6875,8.53125,,33.3125,,2.69166397,,4.832286,17.15625,45.0,43.625,,5.75,,,36.625,,29.0,2.333345,
1998-07-23,,,19.21875,,7.765625,43.625,8.328125,,31.71875,,2.5666641,,4.832286,16.75,42.9375,43.375,,5.578125,,,35.8125,,28.6875,2.197928,
1998-07-24,,,18.8125,,7.453125,44.1875,8.125,,32.0,,2.65833067,,5.234976,16.75,42.25,43.3125,,5.390625,,,35.8125,,28.5625,2.187511,
1998-07-27,,,18.5625,,7.171875,44.6875,7.765625,,30.65625,,2.666664,,5.100746,16.5,40.875,43.5,,5.375,,,34.9375,,28.5,2.145844,
1998-07-28,,,18.15625,,7.125,43.0625,7.953125,,31.0,,2.64999735,,4.698055,16.15625,39.5,42.9375,,5.460938,,,34.375,,28.125,2.125011,
1998-07-29,,,18.34375,,7.203125,43.0,7.953125,,29.9375,,2.67499733,,4.966516,16.21875,40.125,42.625,,5.359375,,,34.8125,,27.9375,2.166678,
1998-07-30,,,18.5625,,7.3125,43.25,8.109375,,29.84375,,2.67083066,,4.698055,16.4375,40.25,43.125,,5.453125,,,34.5,,28.125,2.083344,
1998-07-31,,,17.75,,7.078125,42.0,8.265625,,30.5,,2.68333065,,4.563825,16.125,39.375,42.1875,,5.21875,,,34.0,,27.75,2.020843,
1998-08-03,,,18.0,,7.421875,42.0,7.953125,,29.28125,,2.67083066,,4.563825,15.875,39.3125,42.75,,5.109375,,,34.0625,,27.8125,2.00001,
1998-08-04,,,17.0,,7.296875,41.0,7.5625,,28.5,,2.61666405,,4.563825,15.875,39.5,41.8125,,4.921875,,,31.75,,27.125,1.916676,
1998-08-05,,,17.21875,,7.4375,41.1875,7.578125,,27.96875,,2.60833073,,4.563825,15.59375,39.375,41.9375,,5.253906,,,33.0,,27.375,1.916676,
1998-08-06,,,17.1875,,7.828125,42.3125,7.84375,,29.25,,2.66249734,,4.563825,15.5,39.6875,41.625,,5.609375,,,33.3125,,27.1875,1.916676,
1998-08-07,,,17.71875,,8.171875,42.5625,7.96875,,28.65625,,2.67916399,,4.563825,16.0625,40.75,42.25,,5.765625,,,33.0,,27.4375,2.072927,
1998-08-10,,,17.8125,,7.96875,41.75,7.9375,,29.03125,,2.64999735,,4.295365,15.65625,40.4375,42.3125,,5.65625,,,32.125,,27.375,2.083344,
1998-08-11,,,16.84375,,7.96875,42.25,7.75,,29.25,,2.5666641,,4.295365,14.875,39.875,41.9375,,5.46875,,,31.4375,,27.5625,2.083344,
1998-08-12,,,17.234375,,8.265625,43.0625,7.78125,,30.5,,2.5666641,,4.161135,14.96875,39.75,43.1875,,5.625,,,32.25,,28.1875,2.208344,
1998-08-13,,,17.0,,8.1875,42.8125,7.625,,29.21875,,2.58333075,,4.295365,14.0,38.625,42.5,,5.8125,,,31.875,,28.0,2.145844,
1998-08-14,,,17.3125,,8.1875,42.5625,7.65625,,28.90625,,2.57499742,,4.026905,14.125,38.875,42.4375,,5.65625,,,30.8125,,28.0625,2.125011,
1998-08-17,,,17.5,,8.015625,42.8125,7.71875,,28.25,,2.5333308,,4.026905,14.375,38.8125,42.75,,5.820313,,,31.3125,,28.1875,2.145844,
1998-08-18,,,18.75,,8.390625,42.5625,7.65625,,28.78125,,2.62916404,,4.161135,14.8125,38.875,42.8125,,6.046875,,,32.0625,,28.0625,2.260428,
1998-08-19,,,18.0,,8.375,41.125,7.8125,,28.5625,,2.5999974,,4.161135,15.3125,38.9375,42.375,,5.984375,,,31.5,,28.0625,2.307303,
1998-08-20,,,18.140625,,8.640625,41.0,7.75,,26.75,,2.61666405,,4.161135,15.28125,38.875,42.375,,5.96875,,,30.875,,28.1875,2.270845,
1998-08-21,,,17.75,,8.53125,41.0,7.6875,,25.5,,2.61666405,,4.161135,15.0,37.3125,43.25,,5.765625,,,29.6875,,28.625,2.125011,
1998-08-24,,,17.78125,,8.78125,41.9375,7.78125,,26.875,,2.64999735,,4.026905,14.71875,37.875,43.8125,,6.09375,,,30.125,,28.875,2.06251,
1998-08-25,,,18.0,,8.859375,41.8125,7.609375,,30.0,,2.64999735,,4.026905,14.6875,39.5,44.125,,5.90625,,,30.1875,,28.4375,2.072927,
1998-08-26,,,17.65625,,8.71875,41.3125,7.3125,,31.03125,,2.61666405,,3.892675,14.1875,39.0625,44.125,,5.921875,,,30.0,,28.3125,1.989593,
1998-08-27,,,16.8125,,8.578125,39.9375,6.9375,,27.5625,,2.57916409,,3.758444,13.53125,38.125,43.6875,,5.785156,,,28.5,,27.875,1.901051,
1998-08-28,,,15.71875,,8.4375,39.6875,6.78125,,28.375,,2.53749746,,3.221524,13.375,36.625,43.375,,5.75,,,27.875,,28.5,1.854176,
1998-08-31,,,15.21875,,7.21875,35.75,6.375,,23.875,,2.47499753,,2.416143,13.21875,32.5625,42.3125,,5.210938,,,25.5,,28.4375,1.708342,
1998-09-01,,,15.0,,7.65625,38.1875,5.6875,,24.75,,2.40833092,,3.087294,13.28125,34.5,42.3125,,5.65625,,,28.4375,,28.1875,1.687508,
1998-09-02,,,15.40625,,7.65625,38.25,5.5625,,24.625,,2.3999976,,3.087294,13.3125,34.375,42.0625,,5.828125,,,28.4375,,27.0625,1.645842,
1998-09-03,,,14.96875,,7.46875,37.5625,5.40625,,25.0,,2.41666425,,3.087294,13.125,32.375,41.625,,5.84375,,,27.3125,,26.875,1.656258,
1998-09-04,,,14.125,,7.421875,36.4375,5.390625,,25.0,,2.42083091,,2.953063,14.0,32.75,40.75,,5.96875,,,27.1875,,26.5625,1.770842,
1998-09-08,,,14.4375,,7.46875,37.25,5.984375,,27.625,,2.44999755,,3.087294,14.8125,33.375,41.0625,,6.164063,,,29.5,,26.9375,2.010427,
1998-09-09,,,14.0,,7.21875,36.8125,5.90625,,27.53125,,2.44999755,,2.953063,14.53125,33.5625,40.4375,,6.21875,,,29.0625,,27.0625,1.93751,
1998-09-10,,,13.375,,6.796875,36.9375,5.953125,,26.0,,2.45833088,,3.087294,14.9375,34.625,39.875,,6.101563,,,28.0,,26.5625,1.927093,
1998-09-11,,,13.875,,6.84375,37.0,5.96875,,26.5,,2.5333308,,2.953063,16.28125,34.375,39.0,,6.375,,,29.8125,,26.5,2.041677,
1998-09-14,,,14.75,,7.0625,37.5,6.3125,,27.375,,2.55416411,,2.953063,16.3125,34.625,39.25,,6.75,,,30.375,,26.5,2.020843,
1998-09-15,,,14.84375,,6.953125,37.5625,6.328125,,27.5,,2.61666405,,3.087294,15.984375,35.0,40.125,,6.75,,,31.625,,26.75,1.93751,
1998-09-16,,,14.59375,,6.9375,38.0,6.578125,,27.25,,2.57916409,,3.221524,15.90625,34.5,40.9375,,6.4375,,,32.0,,27.375,2.00001,
1998-09-17,,,14.0625,,6.828125,36.9375,6.609375,,26.9375,,2.58749741,,3.087294,15.40625,34.5,41.8125,,6.28125,,,31.125,,26.6875,1.916676,
1998-09-18,,,14.328125,,6.671875,37.25,6.640625,,26.0,,2.60416406,,3.087294,15.71875,35.375,42.25,,6.59375,,,31.25,,27.0,1.93751,
1998-09-21,,,13.3125,,6.59375,37.625,6.0625,,23.6875,,2.64583069,,3.087294,15.5625,35.3125,42.1875,,6.671875,,,31.0,,26.875,1.895843,
1998-09-22,,,13.328125,,6.5,37.9375,6.0625,,26.625,,2.7333306,,3.221524,15.6875,37.3125,42.375,,7.109375,,,31.3125,,26.5,1.916676,
1998-09-23,,,14.6875,,6.765625,38.375,5.984375,,28.0,,2.78333055,,3.489984,16.46875,36.9375,42.0,,7.3125,,,32.5625,,26.9375,1.895843,
1998-09-24,,,14.625,,6.734375,37.1875,5.6875,,26.5,,2.79166388,,3.355754,16.4375,36.0,42.0,,7.046875,,,32.5625,,26.5625,1.833342,
1998-09-25,,,14.9375,,6.46875,35.875,5.453125,,26.8125,,2.84583049,,3.221524,16.71875,35.625,42.125,,7.3125,,,31.9375,,26.25,1.833342,
1998-09-28,,,15.3125,,6.328125,37.0625,4.796875,,28.0,,2.84999715,,3.489984,16.53125,35.75,42.25,,7.554688,,,30.5625,,25.9375,1.750009,
1998-09-29,,,15.0,,6.3125,36.6875,5.25,,27.875,,2.87499713,,3.489984,16.375,34.4375,43.0,,7.015625,,,30.625,,25.625,1.708342,
1998-09-30,,,14.6875,,6.171875,35.5,5.328125,,28.25,,2.87499713,,3.489984,16.46875,33.0,43.5625,,6.328125,,,28.875,,25.6875,1.677092,
1998-10-01,,,13.65625,,5.84375,35.5,4.921875,,25.5625,,2.89166378,,3.221524,16.0625,32.5,43.4375,,5.265625,,,27.5625,,25.6875,1.666675,
1998-10-02,,,14.34375,,6.109375,36.5625,4.96875,,25.3125,,2.84166383,,3.355754,16.0,33.1875,44.5,,5.65625,,,29.4375,,26.5,1.677092,
1998-10-05,,,13.6875,,5.9375,35.8125,4.6875,,23.9375,,2.79166388,,3.087294,15.5,32.3125,45.5,,5.328125,,,28.5,,27.1875,1.583341,
1998-10-06,,,13.0625,,5.90625,35.625,4.828125,,23.5,,2.74166392,,3.489984,15.25,31.125,45.5625,,5.226563,,,27.0625,,27.875,1.458341,
1998-10-07,,,11.875,,5.3125,36.0625,4.75,,21.0625,,2.78333055,,3.221524,15.625,27.25,46.3125,,4.625,,,26.0625,,28.75,1.593758,
1998-10-08,,,11.375,,5.03125,35.0,4.390625,,19.9375,,2.75833058,,3.221524,15.5,24.875,47.3125,,4.34375,,,24.9375,,28.625,1.562508,
1998-10-09,,,12.0625,,5.0,34.5625,4.5625,,22.4375,,2.79583054,,3.221524,15.8125,26.0,45.375,,5.375,,,26.4375,,27.6875,1.687508,
1998-10-12,,,12.875,,5.125,35.3125,4.9375,,18.5,,2.61666405,,3.355754,16.0,26.0,44.125,,5.625,,,26.5625,,26.625,1.645842,
1998-10-13,,,12.25,,5.21875,35.25,4.765625,,21.0,,2.6333307,,3.355754,15.78125,25.0,44.625,,5.0,,,26.3125,,26.9375,1.635425,
1998-10-14,,,12.625,,5.546875,36.6875,4.65625,,22.75,,2.66249734,,3.221524,15.6875,25.5,46.5,,5.4375,,,26.5625,,27.6875,1.604175,
1998-10-15,,,15.34375,,5.828125,36.0,4.859375,,26.0,,2.69166397,,3.221524,15.6875,26.125,47.0,,5.617188,,,28.1875,,27.9375,1.635425,
1998-10-16,,,16.0,,5.859375,36.9375,5.5,,25.125,,2.72499728,,3.489984,16.0,28.25,45.4375,,5.765625,,,31.125,,27.0,1.604175,
1998-10-19,,,17.46875,,5.953125,37.5625,5.75,,25.625,,2.76249724,,3.758444,16.46875,29.75,44.6875,,6.3125,,,30.5,,27.1875,1.666675,
1998-10-20,,,17.15625,,6.21875,39.0,5.953125,,26.875,,2.7666639,,3.489984,16.625,31.4375,44.0,,6.320313,,,31.8125,,26.625,1.500008,
1998-10-21,,,16.0625,,6.125,39.0,5.90625,,26.0,,2.79166388,,3.624214,16.25,30.3125,43.3125,,6.25,,,31.3125,,26.6875,1.520841,
1998-10-22,,,15.8125,,6.40625,39.0,6.140625,,25.875,,2.78749721,,3.758444,16.46875,31.0625,44.5,,6.273438,,,31.0,,27.1875,1.437507,
1998-10-23,,,15.3125,,6.140625,39.5625,6.0,,24.75,,2.7333306,,3.758444,16.8125,30.5,43.875,,6.3125,,,29.5625,,26.625,1.33334,
1998-10-26,,,16.09375,,6.25,40.5625,5.921875,,24.5625,,2.74583059,,3.624214,16.75,31.75,44.5625,,6.75,,,29.5,,25.8125,1.322923,
1998-10-27,,,15.96875,,6.078125,39.9375,5.96875,,23.5,,2.78333055,,3.758444,16.5625,31.875,44.1875,,6.375,,,28.1875,,25.6875,1.354173,
1998-10-28,,,15.5625,,6.203125,40.0,6.125,,21.125,,2.79166388,,3.892675,16.84375,33.0,44.25,,6.40625,,,28.625,,25.8125,1.322923,
1998-10-29,,,16.0,,6.234375,39.6875,6.390625,,23.1875,,2.78333055,,3.624214,16.9375,33.3125,44.0625,,6.609375,,,29.1875,,25.625,1.343757,
1998-10-30,,,17.78125,,6.4375,39.875,6.8125,,23.0,,2.7999972,,3.489984,16.9375,34.0,44.0625,,6.84375,,,30.3125,,26.375,1.33334,
1998-11-02,,,17.5,,6.421875,40.25,7.203125,,24.0,,2.85833047,,3.489984,17.71875,38.25,46.1875,,7.109375,,,30.9375,,27.25,1.479174,
1998-11-03,,,17.21875,,6.0,40.0625,6.984375,,24.0625,,2.95833038,,3.355754,18.03125,38.75,47.6875,,6.84375,,,31.5,,27.875,1.442716,
1998-11-04,,,17.875,,6.171875,40.8125,6.90625,,23.3125,,3.01666365,,3.624214,18.125,40.875,47.625,,7.058594,,,31.75,,27.6875,1.500008,
1998-11-05,,,18.0,,6.5625,41.9375,6.890625,,23.875,,3.06249694,,3.624214,18.28125,41.25,47.5625,,7.867188,,,32.3125,,27.25,1.562508,
1998-11-06,,,17.875,,7.109375,42.25,7.046875,,24.125,,3.03749696,,3.624214,17.53125,41.125,47.8125,,8.101563,,,32.0625,,27.4375,1.437507,
1998-11-09,,,17.34375,,7.4375,41.875,7.25,,24.4375,,3.00833033,,3.624214,17.53125,39.5,47.5,,8.0625,,,31.4375,,27.25,1.36459,
1998-11-10,,,15.96875,,6.859375,41.625,7.421875,,24.4375,,2.98333035,,3.355754,17.5,39.5,46.375,,8.429688,,,31.0625,,27.75,1.416674,
1998-11-11,,,15.125,,6.515625,42.3125,7.28125,,23.875,,2.999997,,3.489984,16.9375,38.8125,46.375,,8.421875,,,30.125,,27.25,1.593758,
1998-11-12,,,14.9375,,6.46875,42.0625,7.28125,,24.125,,2.97916369,,3.355754,16.9375,38.5,46.6875,,8.164063,,,29.9375,,27.5,1.583341,
1998-11-13,,,15.46875,,6.5625,42.375,7.078125,,24.1875,,2.99166368,,3.355754,17.0625,38.375,47.0,,7.9375,,,30.5,,27.4375,1.562508,
1998-11-16,,,16.5625,,6.328125,42.4375,7.25,,24.5625,,3.04999695,,3.355754,17.0,37.125,46.6875,,8.296875,,,31.25,,27.3125,1.500008,
1998-11-17,,,17.3125,,6.4375,42.75,7.125,,25.8125,,3.07916359,,3.221524,16.8125,37.5,47.25,,8.78125,,,31.5,,27.1875,1.562508,
1998-11-18,,,17.0625,,6.234375,42.5,7.0,,26.25,,3.08333025,,3.221524,16.84375,37.6875,47.3125,,9.203125,,,31.4375,,27.0625,1.510424,
1998-11-19,,,17.125,,6.40625,42.5625,7.0625,,26.9375,,3.12499688,,3.221524,16.78125,38.5625,47.5,,9.25,,,31.75,,26.75,1.552091,
1998-11-20,,,17.625,,6.4375,42.125,6.96875,,27.125,,3.0999969,,3.087294,16.75,40.0,48.0625,,9.09375,,,31.9375,,27.125,1.562508,
1998-11-23,,,19.0625,,6.5,42.5,7.328125,,26.0,,3.14166353,,2.953063,16.75,39.8125,48.75,,9.210938,,,33.375,,27.75,1.562508,
1998-11-24,,,17.6875,,6.5,41.9375,7.484375,,25.5625,,3.14999685,,2.818833,16.75,39.25,49.0,,9.078125,,,33.125,,27.5625,1.489591,
1998-11-25,,,17.4375,,6.625,41.3125,7.4375,,25.75,,3.17916349,,3.087294,16.625,39.1875,49.3125,,9.023438,,,32.625,,27.75,1.500008,
1998-11-27,,,18.375,,6.328125,41.6875,7.5,,26.375,,3.22083011,,3.087294,16.65625,39.0625,49.8125,,9.25,,,32.1875,,27.625,1.510424,
1998-11-30,,,17.875,,6.359375,40.3125,7.375,,26.8125,,3.21666345,,2.818833,16.46875,39.375,48.75,,9.390625,,,30.6875,,27.5,1.489591,
1998-12-01,,,19.1875,,6.1875,38.625,7.5,,27.875,,3.17083016,,2.818833,16.0,40.1875,49.125,,9.203125,,,31.3125,,27.625,1.541674,
1998-12-02,,,18.625,,6.6875,38.0,7.3125,,26.1875,,3.17499683,,2.953063,15.25,41.0625,49.75,,9.015625,,,31.8125,,27.875,1.479174,
1998-12-03,,,18.875,,6.703125,39.0,7.03125,,26.0,,3.0999969,,2.818833,14.25,41.8125,49.9375,,8.992188,,,30.75,,27.75,1.416674,
1998-12-04,,,18.765625,,6.921875,39.0,7.15625,,25.125,,3.0999969,,2.818833,14.4375,41.875,49.8125,,9.375,,,32.3125,,28.3125,1.437507,
1998-12-07,,,18.65625,,7.171875,39.6875,7.46875,,25.625,,3.11249689,,2.953063,14.65625,43.1875,49.5,,9.515625,,,32.25,,28.375,1.406257,
1998-12-08,,,18.46875,,7.03125,39.3125,7.46875,,26.8125,,3.11249689,,2.684603,15.03125,43.625,49.125,,9.390625,,,31.5625,,28.1875,1.39584,
1998-12-09,,,18.34375,,7.078125,39.125,7.46875,,27.0625,,3.0999969,,2.684603,14.65625,43.4375,48.8125,,9.375,,,31.8125,,28.3125,1.385424,
1998-12-10,,,18.0625,,7.140625,39.1875,7.34375,,27.1875,,3.12916354,,2.818833,14.75,42.875,48.4375,,9.28125,,,31.625,,27.75,1.338548,
1998-12-11,,,17.96875,,7.03125,39.0,7.484375,,25.9375,,3.0666636,,2.953063,14.5625,42.5,48.6875,,8.96875,,,31.0625,,27.875,1.30209,
1998-12-14,,,17.3125,,6.875,37.9375,7.28125,,26.875,,3.0666636,,2.684603,14.53125,42.125,48.125,,8.421875,,,30.8125,,27.8125,1.229173,
1998-12-15,,,17.5,,6.90625,37.9375,7.5,,27.4375,,3.0999969,,2.818833,14.40625,43.25,48.0,,9.03125,,,31.5,,27.875,1.208339,
1998-12-16,,,16.5,,6.75,37.625,7.5,,26.6875,,3.04999695,,2.818833,14.46875,44.0,47.75,,9.265625,,,31.25,,28.0625,1.187506,
1998-12-17,,,17.125,,6.671875,37.75,7.671875,,26.9375,,3.04999695,,2.684603,14.5,43.375,47.75,,10.1875,,,32.125,,27.875,1.322923,
1998-12-18,,,17.125,,6.71875,37.0,7.703125,,26.75,,3.00833033,,2.953063,14.3125,44.625,48.375,,10.578125,,,31.9375,,27.875,1.312507,
1998-12-21,,,17.875,,6.84375,36.125,8.21875,,27.3125,,3.01666365,,2.818833,14.25,45.0,48.25,,11.109375,,,31.9375,,28.0625,1.281256,
1998-12-22,,,18.0,,7.03125,36.4375,8.25,,27.25,,3.02083031,,2.818833,14.3125,46.6875,47.75,,10.75,,,31.5,,28.375,1.27084,
1998-12-23,,,17.03125,,7.09375,36.6875,8.578125,,27.8125,,3.25833008,,2.818833,14.25,47.125,48.125,,11.09375,,,32.4375,,28.3125,1.281256,
1998-12-24,,,17.5625,,6.96875,36.625,8.8125,,28.5,,3.18749681,,2.818833,14.21875,46.8125,48.25,,11.21875,,,32.1875,,28.25,1.250006,
1998-12-28,,,17.25,,6.796875,36.75,9.3125,,28.9375,,3.32916334,,2.684603,14.0,46.375,47.6875,,10.875,,,31.625,,28.0,1.177089,
1998-12-29,,,16.78125,,7.03125,36.25,9.5625,,27.8125,,3.4333299,,2.684603,14.375,47.25,47.6875,,10.65625,,,32.0,,28.125,1.187506,
1998-12-30,,,15.875,,7.078125,36.5,9.65625,,28.3125,,3.57082976,,2.953063,14.375,47.625,47.75,,11.03125,,,31.8125,,27.8125,1.208339,
1998-12-31,,,17.125,,6.953125,38.0,10.078125,,28.4375,,3.59166307,,2.953063,15.34375,47.6875,48.4375,,11.210938,,,32.0,,27.875,1.208339,
1999-01-04,,,17.6875,,7.3125,37.4375,9.484375,,29.5,,3.54999645,,2.818833,15.5,46.875,48.0625,,11.25,,,31.75,,27.8125,1.27084,
1999-01-05,,,19.3125,,7.6875,37.125,9.3125,,28.875,,3.5999964,,3.221524,15.5,45.5625,48.125,,11.21875,,,32.125,,27.8125,1.27084,
1999-01-06,,,18.71875,,7.8125,37.625,9.234375,,27.9375,,3.64999635,,3.221524,15.71875,47.0,47.375,,11.46875,,,33.3125,,28.0,1.30209,
1999-01-07,,,18.6875,,7.40625,36.75,9.078125,,27.4375,,3.666663,,2.953063,15.625,45.375,47.25,,11.5625,,,33.375,,27.75,1.30209,
1999-01-08,,,18.21875,,7.421875,37.4375,9.0625,,28.3125,,3.72082961,,3.087294,15.71875,44.25,46.875,,11.9375,,,33.5,,27.25,1.312507,
