datetime,OMC,TER,JBHT,EG,ALLE,BBY,MAS,TXT,IEX,TKO,AVY,ARE,UDR,PAYC,CNC,REG,BEN,JKHY,SOLV,MRNA,NDSN,CPT,FOX,PEAK
1998-05-13,24.15625,17.5625,7.53125,39.3125,,7.826467,25.881273,39.875,17.055726,,51.1875,32.0625,13.875,,,26.4375,17.728989,8.75,,,11.5625,29.9375,,
1998-05-14,24.375,17.34375,7.46875,40.0,,7.7848,25.936223,39.5625,16.833502,,51.5625,32.25,13.8125,,,26.1875,17.416493,8.71875,,,11.625,30.125,,
1998-05-15,24.34375,16.46875,7.5,39.875,,7.56952,25.441676,39.09375,16.86128,,50.3125,32.0625,13.8125,,,25.5625,17.187328,8.25,,,11.53125,30.375,,
1998-05-18,23.96875,16.5625,7.375,38.3125,,7.500075,25.057029,38.5,16.722389,,49.75,32.4375,13.625,,,25.25,17.145662,8.5,,,11.53125,30.5,,
1998-05-19,24.09375,16.625,7.484375,39.5625,,7.638965,25.798849,38.4065,16.666833,,49.75,32.0,13.75,,,25.1875,17.020663,8.46875,,,11.53125,30.5625,,
1998-05-20,24.1875,16.3125,7.421875,39.1875,,7.625076,25.551576,38.625,16.333497,,50.125,31.5625,13.8125,,,24.9375,17.374826,8.25,,,11.65625,30.25,,
1998-05-21,24.375,16.0,7.34375,39.375,,7.444519,25.771374,38.21875,16.222384,,50.25,31.3125,13.8125,,,24.75,17.228994,8.3125,,,11.71875,29.8125,,
1998-05-22,23.8125,15.78125,7.3125,39.8125,,7.069515,25.386727,37.5625,16.083494,,51.0625,31.0625,13.75,,,24.5625,16.687333,8.46875,,,11.40625,30.125,,
1998-05-26,23.53125,15.15625,7.1875,38.625,,6.993125,24.974605,36.5,16.13905,,50.9375,30.875,13.8125,,,24.4375,16.374836,8.078125,,,11.3125,29.5625,,
1998-05-27,23.4375,15.4375,7.21875,38.625,,7.097293,24.94713,36.28125,16.194606,,50.625,30.5625,14.0,,,24.75,16.124839,7.875,,,11.125,30.3125,,
1998-05-28,23.46875,15.75,7.46875,38.9375,,6.888958,24.315209,37.0625,16.194606,,51.25,31.25,14.0,,,24.75,16.33317,7.8125,,,11.375,30.125,,
1998-05-29,23.40625,15.375,7.484375,38.875,,7.222294,24.727331,37.09375,16.444609,,51.8125,31.6875,14.125,,,24.5,16.291504,8.15625,,,11.375,30.5625,,
1998-06-01,23.78125,14.34375,7.5625,38.625,,6.791735,25.057029,36.875,16.444609,,52.3125,31.6875,14.25,,,24.5,16.374836,7.890625,,,11.4375,30.6875,,
1998-06-02,23.5625,14.53125,7.5,38.4375,,6.888958,25.414202,36.34375,16.166828,,53.25,31.4375,14.1875,,,24.4375,16.270671,7.65625,,,11.34375,30.625,,
1998-06-03,23.4375,14.375,7.53125,38.6875,,7.097293,25.057029,35.625,16.250163,,52.125,31.0625,14.1875,,,24.5,16.229004,7.4375,,,11.328125,30.9375,,
1998-06-04,23.46875,14.21875,7.625,39.3125,,7.305629,25.221878,35.125,16.222384,,51.9375,31.125,13.9375,,,24.5,16.249838,7.40625,,,11.34375,30.9375,,
1998-06-05,23.3125,14.21875,7.625,40.375,,7.694521,25.469151,35.78125,16.389053,,53.0625,30.9375,13.875,,,24.4375,16.749833,7.765625,,,11.46875,30.8125,,
1998-06-08,23.3125,14.0,7.53125,39.6875,,8.083414,25.084504,36.34375,16.444609,,53.6875,31.1875,13.75,,,24.3125,16.749833,7.921875,,,11.578125,30.5,,
1998-06-09,23.5625,14.6875,7.484375,39.0625,,8.722309,25.249353,36.3125,16.416831,,54.375,31.0,14.0625,,,24.4375,16.770666,8.015625,,,11.640625,30.4375,,
1998-06-10,23.1875,13.625,7.46875,38.6875,,8.500085,25.249353,36.375,16.389053,,53.1875,29.8125,14.0,,,24.25,16.687333,7.875,,,11.570313,30.0625,,
1998-06-11,23.1875,13.15625,7.375,38.0,,8.777866,25.057029,36.1875,15.889048,,52.125,29.6875,13.9375,,,24.25,16.437336,7.71875,,,11.5625,29.6875,,
1998-06-12,23.46875,13.0,7.1875,37.625,,8.750088,24.94713,36.46875,15.583489,,51.625,29.6875,13.8125,,,24.1875,16.374836,7.625,,,11.8125,29.8125,,
1998-06-15,23.03125,12.90625,7.21875,37.5625,,8.680642,24.315209,36.28125,15.555711,,49.5,29.0,13.8125,,,24.125,16.166505,7.40625,,,11.625,29.6875,,
1998-06-16,22.9375,13.6875,7.34375,37.1875,,8.027858,24.040461,36.0625,15.583489,,50.1875,29.0625,13.9375,,,24.125,16.270671,7.53125,,,11.6875,29.375,,
1998-06-17,23.1875,12.875,7.34375,37.125,,7.694521,24.727331,36.375,15.750158,,50.4375,29.0,13.9375,,,24.25,16.916498,7.6875,,,11.75,29.4375,,
1998-06-18,23.75,12.96875,7.28125,36.5,,7.541742,25.221878,36.6875,15.389043,,52.0,29.375,13.8125,,,24.3125,16.770666,7.75,,,11.8125,29.5625,,
1998-06-19,23.84375,12.96875,7.03125,36.5,,7.583409,25.826324,36.4375,15.055706,,52.0625,29.625,13.6875,,,24.3125,16.99983,7.65625,,,11.578125,29.5625,,
1998-06-22,23.5625,13.46875,7.46875,38.0,,7.680632,25.963698,36.21875,15.472377,,51.61328,30.0625,13.6875,,,24.25,16.541501,7.90625,,,11.59375,29.5625,,
1998-06-23,23.6875,13.46875,7.84375,39.0,,7.916746,26.128547,35.875,15.472377,,52.4375,29.9375,13.9375,,,24.4375,16.853998,8.1875,,,11.6875,29.875,,
1998-06-24,24.5,14.125,7.84375,37.8125,,8.027858,26.156022,36.25,15.639045,,52.5,30.0625,13.75,,,24.4375,17.916488,8.0,,,11.804688,29.625,,
1998-06-25,24.59375,13.8125,8.171875,38.5,,7.791745,25.826324,36.625,15.277931,,53.125,30.0625,13.875,,,24.875,17.520658,7.890625,,,11.828125,29.1875,,
1998-06-26,24.59375,13.625,8.859375,38.875,,7.680632,25.963698,35.9375,15.555711,,53.0625,29.625,13.75,,,25.4375,17.458159,8.4375,,,11.78125,29.0,,
1998-06-29,24.71875,13.1875,8.96875,38.75,,7.722299,26.073597,36.25,15.333487,,52.75,29.0,13.6875,,,25.5625,17.791489,8.75,,,11.796875,29.375,,
1998-06-30,24.9375,13.375,8.90625,38.4375,,8.027858,26.595619,35.84375,15.333487,,53.75,29.9375,13.875,,,25.125,17.99982,8.59375,,,11.75,29.75,,
1998-07-01,25.1875,13.71875,9.375,39.3125,,8.166748,27.11764,36.625,15.305709,,55.0,30.0,13.6875,,,25.75,17.833155,8.78125,,,12.0,29.6875,,
1998-07-02,25.3125,13.6875,9.25,39.6875,,8.43064,27.200064,36.53125,15.00015,,54.75,29.75,13.75,,,25.6875,17.853988,8.875,,,12.03125,29.75,,
1998-07-06,26.03125,13.25,9.34375,39.3125,,8.902867,27.557237,36.40625,15.166818,,55.375,29.875,13.9375,,,25.9375,18.062319,8.75,,,12.09375,29.9375,,
1998-07-07,25.8125,13.78125,9.34375,39.0,,9.083424,27.529762,36.5625,15.055706,,56.1875,30.6875,13.9375,,,26.4375,17.562324,8.875,,,12.203125,30.3125,,
1998-07-08,27.71875,13.5,9.53125,38.5,,9.43065,27.831985,36.53125,14.666813,,56.6875,31.0,13.8125,,,26.3125,17.833155,9.0,,,12.3125,30.1875,,
1998-07-09,28.15625,13.125,9.484375,39.0625,,10.111212,27.419863,36.59375,14.916816,,58.0625,30.4375,13.875,,,26.3125,17.291494,9.15625,,,12.40625,30.0625,,
1998-07-10,28.21875,13.1875,9.15625,38.9375,,10.0001,27.886935,36.59375,14.916816,,58.125,30.125,13.875,,,26.125,17.33316,9.15625,,,12.6875,29.9375,,
1998-07-13,27.65625,12.90625,8.90625,38.625,,10.13899,28.244107,36.5,15.111262,,57.75,30.1875,13.9375,,,25.875,16.853998,9.25,,,12.5,29.875,,
1998-07-14,27.53125,13.0,8.875,37.5,,10.194546,28.573805,36.8125,15.083484,,58.8125,30.5625,13.8125,,,25.5625,16.458169,9.34375,,,12.75,29.9375,,
1998-07-15,27.46875,13.6875,8.75,37.6875,,10.750108,27.80451,36.75,15.055706,,57.8125,30.5,13.75,,,25.5,16.124839,9.375,,,12.9375,30.0,,
1998-07-16,27.78125,13.5625,8.710938,38.25,,11.139,27.85946,37.4375,15.111262,,57.6875,31.6875,13.6875,,,25.9375,16.312337,9.375,,,13.0,30.0,,
1998-07-17,27.4375,13.3125,8.640625,38.1875,,11.416781,27.364913,37.53125,15.111262,,56.9375,31.0,13.8125,,,26.0,16.708166,9.4375,,,12.96875,29.9375,,
1998-07-20,27.34375,12.96875,8.625,38.4375,,11.055666,27.255014,36.9375,15.333487,,57.6875,31.0,13.8125,,,26.0625,16.604001,10.21875,,,12.78125,30.125,,
1998-07-21,27.125,13.375,8.28125,38.0,,10.541772,27.145115,36.75,14.666813,,59.0625,30.375,13.6875,,,26.0,16.270671,10.4375,,,12.5,30.0,,
1998-07-22,26.6875,13.125,8.0625,38.125,,11.416781,26.925316,37.90625,14.00014,,59.3125,29.75,13.625,,,25.375,16.166505,10.28125,,,12.46875,29.5,,
1998-07-23,27.1875,12.65625,7.59375,37.75,,11.166778,26.156022,37.0,14.111252,,58.75,29.4375,13.25,,,25.375,15.166515,10.390625,,,12.25,29.1875,,
1998-07-24,27.53125,12.15625,7.453125,37.5,,11.222334,27.035216,36.40625,13.722359,,59.375,28.625,13.125,,,25.375,14.874851,10.625,,,12.1875,29.1875,,
1998-07-27,27.71875,11.96875,7.421875,37.4375,,10.847331,27.364913,37.125,13.555691,,60.75,28.4375,12.9375,,,25.25,15.104016,10.59375,,,11.90625,29.0625,,
1998-07-28,27.6875,11.96875,7.171875,37.875,,10.763997,27.035216,37.4375,12.889018,,60.125,28.0,12.75,,,25.0,14.812352,10.625,,,11.59375,28.6875,,
1998-07-29,26.90625,11.46875,7.203125,38.1875,,10.250103,26.705518,37.5,12.611237,,59.9375,28.125,12.75,,,24.75,14.354023,10.609375,,,11.703125,28.5,,
1998-07-30,26.4375,12.15625,7.4375,38.5625,,10.750108,26.265921,38.25,12.639015,,60.0,28.4375,12.75,,,24.25,14.708186,10.109375,,,11.875,28.9375,,
1998-07-31,26.25,11.46875,7.414063,38.4375,,10.388993,25.111979,36.9375,12.639015,,57.4375,29.125,12.5625,,,23.75,14.520688,10.140625,,,11.765625,28.8125,,
1998-08-03,25.625,11.5,7.328125,40.1875,,10.125101,25.771374,37.0,12.639015,,57.125,29.4375,12.375,,,23.25,14.249858,9.6875,,,11.726563,28.5,,
1998-08-04,25.21875,10.90625,6.96875,39.75,,10.250103,25.881273,35.21875,12.527903,,55.375,29.0,12.0,,,22.375,13.916528,9.25,,,11.59375,28.0625,,
1998-08-05,25.125,10.5,6.5,38.625,,10.458438,25.331777,36.03125,12.361235,,56.3125,28.9375,11.9375,,,22.4375,13.833195,9.6875,,,11.578125,27.875,,
1998-08-06,26.3125,11.5625,6.59375,40.0,,11.236223,25.606525,36.0,12.777906,,56.5,29.0,12.0,,,22.625,14.166525,10.21875,,,11.664063,28.0,,
1998-08-07,26.625,12.21875,6.625,40.75,,11.055666,25.386727,35.625,12.416791,,56.6875,29.0,11.9375,,,22.8125,13.833195,10.09375,,,11.875,28.6875,,
1998-08-10,26.71875,11.6875,6.53125,39.875,,11.222334,25.057029,35.53125,12.416791,,57.125,29.125,12.0,,,22.5,13.791529,10.25,,,11.71875,28.625,,
1998-08-11,26.34375,10.96875,6.359375,38.3125,,11.055666,25.166928,33.5,12.166788,,57.0625,29.0,11.9375,,,22.0,13.749863,10.25,,,11.71875,28.25,,
1998-08-12,26.75,11.25,6.6875,40.5625,,11.611227,25.606525,35.15625,12.194566,,58.125,29.0,12.125,,,22.4375,13.458199,10.53125,,,11.71875,28.3125,,
1998-08-13,27.0,11.0,6.578125,39.75,,11.666783,25.771374,34.34375,11.972342,,56.3125,29.125,12.25,,,22.6875,13.312367,10.875,,,11.71875,28.3125,,
1998-08-14,26.90625,10.75,6.53125,38.875,,11.736228,24.342684,33.46875,11.722339,,54.625,29.1875,12.1875,,,22.6875,13.229034,11.15625,,,11.84375,28.3125,,
1998-08-17,27.46875,11.25,6.5,41.5625,,12.083454,24.727331,34.09375,11.639005,,56.375,30.5625,12.1875,,,22.75,13.645697,11.125,,,12.140625,28.5,,
1998-08-18,27.5625,11.71875,6.515625,41.75,,11.902897,25.166928,34.34375,11.527893,,57.125,30.625,12.125,,,22.9375,14.124859,11.398438,,,12.375,28.9375,,
1998-08-19,27.75,11.25,5.6875,43.0,,11.666783,24.94713,34.1875,11.361225,,57.0625,30.5625,12.25,,,22.8125,13.354033,11.0,,,12.546875,28.75,,
1998-08-20,28.34375,10.71875,5.546875,43.4375,,11.625116,24.562482,34.75,11.250113,,58.125,30.625,12.1875,,,22.625,13.66653,11.0,,,12.390625,28.625,,
1998-08-21,28.46875,10.625,5.484375,42.9375,,11.56956,25.057029,34.875,11.027888,,57.75,30.75,12.375,,,22.6875,13.374866,11.0625,,,12.75,28.4375,,
1998-08-24,28.3125,10.90625,5.40625,41.0,,11.277891,25.057029,35.3125,11.083444,,58.75,30.6875,12.3125,,,22.8125,13.3332,11.25,,,12.5,28.125,,
1998-08-25,28.625,11.0625,5.5,40.875,,11.611227,26.32087,35.84375,11.00011,,58.875,30.625,12.4375,,,22.6875,13.645697,11.390625,,,12.164063,27.5,,
1998-08-26,27.8125,10.40625,5.125,39.5,,11.305669,25.276828,35.625,11.055666,,58.6875,30.375,12.625,,,22.5,13.229034,11.171875,,,12.140625,27.3125,,
1998-08-27,26.0,9.40625,4.765625,39.0,,10.652884,24.012986,33.65625,10.777886,,55.625,29.9375,12.0,,,22.4375,12.124879,10.84375,,,11.8125,26.0625,,
1998-08-28,26.375,9.40625,3.921875,37.5625,,9.583429,22.694195,33.15625,10.388993,,55.75,29.625,11.8125,,,22.5,11.833215,10.78125,,,11.0625,25.8125,,
1998-08-31,23.8125,8.6875,4.234375,35.0,,8.638975,20.221462,31.375,9.333427,,53.6875,29.0625,11.625,,,22.0625,10.749893,9.90625,,,10.65625,25.0625,,
1998-09-01,25.125,9.25,4.375,37.0,,9.333427,20.441261,32.625,9.111202,,49.75,28.5625,12.0,,,22.125,10.854058,10.375,,,11.429688,25.375,,
1998-09-02,25.375,9.59375,4.6875,37.125,,9.847321,20.990757,32.28125,8.888978,,48.0625,27.25,12.0625,,,21.75,10.833225,10.96875,,,11.210938,25.5,,
1998-09-03,24.15625,9.0,4.65625,37.0,,10.56955,20.276412,31.25,8.777866,,48.4375,27.0,11.9375,,,21.25,9.9999,10.578125,,,11.0,25.75,,
1998-09-04,23.46875,9.28125,4.59375,36.4375,,10.250103,20.825908,30.9375,8.944534,,47.0625,26.8125,11.875,,,21.125,8.958244,10.75,,,11.125,25.75,,
1998-09-08,25.3125,9.5625,5.28125,38.1875,,10.791775,21.155606,32.78125,10.222324,,48.75,27.9375,12.1875,,,21.375,9.874901,11.5,,,11.4375,25.9375,,
1998-09-09,24.84375,9.625,5.046875,38.125,,10.902887,21.375404,31.78125,10.222324,,49.0625,28.4375,11.625,,,21.125,9.354073,11.1875,,,11.4375,25.875,,
1998-09-10,23.78125,9.125,5.1875,36.75,,10.972332,21.320455,30.15625,9.777876,,47.5,27.9375,11.4375,,,20.75,8.937411,11.03125,,,11.625,26.0,,
1998-09-11,24.09375,10.375,5.75,36.875,,10.916776,21.97985,30.9375,10.500105,,48.125,27.5625,10.9375,,,20.75,9.645737,11.375,,,11.875,26.125,,
1998-09-14,25.34375,10.375,5.8125,37.5625,,11.277891,22.859044,32.75,10.388993,,49.0,26.3125,11.125,,,20.6875,10.145732,11.28125,,,11.9375,26.375,,
1998-09-15,25.75,10.0625,5.5625,38.5,,10.750108,22.639246,33.03125,10.611217,,49.5,26.3125,11.375,,,20.625,9.958234,11.59375,,,11.875,27.0,,
1998-09-16,25.96875,10.3125,5.59375,37.625,,11.097333,22.639246,32.09375,10.777886,,51.0,26.0,11.0625,,,20.5625,10.041566,11.859375,,,12.0,26.78516,,
1998-09-17,25.53125,10.5625,4.125,37.1875,,11.139,22.859044,30.96875,10.444549,,50.375,25.5,11.0,,,21.25,9.66657,11.125,,,12.0,27.1875,,
1998-09-18,25.875,10.21875,4.015625,38.5625,,11.055666,22.199649,31.03125,11.222334,,50.375,26.25,11.0,,,21.75,9.166575,11.9375,,,12.46875,27.6875,,
1998-09-21,25.4375,9.5,4.21875,37.625,,11.027888,22.364497,29.65625,10.972332,,50.375,27.0625,12.0625,,,22.125,8.791579,11.6875,,,12.5,28.0625,,
1998-09-22,24.78125,9.375,4.234375,37.625,,10.833442,22.089749,28.75,11.444559,,51.4375,28.75,12.0,,,23.25,9.062409,12.0625,,,12.75,28.875,,
1998-09-23,25.28125,9.9375,4.0,38.625,,11.222334,22.529346,30.65625,11.611227,,52.625,28.9375,12.0625,,,23.4375,10.104066,12.3125,,,12.640625,28.9375,,
1998-09-24,23.9375,9.21875,3.9375,37.4375,,10.555661,22.254598,30.75,11.694561,,51.75,28.625,11.625,,,23.625,10.020733,12.125,,,12.25,28.6875,,
1998-09-25,23.75,9.6875,3.8125,37.6875,,10.875109,23.40854,30.28125,11.555671,,51.875,28.5,12.0,,,23.1875,10.229064,11.90625,,,11.9375,28.5625,,
1998-09-28,24.09375,9.9375,3.65625,36.9375,,10.263992,23.573389,31.28125,11.583449,,49.625,28.375,11.9375,,,23.125,10.270731,12.03125,,,11.9375,28.0,,
1998-09-29,23.03125,10.0,3.53125,37.0625,,10.013989,23.133792,30.75,11.777896,,43.1875,27.5,11.875,,,23.1875,10.104066,12.078125,,,11.59375,27.625,,
1998-09-30,22.5,9.125,3.625,37.25,,9.250093,21.760052,30.3125,11.805674,,43.6875,27.125,11.375,,,22.9375,9.958234,11.9375,,,11.75,27.9375,,
1998-10-01,21.5625,9.125,3.328125,34.375,,9.069535,19.891764,29.9375,10.972332,,41.8125,27.0625,11.3125,,,22.5,9.624904,11.21875,,,11.40625,27.75,,
1998-10-02,21.28125,8.75,3.265625,35.25,,8.694531,20.331361,29.75,11.111222,,41.1875,28.125,11.4375,,,22.1875,9.833235,9.796875,,,11.546875,27.5,,
1998-10-05,19.6875,8.46875,3.28125,33.75,,8.416751,20.001664,29.75,11.027888,,41.4375,28.1875,11.375,,,21.0625,9.604071,9.1875,,,11.390625,26.87891,,
1998-10-06,19.28125,8.59375,3.1875,32.25,,8.805644,19.726915,30.21875,10.611217,,41.6875,28.25,11.4375,,,20.9375,9.583238,9.125,,,11.625,27.0,,
1998-10-07,20.1875,8.03125,3.21875,31.0,,8.263972,19.397218,28.71875,10.611217,,42.0625,28.0,11.0625,,,20.8125,9.229074,8.125,,,11.96875,26.8125,,
1998-10-08,19.53125,7.8125,3.125,29.4375,,7.500075,18.902671,27.4375,10.527883,,42.125,27.375,11.0,,,20.5625,9.583238,7.984375,,,11.875,24.875,,
1998-10-09,19.9375,9.0,3.171875,30.5625,,7.486186,18.572973,29.5625,10.888998,,43.875,26.75,11.375,,,20.5,9.749903,8.546875,,,11.71875,25.375,,
1998-10-12,20.375,10.1875,3.265625,32.125,,7.736188,19.287318,30.1875,11.361225,,46.0,26.8125,11.5,,,20.8125,10.083233,9.234375,,,11.828125,26.25,,
1998-10-13,20.78125,10.0,3.28125,31.625,,7.333407,19.342268,31.28125,10.750108,,47.1875,26.625,11.0625,,,20.875,9.854068,9.96875,,,11.8125,25.9375,,
1998-10-14,21.25,11.5,3.4375,31.5,,7.722299,19.507117,31.15625,10.777886,,45.125,26.8125,10.5625,,,21.4375,10.291564,10.375,,,12.0,25.8125,,
1998-10-15,23.25,11.875,3.609375,33.0625,,8.555641,20.441261,32.625,10.888998,,45.875,26.75,10.625,,,21.6875,11.416553,11.625,,,12.0,25.625,,
1998-10-16,23.0625,12.6875,3.640625,32.4375,,9.111202,21.869951,33.78125,10.777886,,45.0625,26.75,10.75,,,21.4375,12.416543,10.9375,,,12.0625,26.375,,
1998-10-19,23.875,12.65625,3.65625,31.8125,,9.555651,23.133792,34.875,10.805664,,44.8125,26.5,11.0,,,21.25,12.749873,10.75,,,12.15625,26.875,,
1998-10-20,24.1875,13.1875,3.875,33.625,,9.222314,24.727331,35.78125,11.222334,,41.9375,26.5,11.125,,,21.875,12.645707,10.25,,,12.390625,26.875,,
1998-10-21,24.8125,14.5,3.921875,34.5625,,9.13898,23.683288,36.6875,11.055666,,41.625,26.6875,10.9375,,,22.0,11.874881,10.375,,,12.3125,26.75,,
1998-10-22,25.25,15.09375,4.015625,34.875,,10.111212,24.067936,36.65625,11.139,,41.875,26.4375,11.125,,,22.375,12.124879,10.8125,,,12.1875,26.875,,
1998-10-23,24.5625,15.21875,4.109375,34.1875,,9.652874,23.958037,35.0,11.166778,,40.9375,25.9375,10.8125,,,22.375,11.083223,10.8125,,,12.1875,26.5,,
1998-10-26,24.25,15.46875,4.28125,34.125,,9.750098,24.397634,35.78125,11.222334,,42.0,26.625,10.9375,,,22.25,11.145722,10.875,,,12.1875,26.625,,
1998-10-27,23.625,14.4375,4.3125,33.0625,,9.750098,24.287734,36.15625,11.222334,,43.5,26.438,11.0,,,22.375,10.833225,10.90625,,,11.875,26.5,,
1998-10-28,24.375,15.34375,4.1875,31.5,,10.125101,23.848137,36.40625,11.222334,,41.25,26.625,10.9375,,,23.0,10.708226,11.3125,,,12.0,26.5,,
1998-10-29,24.4375,16.46875,4.3125,33.0,,10.555661,24.562482,36.6875,11.277891,,40.875,26.375,10.8125,,,22.75,11.624884,11.296875,,,11.5,26.8125,,
1998-10-30,24.8125,16.25,4.1875,34.4375,,10.666773,24.782281,37.1875,11.500115,,41.4375,26.6875,11.125,,,23.0625,12.604041,11.40625,,,11.203125,26.875,,
1998-11-02,25.84375,16.125,4.328125,35.5,,11.166778,25.661475,37.96875,11.916786,,43.25,27.9375,11.375,,,23.0,12.166545,12.15625,,,11.4375,26.8125,,
1998-11-03,25.90625,15.1875,4.3125,35.5,,10.972332,25.002079,38.28125,12.194566,,45.0,27.6875,11.6875,,,23.125,12.229044,11.953125,,,11.46875,26.8125,,
1998-11-04,25.84375,15.71875,4.40625,36.6875,,10.791775,25.716425,38.03125,12.277901,,45.625,27.5625,11.75,,,23.25,12.499875,12.46875,,,12.015625,27.0625,,
1998-11-05,26.21875,15.09375,4.65625,35.5,,10.666773,26.32087,38.5,12.166788,,45.6875,28.4375,11.75,,,23.375,12.541541,12.375,,,12.28125,27.25,,
1998-11-06,26.0625,15.96875,4.9375,36.3125,,10.444549,26.925316,38.46875,12.361235,,45.5625,29.1875,11.75,,,22.875,12.791539,12.09375,,,12.328125,27.4375,,
1998-11-09,26.125,15.65625,4.71875,35.875,,10.388993,26.540669,38.28125,12.277901,,44.6875,29.5,11.625,,,22.9375,12.312377,11.992188,,,12.25,27.3125,,
1998-11-10,26.15625,15.46875,4.546875,35.0,,9.972322,25.002079,38.03125,12.333457,,42.875,29.3125,11.4375,,,22.9375,12.062546,11.96875,,,12.03125,27.1875,,
1998-11-11,26.25,16.65625,4.484375,34.875,,9.472317,24.672382,37.125,12.194566,,42.25,29.3125,11.4375,,,22.9375,11.437386,12.234375,,,11.8125,26.75,,
1998-11-12,26.34375,16.59375,4.515625,34.4375,,9.805654,25.386727,37.6875,12.055676,,43.125,29.3125,11.375,,,23.0,11.437386,12.1875,,,11.75,27.125,,
1998-11-13,25.71875,16.96875,4.5625,33.625,,9.916766,25.111979,37.71875,11.833452,,45.1875,29.25,11.125,,,23.0,11.770716,12.15625,,,11.625,27.0625,,
1998-11-16,26.125,16.5625,4.5625,33.0625,,9.986211,25.771374,38.0625,11.666783,,45.5625,29.3125,10.9375,,,23.0,12.020713,12.25,,,11.59375,26.8125,,
1998-11-17,27.28125,15.96875,4.421875,33.75,,10.097323,25.826324,38.03125,11.472337,,46.25,29.5,11.0,,,23.0,12.541541,12.25,,,11.484375,26.8125,,
1998-11-18,27.3125,16.59375,4.359375,35.6875,,11.083444,25.221878,38.0625,11.805674,,46.125,29.9375,11.0625,,,22.9375,12.208211,12.15625,,,11.625,26.4375,,
1998-11-19,28.3125,17.0,4.328125,37.0,,10.944554,25.496626,38.53125,12.00012,,46.3125,29.875,10.5,,,22.875,12.499875,12.765625,,,11.78125,26.1875,,
1998-11-20,28.03125,17.3125,4.40625,37.875,,11.041777,25.991173,38.03125,11.777896,,46.3125,29.4375,10.75,,,22.8125,13.499865,13.0625,,,11.625,26.0625,,
1998-11-23,28.09375,17.40625,4.515625,36.75,,11.972342,26.705518,39.625,11.805674,,48.5,29.9375,10.5625,,,22.8125,14.958184,13.5,,,11.59375,25.6875,,
1998-11-24,27.96875,17.3125,4.71875,37.25,,11.70845,26.37582,39.15625,11.916786,,47.9375,30.0,10.5,,,22.625,14.99985,13.0,,,11.6875,25.625,,
1998-11-25,27.5,17.40625,4.632813,37.0625,,11.736228,26.046122,39.28125,12.333457,,47.9375,30.5,10.625,,,22.9375,14.708186,13.171875,,,11.5625,25.5,,
1998-11-27,27.5,17.3125,4.710938,37.375,,12.805684,26.265921,39.21875,12.361235,,48.0625,30.5,10.6875,,,23.0625,14.624854,13.21875,,,11.71875,25.6875,,
1998-11-30,26.71875,16.03125,4.75,37.5625,,12.805684,25.386727,38.84375,12.027898,,47.9375,30.875,10.8125,,,23.3125,14.249858,12.5625,,,11.9375,25.6875,,
1998-12-01,26.375,16.03125,4.6875,37.75,,13.055686,25.221878,39.125,12.611237,,47.6875,30.8125,10.9375,,,23.1875,14.104026,12.53125,,,12.375,26.1875,,
1998-12-02,26.65625,17.5,4.875,37.0625,,13.277911,25.057029,38.9375,12.722349,,46.0,30.625,10.75,,,23.0,14.249858,12.375,,,12.46875,26.1875,,
1998-12-03,26.1875,18.28125,4.8125,35.875,,12.583459,24.287734,38.46875,12.833462,,44.625,30.6875,10.625,,,22.9375,13.895694,12.609375,,,12.5625,26.0625,,
1998-12-04,27.46875,19.78125,4.890625,36.0,,12.00012,24.507533,39.09375,13.055686,,44.4375,30.875,10.6875,,,22.9375,13.895694,13.125,,,12.625,26.4375,,
1998-12-07,28.0,21.125,5.109375,36.8125,,11.764007,24.562482,39.03125,12.86124,,45.5,30.8125,10.75,,,22.9375,13.854028,13.125,,,12.6875,26.75,,
1998-12-08,27.6875,21.96875,5.125,36.6875,,11.389003,24.672382,38.21875,12.833462,,45.1875,30.875,10.875,,,23.0,13.354033,12.96875,,,12.90625,26.9375,,
1998-12-09,27.75,21.4375,5.21875,36.0,,10.777886,24.617432,38.0625,13.333467,,45.625,30.875,10.8125,,,23.0,13.291534,12.9375,,,12.5,26.8125,,
1998-12-10,27.75,20.28125,5.046875,34.75,,10.56955,24.397634,37.09375,13.13902,,44.3125,31.0,10.5625,,,22.75,12.99987,12.6875,,,12.375,26.625,,
1998-12-11,26.5,19.5625,5.09375,33.9375,,11.013999,24.122885,36.84375,13.222354,,44.4375,31.0625,10.5625,,,22.5,12.687373,12.40625,,,12.125,26.75,,
1998-12-14,25.34375,18.5,5.0625,33.5,,10.888998,23.573389,35.5,13.444579,,44.0,31.5625,10.4375,,,22.25,12.437376,11.65625,,,12.09375,26.75,,
1998-12-15,25.46875,19.125,5.0625,34.5625,,11.805674,23.298641,35.375,11.611227,,44.25,31.625,10.375,,,22.3125,13.3332,11.5625,,,12.03125,26.25,,
1998-12-16,25.28125,18.78125,5.125,35.25,,11.944564,23.903087,35.15625,10.805664,,43.125,31.4375,10.5625,,,22.3125,13.312367,11.90625,,,11.9375,26.9375,,
1998-12-17,26.5,19.0,5.023438,34.875,,11.805674,23.793188,35.53125,11.027888,,42.5,31.5,10.4375,,,22.1875,13.916528,12.109375,,,12.25,26.5,,
