datetime,DOV,CBOE,WRK,NTRS,CNP,ATO,HBAN,SBAC,JBL,WDC,ON,PTC,ES,HPQ,FE,CINF,CHD,CDW,TYL,EXPD,DLTR,DRI,RF,GDDY,DG
1998-04-20,26.666797,,,38.4375,23.496711,29.5625,27.000295,,8.984375,14.923574,,82.5,14.4375,11.396576,30.9375,40.362327,2.552096,,10.375,5.890625,7.666782,9.812436,34.35575,,
1998-04-21,26.666797,,,36.84375,23.345769,29.9375,26.906381,,9.125,14.923574,,83.28125,14.5625,11.850226,30.875,41.118176,2.567721,,10.9375,5.890625,7.805673,9.775126,34.658,,
1998-04-22,26.583071,,,39.15625,22.99357,29.875,27.23508,,9.421875,16.151463,,82.65625,14.5,11.828097,30.75,40.362327,2.57293,,10.3125,5.9375,7.85197,9.887055,35.96775,,
1998-04-23,26.373755,,,36.65625,22.892941,29.8125,27.141166,,9.484375,15.7264245,,78.125,14.3125,11.794903,30.0625,39.852129,2.640638,,11.0625,5.859375,7.426037,9.775126,36.4715,,
1998-04-24,26.290029,,,35.8125,22.691685,29.0625,27.141166,,9.453125,16.623728,,79.53125,14.3125,13.211177,30.0,39.0018,2.57293,,11.0,5.65625,7.944564,9.178172,36.27,,
1998-04-27,26.122576,,,34.9375,22.490428,28.8125,26.108111,,9.09375,16.05701,,78.125,14.0,12.967755,29.563,38.54829,2.562513,,10.375,5.25,8.14827,9.178172,34.96025,,
1998-04-28,26.331892,,,35.5,22.792313,29.625,26.483767,,9.023438,14.545762,,75.625,13.9375,12.801785,29.6875,38.54829,2.552096,,10.1875,5.375,8.092714,9.36472,35.061,,
1998-04-29,26.373755,,,35.75,23.094198,29.125,26.295939,,8.9375,14.4040825,,75.78125,13.9375,13.277564,29.625,38.69946,2.510429,,10.4375,5.390625,7.814932,9.439339,35.76625,,
1998-04-30,26.457481,,,36.5,23.396083,29.4375,26.718552,,8.78125,14.923574,,79.921875,14.125,13.343952,30.25,38.510498,2.567721,,10.5625,5.3125,8.037158,9.551268,35.16175,,
1998-05-01,26.290029,,,37.234375,23.194826,28.9375,26.624638,,9.25,14.829121,,79.21875,14.875,13.10053,30.4375,38.661668,2.562513,,10.9375,5.234375,8.14827,9.513958,35.2625,,
1998-05-04,26.248166,,,36.34375,24.45268,29.75,26.108111,,9.453125,15.018027,,79.84375,14.875,13.299694,30.4375,38.85063,2.520846,,10.6875,5.34375,8.31494,9.476649,34.8595,,
1998-05-05,26.457481,,,35.5625,24.20111,29.8125,26.295939,,9.734375,15.018027,,80.859375,15.0,13.332888,29.8125,38.831734,2.510429,,10.5,5.25,8.037158,9.476649,34.305375,,
1998-05-06,26.290029,,,35.4375,23.697968,30.0,25.732455,,9.953125,15.018027,,80.15625,15.4375,13.166918,30.0625,38.775045,2.520846,,10.25,5.359375,7.889007,9.663197,34.809125,,
1998-05-07,26.122576,,,35.6875,23.547025,30.125,25.028099,,10.421875,15.0652535,,75.3125,15.5,13.565245,29.625,38.926215,2.505221,,10.0,5.484375,8.00012,9.513958,34.4565,,
1998-05-08,26.248166,,,35.5,23.647654,30.0625,25.638541,,10.671875,15.395839,,82.1875,15.9375,13.620568,29.9375,39.152969,2.567721,,10.0,5.40625,7.889007,9.402029,35.061,,
1998-05-11,26.541208,,,35.0625,23.245141,30.3125,25.849847,,10.875,14.8763475,,82.8125,16.0,13.57631,30.125,39.030144,2.531263,,10.4375,5.1875,7.85197,9.103552,34.658,,
1998-05-12,26.457481,,,35.484375,23.59734,30.375,26.155068,,10.953125,15.11248,,82.5,16.3125,14.140606,30.0625,38.926215,2.510429,,10.5625,5.1875,7.870488,9.215481,35.010625,,
1998-05-13,26.415618,,,35.5,23.094198,30.75,26.084632,,10.984375,14.7818945,,80.3125,15.875,14.450416,29.75,39.077384,2.500013,,11.25,5.15625,7.916785,9.103552,34.809125,,
1998-05-14,26.415618,,,35.6875,22.892941,30.8125,26.061154,,10.484375,14.8763475,,82.03125,16.0,12.447717,29.8125,38.85063,2.500013,,10.875,4.992188,7.740857,9.32741,34.809125,,
1998-05-15,26.16444,,,35.71875,22.490428,30.8125,26.108111,,10.09375,14.451309,,80.78125,15.9375,12.292812,29.75,38.964007,2.500013,,10.875,5.015625,7.833451,9.028933,34.255,,
1998-05-18,25.996987,,,35.1875,22.238857,30.9375,25.779412,,9.625,14.356856,,82.03125,15.5625,11.706386,29.625,37.52827,2.500013,,10.5,5.015625,7.736227,9.028933,34.15425,,
1998-05-19,26.122576,,,35.21875,22.3898,31.0625,26.295939,,9.609375,14.2151765,,85.625,15.8125,11.772774,29.5625,37.52827,2.510429,,10.1875,5.109375,7.926045,9.140862,34.255,,
1998-05-20,25.703945,,,35.8125,22.490428,30.6875,26.671595,,9.234375,14.2151765,,84.375,15.8125,11.662127,29.5625,39.455703,2.500013,,9.875,4.992188,7.907526,9.140862,34.632813,,
1998-05-21,25.829535,,,36.3125,22.440114,30.5625,26.788988,,9.0,13.790138,,82.65625,15.625,11.485093,29.375,39.909217,2.510429,,9.875,4.9375,7.907526,9.028933,34.35575,,
1998-05-22,26.080713,,,36.0625,22.339486,29.375,26.014197,,8.78125,13.1761935,,81.5625,15.625,11.617869,29.3125,37.358202,2.505221,,9.75,5.132813,7.870488,8.954314,34.003125,,
1998-05-26,25.620219,,,35.59375,22.440114,29.625,25.403755,,8.75,13.128967,,79.375,15.5,11.57361,29.0,37.755027,2.505221,,8.25,5.046875,7.85197,8.730456,33.398625,,
1998-05-27,24.657368,,,35.0,22.440114,29.3125,25.356798,,9.125,12.845608,,81.25,15.5625,11.584675,28.5625,38.775433,2.473971,,8.9375,4.875,7.657522,8.805075,32.94525,,
1998-05-28,25.034136,,,35.28125,22.591056,30.0,25.544627,,8.96875,13.128967,,79.375,15.5625,11.308059,29.125,38.662054,2.562513,,9.4375,4.953125,7.777894,9.103552,33.096375,,
1998-05-29,25.117862,,,35.265625,23.043884,30.75,24.605486,,8.515625,12.8928345,,76.640625,15.9375,11.031443,29.6875,38.095162,2.526054,,9.375,5.0,7.666782,9.215481,33.14675,,
1998-06-01,24.531779,,,35.3125,23.84891,30.625,25.638541,,8.265625,12.089984,,75.625,16.3125,10.865474,30.3125,37.981783,2.541679,,9.25,4.84375,7.518631,9.36472,32.643,,
1998-06-02,24.782957,,,35.0,23.949539,30.625,25.638541,,8.40625,11.9483045,,79.375,16.75,10.931861,30.5,36.05435,2.557304,,9.125,4.90625,7.574188,9.402029,32.819313,,
1998-06-03,24.866683,,,34.4375,23.899225,30.25,25.028099,,8.078125,11.712172,,75.3125,16.75,10.743763,30.4375,35.374079,2.505221,,9.5,5.03125,7.444556,9.439339,32.894875,,
1998-06-04,25.034136,,,34.8125,23.999853,29.9375,25.544627,,8.125,11.7593985,,79.84375,16.375,10.920797,30.875,35.600836,2.546888,,9.5,5.0625,7.648263,9.551268,32.995625,,
1998-06-05,24.95041,,,34.84375,24.100481,30.25,25.544627,,8.890625,11.712172,,80.46875,16.375,11.142089,31.0625,36.281107,2.598971,,9.6875,5.171875,8.222346,9.663197,32.894875,,
1998-06-08,24.782957,,,34.875,23.949539,30.625,25.356798,,9.03125,11.523266,,78.125,16.125,11.2638,30.8125,36.337796,2.583346,,10.125,5.046875,8.851985,9.476649,32.794125,,
1998-06-09,24.699231,,,34.375,23.697968,29.875,25.662019,,9.40625,11.712172,,79.375,16.0625,11.241671,30.9375,36.479519,2.593763,,9.75,5.109375,8.407534,9.439339,32.8445,,
1998-06-10,24.448052,,,34.4375,24.251424,29.5,25.450713,,8.875,8.4535435,,75.625,16.6875,11.053572,31.4375,38.095162,2.562513,,9.6875,5.054688,8.129752,9.215481,32.4415,,
1998-06-11,24.238737,,,34.4375,24.352052,29.75,25.075056,,8.46875,8.122958,,74.53125,16.3125,10.732698,31.25,36.337796,2.531263,,9.5625,5.015625,8.426052,9.140862,32.391125,,
1998-06-12,24.322463,,,34.25,24.100481,30.5,25.16897,,8.390625,8.311864,,77.96875,16.3125,10.754827,31.1875,35.657525,2.541679,,9.6875,5.015625,8.713094,9.215481,32.0385,,
1998-06-15,23.903832,,,33.875,24.100481,29.6875,25.075056,,7.984375,8.311864,,76.875,16.3125,10.622051,30.25,33.219888,2.453137,,9.5,4.875,8.31494,9.066243,31.182125,,
1998-06-16,23.861969,,,34.203125,23.999853,29.4375,25.075056,,8.625,8.595223,,79.0625,16.125,10.52247,30.6875,34.353673,2.500013,,9.5625,4.984375,8.518646,9.140862,31.156938,,
1998-06-17,24.489915,,,35.21875,23.697968,29.9375,26.014197,,7.921875,8.7369025,,77.96875,16.1875,10.3565,30.625,35.770904,2.494804,,9.75,5.046875,8.740872,9.215481,32.34075,,
1998-06-18,24.531779,,,34.8125,24.050167,29.875,25.356798,,7.9375,8.7369025,,74.21875,16.1875,10.035626,30.5625,34.693808,2.500013,,10.0625,4.921875,8.46309,9.32741,32.164438,,
1998-06-19,24.238737,,,35.53125,23.999853,29.6875,25.075056,,7.8125,8.595223,,76.875,16.0,9.969238,30.4375,35.600836,2.479179,,10.1875,5.03125,8.537165,9.737816,32.0385,,
1998-06-22,24.322463,,,35.875,24.050167,29.8125,25.356798,,8.078125,8.50077,,79.53125,15.875,10.135207,30.5,35.374079,2.531263,,9.9375,5.046875,9.037173,9.588578,32.088875,,
1998-06-23,23.861969,,,35.1875,24.402366,29.875,25.309841,,8.25,8.50077,,85.9375,16.25,10.489276,30.5,34.920565,2.567721,,10.0,5.265625,9.203842,9.36472,31.93775,,
1998-06-24,24.322463,,,35.75,25.207393,29.875,25.873326,,8.125,8.406317,,87.03125,16.3125,10.577793,30.3125,35.487457,2.567721,,10.25,5.296875,8.722353,9.625887,31.93775,,
1998-06-25,23.443338,,,36.0,24.502994,29.5,25.004621,,8.0,8.5479965,,84.375,16.5625,10.710569,30.4375,35.204011,2.57293,,10.8125,5.257813,8.944579,9.513958,31.988125,,
1998-06-26,22.899118,,,37.0,24.352052,30.25,25.450713,,8.015625,8.50077,,72.65625,16.6875,10.732698,30.5625,36.05435,2.66668,,10.5625,5.28125,8.889022,9.513958,32.34075,,
1998-06-29,23.06657,,,38.5,24.603623,30.125,25.356798,,8.15625,8.784129,,70.15625,16.9375,10.931861,30.625,35.544147,2.63543,,10.25,5.328125,9.148285,9.588578,32.819313,,
1998-06-30,22.940981,,,38.125,24.804879,30.5,25.16897,,8.265625,8.9258085,,67.8125,16.9375,10.599922,30.75,34.807187,2.69793,,10.3125,5.5,9.027868,9.476649,33.096375,,
1998-07-01,23.401475,,,38.75,24.804879,30.875,25.943761,,8.40625,8.8313555,,62.03125,16.6875,10.301177,30.9375,34.240294,2.718764,,10.0625,5.453125,8.882033,9.887055,33.600125,,
1998-07-02,23.485201,,,38.75,24.754565,30.1875,26.295939,,8.390625,8.406317,,40.15625,16.6875,10.146272,30.8125,33.219888,2.755222,,9.75,5.5625,8.833422,9.924364,33.449,,
1998-07-06,22.940981,,,39.0625,24.955822,30.3125,26.859424,,8.140625,8.4535435,,41.40625,16.8125,10.113078,30.375,34.353673,2.796889,,9.625,5.6875,9.00009,10.148222,33.2475,,
1998-07-07,23.108433,,,39.21875,24.352052,30.0,26.202025,,7.953125,8.5479965,,39.6875,16.625,10.334371,30.125,34.467051,2.76043,,9.75,5.625,8.916756,10.036293,33.197125,,
1998-07-08,23.275885,,,39.78125,24.502994,29.5,26.671595,,8.09375,9.4453,,40.78125,16.6875,10.788021,29.9375,33.78678,2.76043,,9.875,5.6875,9.111202,10.185532,33.499375,,
1998-07-09,22.773528,,,39.625,24.301738,29.375,26.483767,,8.078125,9.350847,,41.25,16.5625,10.544599,29.8125,34.410362,2.755222,,9.75,5.703125,9.333427,10.260151,33.75125,,
1998-07-10,22.564213,,,40.625,24.301738,29.3125,26.43681,,8.078125,9.161941,,40.78125,16.4375,10.367565,29.5,34.296984,2.76043,,9.625,5.546875,9.194536,10.707867,33.852,,
1998-07-13,22.103719,,,40.5,24.150795,29.3125,26.652839,,7.96875,9.4925265,,41.09375,16.75,10.644181,29.0,33.78678,2.72918,,9.625,5.40625,9.333427,10.595938,33.54975,,
1998-07-14,22.187445,,,40.75,24.20111,29.0625,27.169367,,8.34375,9.256394,,40.0,16.1875,10.489276,28.25,33.900159,2.765639,,9.5,5.375,9.305649,10.670557,33.95275,,
1998-07-15,21.517635,,,41.0,23.748282,29.375,26.497881,,9.125,9.4925265,,39.6875,16.375,10.467147,28.125,33.78678,2.723972,,9.625,5.546875,9.416761,10.40939,33.700875,,
1998-07-16,22.019992,,,40.5625,23.748282,29.5625,26.136311,,8.90625,9.6814325,,37.8125,16.4375,10.52247,28.5,34.467051,2.703139,,10.5,5.53125,9.611207,10.446699,33.852,,
1998-07-17,22.731665,,,40.125,23.84891,29.625,25.774742,,8.71875,9.4453,,38.59375,16.125,10.610987,28.5,34.353673,2.687513,,10.125,5.625,9.611207,10.37208,33.902375,,
1998-07-20,23.024707,,,39.84375,23.59734,29.625,27.479284,,8.6875,9.2091675,,36.40625,16.3125,10.909732,28.3125,33.758436,2.708347,,9.875,5.65625,9.944544,10.33477,34.406125,,
1998-07-21,22.354897,,,38.6875,22.99357,29.5625,26.265443,,8.796875,9.3036205,,32.5,16.1875,10.245854,28.25,33.956848,2.692722,,9.8125,5.625,9.916766,10.222842,33.75125,,
1998-07-22,22.480486,,,38.0625,23.295455,29.5625,27.169367,,8.484375,8.8313555,,33.28125,15.875,9.803268,28.75,33.503334,2.661472,,9.625,5.46875,10.361215,10.260151,33.34825,,
1998-07-23,21.601361,,,37.375,23.245141,29.4375,26.549534,,8.140625,8.9258085,,33.125,15.875,10.168401,28.0,32.426239,2.526054,,9.375,5.4375,10.222324,10.260151,32.995625,,
1998-07-24,21.30832,,,37.8125,22.943256,29.125,25.9297,,8.171875,8.6424495,,34.21875,15.75,10.124143,28.0625,34.467051,2.526054,,9.6875,5.4375,10.666773,10.260151,32.54225,,
1998-07-27,20.973415,,,37.3125,23.043884,28.9375,25.516478,,7.953125,8.406317,,35.46875,15.3125,10.168401,28.25,34.353673,2.526054,,9.5,5.4375,10.347326,10.110913,32.517063,,
1998-07-28,20.429194,,,36.4375,23.043884,29.125,24.586728,,8.484375,8.7369025,,37.34375,15.1875,10.135207,27.875,33.219888,2.546888,,9.5,5.125,10.694551,10.073603,32.54225,,
1998-07-29,20.219879,,,36.625,22.691685,29.3125,25.309867,,8.40625,8.50077,,37.03125,15.1875,10.002432,27.875,32.596307,2.567721,,9.5625,5.140625,10.638995,9.775126,32.643,,
1998-07-30,20.09429,,,37.859375,23.094198,30.0,25.9297,,8.734375,8.689676,,35.0,15.4375,10.135207,28.25,33.503334,2.614596,,9.75,5.15625,10.777886,10.222842,33.449,,
1998-07-31,19.466343,,,36.8125,22.490428,29.25,24.99995,,8.71875,8.406317,,34.0625,15.3125,9.825398,27.5625,32.426239,2.57293,,9.5625,4.984375,10.083434,10.33477,32.643,,
1998-08-03,19.298891,,,36.9375,22.892941,29.5,24.793339,,8.46875,8.311864,,34.0625,15.25,9.670493,28.0,31.859347,2.526054,,9.5,4.84375,10.222324,10.446699,32.794125,,
1998-08-04,18.126724,,,36.15625,22.138229,29.6875,22.882186,,8.109375,8.2646375,,31.953125,14.9375,9.205778,27.625,31.887691,2.505221,,8.875,4.875,9.423705,10.036293,31.434,,
1998-08-05,19.005849,,,36.0,21.886658,29.375,23.760283,,7.84375,7.9812785,,29.53125,15.0625,9.349618,27.5625,32.312861,2.546888,,9.0625,4.609375,9.319538,10.185532,30.52725,,
1998-08-06,18.545355,,,35.75,21.735716,30.125,23.295408,,8.15625,9.256394,,35.625,15.0625,9.294295,27.5,32.652996,2.578138,,9.0,4.742188,9.500095,10.222842,30.980625,,
1998-08-07,18.838397,,,35.875,22.3898,30.5,23.553672,,8.1875,9.1147145,,35.15625,15.4375,9.117261,28.0,31.745968,2.614596,,9.75,4.703125,9.500095,10.37208,31.031,,
1998-08-10,18.21045,,,35.4375,22.490428,30.0,22.417311,,7.984375,9.067488,,34.375,15.3125,9.073002,27.875,30.838941,2.60418,,9.3125,4.617188,9.111202,10.297461,30.628,,
1998-08-11,18.168587,,,34.671875,22.138229,29.5,22.468963,,7.921875,8.8313555,,32.65625,14.8125,8.873839,27.875,30.810596,2.546888,,8.625,4.5,9.152869,9.551268,30.275375,,
1998-08-12,18.461629,,,35.34375,22.591056,29.875,23.192102,,8.125,9.161941,,33.125,15.0625,9.205778,28.75,31.405833,2.598971,,9.25,4.640625,9.56954,9.924364,30.225,,
1998-08-13,18.629081,,,35.59375,22.591056,28.6875,22.623922,,7.921875,9.3980735,,32.5,14.9375,9.117261,28.75,30.612184,2.500013,,9.0,4.523438,9.805654,9.700507,30.225,,
1998-08-14,18.75467,,,34.875,22.691685,28.9375,22.314005,,7.921875,9.9647915,,36.5625,14.875,9.338554,28.8125,30.498805,2.500013,,8.875,4.375,9.805654,9.812436,30.32575,,
1998-08-17,19.759385,,,34.9375,23.043884,28.5,22.933838,,7.78125,9.8703385,,37.5,15.0,9.781139,29.25,31.575901,2.557304,,8.8125,4.34375,10.194546,9.961674,30.12425,,
1998-08-18,20.010563,,,35.3125,23.496711,28.5625,23.14045,,8.25,9.7758855,,37.96875,15.0625,10.090949,29.125,30.952319,2.552096,,8.75,4.453125,10.069545,9.812436,31.383625,,
1998-08-19,20.554784,,,35.0,22.943256,28.0,22.933838,,8.25,9.350847,,36.5625,15.0,9.891785,28.6875,31.689279,2.526054,,8.1875,4.25,9.888988,9.812436,30.703563,,
1998-08-20,20.596647,,,34.25,22.99357,28.4375,22.520616,,8.0625,9.0202615,,36.875,15.0625,9.913915,28.9375,31.292454,2.468762,,8.125,4.230469,9.13898,9.998984,29.92275,,
1998-08-21,20.010563,,,33.1875,23.194826,27.9375,22.107394,,7.921875,8.689676,,35.9375,15.4375,9.714751,29.3125,30.725562,2.442721,,8.375,4.21875,8.444529,9.812436,29.469375,,
1998-08-24,20.052427,,,33.625,23.647654,28.25,22.314005,,7.890625,8.595223,,34.0625,15.75,9.581976,29.625,32.086104,2.442721,,7.875,4.257813,8.361195,9.663197,29.6205,,
1998-08-25,20.63851,,,34.3125,23.59734,28.8125,22.236526,,8.125,8.4535435,,33.75,15.75,9.725816,29.0625,32.596307,2.416679,,7.5625,4.234375,8.444529,9.998984,29.72125,,
1998-08-26,20.554784,,,33.59375,23.697968,29.3125,21.797477,,8.078125,8.122958,,31.71875,15.4375,9.692622,29.1875,31.972725,2.359387,,7.75,4.296875,8.013969,9.775126,32.088875,,
1998-08-27,19.926837,,,31.625,23.396083,28.625,20.247893,,7.59375,7.461787,,28.125,15.25,9.172584,29.1875,29.535088,2.333345,,7.25,4.179688,7.347296,9.513958,27.807,,
1998-08-28,19.382617,,,30.28125,23.798596,28.6875,20.764421,,6.875,7.178428,,28.125,15.0,9.117261,29.0,30.498805,2.385429,,7.125,4.148438,6.930625,9.252791,28.4115,,
1998-08-31,18.252313,,,27.875,23.194826,28.375,18.801615,,5.875,6.139445,,25.625,14.625,8.597223,28.875,30.498805,2.25522,,6.5625,3.476563,6.444509,9.252791,27.90775,,
1998-09-01,18.042998,,,30.5625,23.245141,27.6875,20.971032,,6.296875,6.6589365,,24.765625,14.9375,8.873839,29.375,31.745968,2.385429,,6.9375,3.664063,6.805624,9.32741,27.50475,,
1998-09-02,17.749956,,,33.015625,23.345769,27.1875,20.506157,,7.15625,7.0367485,,27.34375,14.9375,8.873839,28.375,30.640528,2.369804,,7.3125,3.777344,6.854235,9.402029,27.404,,
1998-09-03,17.415051,,,32.90625,22.842627,27.375,20.092935,,7.03125,6.61171,,24.84375,14.75,8.85171,28.4375,30.612184,2.296886,,7.0,3.664063,6.777846,9.178172,27.252875,,
1998-09-04,17.582503,,,32.25,22.641371,26.875,19.731365,,6.703125,6.7533895,,24.375,14.6875,8.929162,28.6875,30.045291,2.333345,,7.0,3.765625,6.888958,9.439339,27.404,,
1998-09-08,18.712807,,,35.09375,23.345769,27.625,21.074338,,7.5,7.0367485,,27.96875,14.875,9.316424,29.4375,33.248233,2.427095,,8.625,4.0625,7.555631,9.663197,28.91525,,
1998-09-09,18.670944,,,34.15625,23.245141,26.5625,20.351199,,7.375,7.745146,,27.5,14.9375,9.327489,29.125,31.519211,2.354178,,7.75,3.625,7.750078,9.737816,27.50475,,
1998-09-10,17.373188,,,31.71875,23.295455,25.75,19.059879,,7.03125,7.745146,,24.84375,15.75,8.674675,28.625,29.478399,2.328137,,7.5,3.6875,7.277851,9.439339,27.353625,,
1998-09-11,18.461629,,,31.984375,22.99357,27.0,20.55781,,7.375,7.650693,,27.5,15.875,8.85171,29.125,31.490867,2.494804,,7.875,3.765625,7.777856,9.32741,28.613,,
1998-09-14,19.173301,,,34.4375,23.094198,27.6875,21.332602,,7.328125,7.745146,,27.8125,15.5,8.99555,29.1875,32.426239,2.500013,,8.125,3.875,7.777856,9.402029,28.663375,,
1998-09-15,19.089575,,,35.5625,23.245141,28.0,22.055741,,7.6875,7.4145605,,26.5625,15.8125,9.161519,29.6875,33.730091,2.453137,,7.9375,3.757813,7.611187,9.402029,28.10925,,
1998-09-16,19.42448,,,36.1875,23.295455,27.5,22.262352,,8.40625,7.461787,,26.40625,15.8125,9.161519,29.9375,33.78678,2.442721,,8.0,3.820313,7.611187,9.588578,29.2175,,
1998-09-17,19.550069,,,34.8125,23.194826,27.625,20.816074,,8.59375,7.650693,,26.09375,15.5625,8.940227,29.5625,32.936442,2.406262,,8.1875,3.78125,7.055626,9.812436,28.0085,,
1998-09-18,19.633795,,,35.8125,22.943256,27.9375,20.712768,,8.5625,7.934052,,25.9375,15.5,9.039808,29.75,33.503334,2.395845,,8.375,3.65625,7.333407,9.887055,28.0085,,
1998-09-21,19.005849,,,35.5,23.245141,27.6875,21.280949,,8.671875,8.406317,,25.3125,15.4375,9.183649,30.1875,33.333267,2.359387,,8.0,3.625,6.902847,9.700507,28.71375,,
1998-09-22,19.131438,,,35.8125,23.748282,28.0,21.900783,,8.84375,8.122958,,25.625,15.875,8.973421,30.1875,33.84347,2.416679,,7.875,3.84375,7.041737,9.812436,28.562625,,
1998-09-23,19.340754,,,37.5,24.301738,28.0,22.623922,,9.4375,8.5479965,,25.15625,15.875,9.504523,30.625,35.487457,2.505221,,7.8125,3.8125,7.041737,10.37208,29.419,,
1998-09-24,19.340754,,,35.9375,23.84891,27.625,21.745824,,9.109375,8.122958,,24.84375,15.625,9.4492,29.625,34.410362,2.458346,,7.4375,3.71875,6.555621,10.484009,28.058875,,
1998-09-25,19.42448,,,35.53125,24.150795,27.5625,22.365658,,8.984375,8.2646375,,24.84375,15.8125,9.59304,29.75,34.240294,2.500013,,8.5,3.515625,6.638955,9.961674,28.864875,,
1998-09-28,19.591932,,,36.03125,24.653937,27.875,22.314005,,9.078125,8.028505,,24.6875,16.125,9.725816,30.125,35.033944,2.489596,,7.6875,3.390625,6.43062,9.36472,29.016,,
1998-09-29,20.805962,,,35.5625,25.207393,28.0625,22.314005,,8.8125,7.8868255,,26.875,16.5625,9.803268,30.75,34.126916,2.489596,,7.625,3.34375,6.902847,9.551268,29.016,,
1998-09-30,20.680373,,,34.125,25.05645,28.5625,20.764421,,8.6875,8.122958,,25.15625,16.75,9.371748,31.0625,27.891101,2.447929,,7.625,3.46875,6.958403,9.551268,29.2175,,
1998-10-01,19.466343,,,33.1875,24.804879,28.5,21.022685,,8.3125,7.272881,,23.75,16.6875,8.873839,31.0625,30.725562,2.421887,,6.8125,3.4375,6.888958,9.551268,27.90775,,
1998-10-02,19.382617,,,34.71875,25.05645,29.125,21.797477,,9.015625,7.367334,,24.53125,17.0625,8.807451,32.625,32.482928,2.479179,,6.9375,3.359375,7.333407,9.439339,28.31075,,
1998-10-05,18.796533,,,32.5625,25.861477,28.5625,21.590866,,8.890625,7.083975,,23.28125,16.8125,8.707869,33.0,31.972725,2.416679,,6.5,3.34375,7.250073,9.36472,28.159625,,
1998-10-06,18.796533,,,32.5625,25.559592,29.0625,21.074338,,8.75,6.800616,,23.4375,16.9375,8.82958,32.75,31.405833,2.416679,,6.5625,3.25,6.888958,9.36472,27.807,,
1998-10-07,18.712807,,,31.53125,25.559592,29.4375,20.712768,,9.09375,6.233898,,24.0625,16.9375,8.763192,33.625,30.385427,2.416679,,6.4375,3.359375,6.152839,9.140862,26.648375,,
1998-10-08,18.336039,,,30.3125,25.962105,29.375,20.092935,,8.984375,6.0922185,,22.34375,16.875,8.707869,33.875,28.68475,2.375012,,5.4375,3.367188,6.388953,8.879694,24.3815,,
1998-10-09,19.382617,,,32.1875,25.006136,29.3125,20.454505,,9.09375,6.0922185,,23.125,16.75,8.774257,32.3125,29.931913,2.312512,,5.75,3.609375,6.43062,8.543908,24.7845,,
1998-10-12,20.764099,,,34.75,23.748282,29.1875,21.177644,,9.640625,6.328351,,24.0625,16.125,9.183649,31.375,30.045291,2.364595,,6.6875,3.625,6.444509,8.693146,25.842375,,
1998-10-13,20.764099,,,34.125,24.704251,28.8125,21.074338,,9.734375,6.0922185,,22.96875,16.3125,9.128326,31.8125,30.838941,2.333345,,6.125,3.640625,6.083394,8.767766,25.9935,,
1998-10-14,19.173301,,,34.9375,25.609906,29.1875,21.229296,,9.984375,5.9033125,,25.3125,16.8125,8.807451,32.0,33.333267,2.333345,,5.9375,3.828125,6.250063,8.805075,27.001,,
