datetime,RJF,EQT,WAB,IQV,EL,WBD,ACGL,STX,STT,XYL,EXR,NUE,DD,TSCO,STZ,NRG,PCG,BRO,MTB,EFX,VTR,WTW,LEN,UAL,BR
1998-04-24,9.537137,4.37267,14.1875,,17.703125,,2.791636,,35.5,,,14.53125,46.450907,0.3179688,6.609375,,32.0625,2.144531,50.9,25.804563,15.385183,,14.67375,,
1998-04-27,9.092688,4.31312,13.9375,,17.28125,,2.763858,,34.40625,,,14.421875,45.354108,0.3140626,6.453125,,32.0625,2.171875,50.0,24.929125,14.90332,,13.195,,
1998-04-28,9.259356,4.355656,13.78125,,16.71875,,2.770803,,34.84375,,,14.25,44.790887,0.3171876,6.4375,,31.8125,2.203125,50.79375,24.762375,14.62797,,12.256563,,
1998-04-29,9.333431,4.398192,13.8125,,16.375,,2.791636,,34.5625,,,14.546875,44.553741,0.3203126,6.5,,31.875,2.242188,51.05625,25.429375,14.62797,,12.256563,,
1998-04-30,9.648249,4.423713,14.03125,,16.609375,,2.784692,,35.75,,,14.984375,45.858043,0.321875,6.546875,,32.375,2.460938,51.0,25.804563,14.937739,,12.484063,,
1998-05-01,9.907511,4.457742,13.96875,,17.234375,,2.791636,,35.78125,,,15.015625,46.658409,0.328125,6.515625,,32.0,2.414063,51.4375,25.887938,15.763789,,12.597813,,
1998-05-04,9.703806,4.483263,13.875,,17.265625,,2.784692,,35.6875,,,14.953125,46.836268,0.321875,6.390625,,31.6875,2.382813,51.2,25.804563,15.325905,,13.337188,,
1998-05-05,9.77788,4.440727,13.6875,,16.9375,,2.680526,,35.1875,,,14.984375,46.421263,0.325,5.976563,,31.5625,2.351563,51.15,25.51275,14.942757,,13.280313,,
1998-05-06,9.5001,4.389685,13.625,,16.625,,2.725664,,35.0,,,14.84375,46.421263,0.33125,6.125,,31.125,2.320313,51.05,24.428875,14.395404,,12.939063,,
1998-05-07,9.259356,4.364163,13.5,,16.484375,,2.645804,,34.28125,,,14.46875,46.035902,0.3203126,6.09375,,31.0,2.265625,51.19375,24.762375,14.231198,,12.654688,,
1998-05-08,9.481581,4.389685,13.5625,,16.328125,,2.680526,,34.125,,,14.546875,46.48055,0.3234376,6.25,,30.5,2.273438,51.5,25.054188,14.450139,,12.9675,,
1998-05-11,9.222319,4.330135,13.71875,,16.5,,2.583305,,33.84375,,,14.4375,47.399489,0.3203126,6.257813,,30.75,2.210938,51.1,25.6795,14.450139,,12.882188,,
1998-05-12,9.555656,4.347149,13.46875,,16.296875,,2.611082,,34.4375,,,14.359375,47.606992,0.325,6.234375,,30.875,2.191406,51.075,25.637813,14.55961,,12.85375,,
1998-05-13,9.370469,4.31312,13.40625,,16.203125,,2.611082,,34.15625,,,14.328125,47.518062,0.325,6.296875,,30.3125,2.179688,51.0125,25.387688,15.052228,,12.74,,
1998-05-14,9.35195,4.279092,13.375,,15.96875,,2.583305,,33.59375,,,14.296875,47.340203,0.321875,6.125,,30.125,2.179688,51.00625,25.137563,14.833287,,12.5125,,
1998-05-15,9.407506,4.168499,13.34375,,15.828125,,2.63886,,33.84375,,,14.21875,46.361977,0.321875,5.90625,,30.125,2.191406,51.0,24.137063,14.340668,,12.0575,,
1998-05-18,9.166763,4.083428,13.5,,15.953125,,2.677054,,34.3125,,,13.75,45.413394,0.3171876,5.898438,,30.375,2.191406,51.00625,24.220438,14.340668,,11.6025,,
1998-05-19,9.240838,4.066413,13.5,,15.8125,,2.708304,,34.25,,,13.78125,45.354108,0.315625,5.96875,,30.375,2.289063,51.08125,24.679,14.450139,,11.972188,,
1998-05-20,9.296394,4.006863,13.4375,,15.8125,,2.680526,,34.09375,,,13.96875,45.73947,0.325,5.90625,,30.5625,2.304688,51.4,24.17875,14.285933,,11.6025,,
1998-05-21,9.407506,4.032385,13.71875,,16.0,,2.722192,,34.8125,,,13.890625,45.946972,0.321875,6.101563,,30.5625,2.269531,51.45,24.51225,14.450139,,11.744688,,
1998-05-22,9.277875,3.964328,13.8125,,15.984375,,2.666637,,34.53125,,,13.53125,46.510193,0.325,6.03125,,30.9375,2.25,51.0,23.928625,14.176462,,11.630938,,
1998-05-26,9.111207,3.879256,13.5,,15.671875,,2.63886,,33.96875,,,13.28125,45.946972,0.31875,5.96875,,30.375,2.253906,51.0125,23.094875,13.793315,,11.375,,
1998-05-27,8.814907,3.913285,13.375,,15.46875,,2.680526,,33.375,,,13.125,45.443038,0.3078126,5.796875,,30.3125,2.265625,50.60625,24.095375,13.902785,,11.062188,,
1998-05-28,9.185282,3.930299,13.375,,15.828125,,2.722192,,34.0625,,,13.125,45.976615,0.3,5.78125,,30.5625,2.253906,50.50625,24.053688,13.957521,,11.431875,,
1998-05-29,8.963057,3.879256,13.8125,,15.96875,,2.763858,,34.46875,,,12.875,45.946972,0.3015626,5.765625,,31.5,2.335938,50.8,24.262125,14.121727,,12.0575,,
1998-06-01,8.888982,3.913285,13.625,,15.5625,,2.680526,,34.25,,,12.546875,46.56948,0.2945312,5.90625,,32.875,2.304688,50.775,24.84575,13.957521,,12.228125,,
1998-06-02,8.944538,3.930299,13.34375,,15.21875,,2.611082,,33.5,,,12.25,46.865912,0.3,5.984375,,32.5625,2.28125,50.925,24.387188,13.902785,,12.711563,,
1998-06-03,8.981576,3.964328,13.28125,,15.328125,,2.631915,,33.03125,,,12.390625,46.806625,0.3,6.125,,32.625,2.285156,50.8875,23.595125,13.683844,,12.74,,
1998-06-04,8.907501,3.904778,13.375,,15.46875,,2.680526,,33.21875,,,12.46875,46.747339,0.3007812,6.15625,,32.375,2.308594,51.025,23.928625,13.574373,,12.768438,,
1998-06-05,9.111207,3.930299,13.3125,,15.71875,,2.694415,,33.96875,,,12.546875,47.399489,0.3,6.453125,,32.4375,2.300781,51.3,24.012,12.972284,,13.479375,,
1998-06-08,9.35195,3.989849,13.09375,,16.1875,,2.68747,,34.03125,,,12.75,47.695921,0.3109376,6.4375,,32.3125,2.324219,51.35,24.595625,12.917549,,13.195,,
1998-06-09,9.185282,3.845228,13.03125,,16.25,,2.694415,,34.0,,,12.765625,47.606992,0.3007812,6.261719,,32.1875,2.296875,51.3875,24.970813,13.13649,,13.195,,
1998-06-10,9.129725,3.828213,12.8125,,16.078125,,2.680526,,33.75,,,12.40625,47.162344,0.3015626,6.0625,,32.5,2.304688,51.81875,24.762375,13.191225,,13.251875,,
1998-06-11,9.000095,3.794185,12.53125,,15.90625,,2.611082,,33.09375,,,12.0625,46.39162,0.296875,6.304688,,32.9375,2.296875,51.8,24.387188,12.917549,,13.08125,,
1998-06-12,8.963057,3.785678,12.4375,,16.296875,,2.597194,,33.3125,,,11.6875,46.154475,0.2984376,6.265625,,33.1875,2.3125,51.68125,24.220438,12.753342,,13.166563,,
1998-06-15,8.666758,3.683592,12.375,,16.265625,,2.555527,,32.71875,,,11.640625,45.205892,0.2875,6.15625,,32.5625,2.316406,51.65,23.84525,12.151253,,12.711563,,
1998-06-16,8.851945,3.751649,12.15625,,16.1875,,2.590249,,32.78125,,,11.78125,45.472681,0.28125,6.21875,,32.4375,2.3125,51.9375,23.470063,12.42493,,12.995938,,
1998-06-17,9.055651,3.743142,12.21875,,15.984375,,2.583305,,33.75,,,11.75,46.273047,0.2796876,6.28125,,32.125,2.285156,51.95,24.470563,12.534401,,13.223438,,
1998-06-18,8.62972,3.700606,12.15625,,15.90625,,2.624971,,34.28125,,,11.65625,45.917329,0.2875,6.15625,,32.0,2.292969,52.2125,23.928625,12.753342,,12.62625,,
1998-06-19,8.62972,3.683592,12.3125,,15.6875,,2.652749,,33.6875,,,11.6875,45.057676,0.2796876,6.109375,,31.8125,2.285156,52.1,23.886938,12.534401,,12.341875,,
1998-06-22,8.555645,3.700606,12.375,,15.859375,,2.770803,,33.8125,,,11.578125,44.672314,0.290625,5.96875,,31.8125,2.285156,52.0,23.970313,12.370195,,13.024375,,
1998-06-23,8.685276,3.743142,12.5625,,16.390625,,2.770803,,34.25,,,11.484375,44.879817,0.2875,5.96875,,31.9375,2.324219,51.975,24.762375,12.698607,,13.820625,,
1998-06-24,8.77787,3.760156,12.65625,,17.03125,,2.763858,,34.90625,,,11.421875,45.946972,0.2875,5.890625,,31.75,2.34375,52.7,24.51225,12.589136,,14.645313,,
1998-06-25,9.240838,3.743142,12.875,,16.953125,,2.763858,,35.0625,,,11.1875,45.591254,0.296875,5.921875,,31.0625,2.328125,53.35,24.595625,12.151253,,14.21875,,
1998-06-26,9.055651,3.794185,12.8125,,16.890625,,2.777747,,34.875,,,11.484375,45.709826,0.303125,6.0625,,31.5625,2.3125,53.775,24.804063,12.479666,,14.161875,,
1998-06-29,8.92602,3.930299,12.90625,,17.09375,,2.722192,,34.65625,,,11.453125,45.798756,0.3125,6.09375,,31.875,2.332031,54.45,24.387188,12.205989,,13.962813,,
1998-06-30,8.870464,4.151485,13.125,,17.421875,,2.770803,,34.75,,,11.5,45.858043,0.3109376,6.148438,,31.5625,2.324219,55.4,24.220438,12.096518,,13.4225,,
1998-07-01,9.037132,3.981342,12.875,,17.421875,,2.74997,,34.96875,,,11.640625,46.006259,0.309375,6.15625,,31.6875,2.335938,54.6,24.51225,12.260724,,14.56,,
1998-07-02,9.370469,4.023878,12.5,,17.5,,2.680526,,34.9375,,,11.53125,45.858043,0.3085938,6.101563,,31.75,2.367188,54.6,24.470563,12.479666,,14.986563,,
1998-07-06,9.481581,3.964328,12.625,,17.34375,,2.722192,,34.96875,,,11.390625,46.302691,0.3097656,6.1875,,31.875,2.367188,55.4125,24.679,13.081755,,15.413125,,
1998-07-07,9.333431,3.879256,12.6875,,17.296875,,2.729137,,34.71875,,,11.28125,45.887686,0.3140626,5.921875,,31.75,2.371094,55.75,24.428875,12.862813,,15.2425,,
1998-07-08,9.481581,3.913285,12.5625,,16.90625,,2.777747,,35.53125,,,11.296875,46.095188,0.3140626,5.953125,,31.875,2.378906,55.6,25.262625,12.862813,,14.929688,,
1998-07-09,9.444544,3.89627,12.375,,16.75,,2.743025,,34.875,,,11.5,45.324465,0.315625,6.0625,,31.5625,2.410156,55.31875,24.929125,12.862813,,14.645313,,
1998-07-10,9.314913,3.870749,12.46875,,16.65625,,2.777747,,35.5625,,,11.28125,45.294822,0.325,6.078125,,31.25,2.484375,54.8,24.720688,12.643872,,14.7875,,
1998-07-13,9.333431,3.870749,12.5,,16.671875,,2.74997,,35.53125,,,11.1875,45.502324,0.3210938,5.875,,31.375,2.5,55.5,24.84575,12.096518,,14.986563,,
1998-07-14,9.148244,3.904778,12.5625,,17.0,,2.777747,,36.46875,,,11.421875,45.769113,0.31875,5.851563,,31.625,2.492188,55.75,25.721188,12.041783,,14.986563,,
1998-07-15,8.796389,3.870749,12.53125,,16.84375,,2.74997,,36.53125,,,11.265625,45.383751,0.321875,5.90625,,31.5,2.515625,55.55625,25.387688,11.111281,,14.588438,,
1998-07-16,8.963057,3.887763,12.6875,,16.8595,,2.777747,,35.71875,,,11.375,45.443038,0.321875,5.96875,,31.5625,2.589844,55.9,25.971313,9.797632,,14.844375,,
1998-07-17,8.907501,3.930299,13.25,,17.0625,,2.74997,,35.53125,,,11.28125,45.354108,0.31875,6.078125,,31.625,2.585938,57.525,25.762875,10.071309,,14.56,,
1998-07-20,8.592683,3.853735,13.03125,,16.953125,,2.791636,,35.09375,,,11.1875,45.354108,0.3125,6.117188,,31.5625,2.605469,57.45,27.18025,9.797632,,14.7875,,
1998-07-21,8.944538,3.768663,13.15625,,16.890625,,2.763858,,34.25,,,10.796875,44.850173,0.325,6.046875,,31.5,2.535156,57.0,27.888938,9.578691,,14.56,,
1998-07-22,8.666758,3.675085,13.0625,,16.53125,,2.781219,,34.96875,,,10.71875,44.375882,0.321875,6.257813,,31.8125,2.515625,57.275,28.139063,9.688161,,13.735313,,
1998-07-23,8.555645,3.624042,12.71875,,16.328125,,2.74997,,34.6875,,,9.9375,43.99052,0.3171876,6.15625,,31.625,2.527344,55.0,27.6805,9.907103,,13.479375,,
1998-07-24,8.388977,3.615535,12.21875,,16.203125,,2.763858,,34.8125,,,10.0,44.198023,0.3171876,6.140625,,31.75,2.523438,55.35,27.138563,10.290251,,12.825313,,
1998-07-27,8.259346,3.547478,12.0,,15.96875,,2.74997,,34.5,,,10.375,43.664445,0.3101562,5.96875,,31.4375,2.496094,55.1,27.430375,10.18078,,13.166563,,
1998-07-28,8.05564,3.462406,11.875,,16.03125,,2.777747,,34.0625,,,10.59375,43.99052,0.3109376,5.8125,,31.1875,2.492188,54.375,27.6805,10.509192,,12.39875,,
1998-07-29,7.944528,3.462406,11.65625,,16.34375,,2.777747,,34.0,,,11.484375,43.842304,0.309375,5.875,,30.9375,2.550781,54.0,26.971813,10.673398,,12.285,,
1998-07-30,8.000084,3.487928,11.4375,,16.328125,,2.74997,,34.625,,,11.203125,44.257309,0.30625,5.875,,31.25,2.582031,54.1,28.264125,10.344986,,12.569375,,
1998-07-31,7.592672,3.351813,10.9375,,16.0625,,2.763858,,34.71875,,,10.875,43.041938,0.30625,5.890625,,30.4375,2.59375,53.2,27.263625,10.235515,,12.569375,,
1998-08-03,7.611191,3.317785,10.5,,15.875,,2.74997,,34.875,,,10.734375,43.012295,0.30625,5.59375,,31.0625,2.550781,52.9,27.055188,10.071309,,12.085938,,
1998-08-04,7.259335,3.215699,10.28125,,16.3125,,2.756914,,33.0,,,10.546875,42.626933,0.2953126,5.328125,,30.25,2.59375,53.1,26.721688,9.852368,,11.48875,,
1998-08-05,7.092667,3.300771,10.09375,,15.75,,2.74997,,32.75,,,10.5625,42.864079,0.2875,5.09375,,30.0625,2.5625,51.7,26.971813,9.797632,,11.687813,,
1998-08-06,7.351929,3.266742,9.8125,,15.40625,,2.777747,,33.375,,,10.75,43.130867,0.2875,5.25,,30.4375,2.554688,52.475,27.055188,9.961838,,11.6025,,
1998-08-07,7.648228,3.402856,10.1875,,15.203125,,2.777747,,33.3125,,,10.890625,43.634802,0.2953126,5.75,,30.6875,2.5625,52.45,27.472063,10.071309,,12.256563,,
1998-08-10,7.370448,3.300771,9.96875,,15.09375,,2.763858,,33.25,,,10.921875,43.190154,0.315625,5.5625,,30.875,2.558594,51.93125,28.264125,9.742897,,12.0575,,
1998-08-11,7.33341,3.164656,9.8125,,14.828125,,2.777747,,32.15625,,,10.578125,42.686219,0.31875,5.515625,,30.6875,2.480469,51.05,28.722688,9.523955,,11.71625,,
1998-08-12,7.48156,3.266742,10.0625,,15.375,,2.74997,,32.5,,,10.5,43.279083,0.3140626,5.5625,,31.5,2.492188,50.85,28.931125,9.742897,,11.972188,,
1998-08-13,7.148223,3.232713,10.09375,,15.328125,,2.777747,,32.15625,,,10.25,42.745506,0.309375,5.53125,,31.375,2.488281,50.7375,28.972813,10.126044,,12.114375,,
1998-08-14,7.240817,3.249728,10.28125,,15.046875,,2.777747,,31.15625,,,10.046875,40.551908,0.3085938,5.40625,,31.0625,2.453125,48.46875,27.805563,10.399721,,11.972188,,
1998-08-17,7.148223,3.232713,10.40625,,15.265625,,2.74997,,31.46875,,,10.140625,41.204059,0.3085938,5.28125,,31.25,2.34375,50.0,27.597125,10.235515,,12.114375,,
1998-08-18,7.259335,3.215699,10.9375,,16.125,,2.736081,,31.6875,,,10.546875,41.263345,0.309375,5.25,,31.25,2.410156,50.1,27.888938,10.235515,,12.939063,,
1998-08-19,6.963036,3.181671,11.125,,15.9375,,2.763858,,31.65625,,,10.546875,41.174416,0.3101562,5.25,,31.125,2.441406,49.4,28.722688,10.18078,,12.796875,,
1998-08-20,6.851924,3.156149,11.1875,,15.875,,2.756914,,31.53125,,,10.484375,40.759411,0.30625,5.25,,31.1875,2.460938,48.85,29.306313,10.071309,,12.540938,,
1998-08-21,6.814886,3.173163,10.9375,,15.703125,,2.555527,,30.46875,,,10.375,40.136903,0.3085938,5.328125,,31.5625,2.441406,49.7,29.139563,9.961838,,12.285,,
1998-08-24,6.722293,3.130628,11.0625,,15.5625,,2.402751,,29.5,,,10.3125,40.344406,0.309375,5.625,,31.5625,2.410156,49.5,29.139563,9.633426,,12.228125,,
1998-08-25,6.629699,3.003021,11.125,,15.625,,2.472195,,28.96875,,,10.25,40.403692,0.30625,5.34375,,31.4375,2.382813,49.9,28.597625,9.742897,,12.39875,,
1998-08-26,6.518587,3.045556,11.0,,15.5,,2.458306,,28.03125,,,9.828125,39.899758,0.3,5.289063,,31.5625,2.375,48.4,28.597625,9.688161,,11.972188,,
1998-08-27,6.111175,3.122121,10.59375,,15.25,,2.41664,,26.71875,,,9.546875,38.980818,0.290625,5.3125,,31.8125,2.371094,45.9,27.347,9.633426,,11.1475,,
1998-08-28,5.814876,3.028542,10.59375,,14.96875,,2.472195,,26.75,,,9.3125,38.832602,0.2765626,5.25,,32.875,2.320313,44.9,26.68,9.414485,,10.92,,
1998-08-31,5.111165,2.977499,10.09375,,14.71875,,2.41664,,26.03125,,,8.984375,36.994723,0.246875,5.21875,,32.125,2.351563,41.0,23.761875,9.305014,,8.246875,,
1998-09-01,5.148202,2.994513,9.84375,,15.359375,,2.444418,,26.0,,,9.8125,37.557944,0.225,5.34375,,32.0625,2.324219,43.6,24.387188,9.797632,,9.21375,,
1998-09-02,5.46302,2.926456,10.0625,,14.8125,,2.555527,,25.75,,,9.515625,38.161926,0.2476562,5.296875,,31.125,2.351563,45.0,25.0125,9.359749,,8.75875,,
1998-09-03,5.277833,2.849892,10.0625,,14.265625,,2.499973,,25.78125,,,9.5625,37.943306,0.25625,5.484375,,31.25,2.3125,44.7,24.595625,9.195543,,8.474375,,
1998-09-04,5.407464,2.926456,10.25,,13.796875,,2.41664,,25.5,,,9.703125,37.70616,0.25625,5.5625,,31.1875,2.1875,44.6,24.929125,9.633426,,8.730313,,
1998-09-08,5.722282,3.028542,10.21875,,14.265625,,2.36803,,26.75,,,9.96875,37.943306,0.25625,5.5625,,31.4375,2.226563,45.3,24.84575,9.742897,,9.043125,,
1998-09-09,5.481539,2.968992,9.625,,13.578125,,2.333308,,26.5625,,,9.71875,37.231869,0.2375,5.199219,,31.5,2.257813,46.45,23.261625,9.46922,,9.071563,,
1998-09-10,5.351908,2.977499,8.9375,,13.171875,,2.312475,,24.75,,,9.078125,36.283286,0.2328126,4.890625,,31.75,2.203125,44.84375,21.135563,9.195543,,8.815625,,
1998-09-11,5.481539,3.062571,8.875,,13.21875,,2.222198,,25.1875,,,9.5625,37.79509,0.246875,5.28125,,31.9375,2.277344,45.74375,21.552438,9.46922,,8.787188,,
1998-09-14,5.944507,3.130628,8.875,,13.828125,,2.236087,,26.5,,,9.625,38.210095,0.2375,5.375,,32.0,2.273438,46.10625,22.302813,9.961838,,9.270625,,
1998-09-15,6.018582,3.292263,8.71875,,13.4375,,2.555527,,26.46875,,,9.5625,39.603326,0.234375,5.21875,,32.5625,2.277344,46.8875,23.094875,9.907103,,9.526563,,
1998-09-16,6.148213,3.266742,8.65625,,13.296875,,2.312475,,27.0,,,9.515625,40.314763,0.2359376,4.96875,,32.875,2.308594,47.725,23.761875,10.071309,,9.21375,,
1998-09-17,5.907469,3.292263,8.71875,,12.703125,,2.333308,,26.125,,,9.3125,39.573682,0.25,5.0625,,33.375,2.3125,47.3625,23.470063,9.907103,,9.071563,,
1998-09-18,5.981544,3.394349,8.6875,,13.6875,,2.652749,,26.375,,,9.234375,38.210095,0.25625,5.203125,,33.0,2.3125,47.20625,23.261625,9.907103,,8.701875,,
1998-09-21,5.925988,3.351813,8.71875,,13.25,,2.576361,,25.875,,,9.203125,38.773316,0.2507812,5.015625,,32.6875,2.273438,46.5625,23.053188,9.852368,,8.787188,,
1998-09-22,5.907469,3.317785,8.75,,13.171875,,2.565944,,26.0,,,9.5625,39.692255,0.2484376,5.054688,,32.9375,2.304688,45.425,23.803563,9.907103,,8.8725,,
1998-09-23,6.055619,3.487928,9.5,,13.75,,2.666637,,28.3125,,,9.984375,40.314763,0.253125,5.015625,,32.8125,2.304688,46.1,24.970813,10.126044,,9.89625,,
1998-09-24,5.944507,3.351813,9.5,,13.953125,,2.652749,,28.5,,,9.84375,39.810828,0.2519532,4.96875,,32.4375,2.28125,46.275,25.17925,10.563927,,9.924688,,
1998-09-25,5.963026,3.360321,9.375,,13.984375,,2.611082,,29.1875,,,10.46875,40.789054,0.25,4.828125,,32.25,2.3125,46.10625,24.804063,10.618663,,10.408125,,
1998-09-28,6.074138,3.411363,9.4375,,13.96875,,2.555527,,28.59375,,,10.71875,42.152642,0.23125,4.875,,32.5,2.3125,47.2,25.054188,10.509192,,10.6925,,
1998-09-29,6.148213,3.436885,9.75,,13.6875,,2.555527,,28.03125,,,10.703125,42.063712,0.23125,5.0,,32.625,2.308594,47.00625,24.3455,10.454457,,10.322813,,
1998-09-30,6.222288,3.462406,9.875,,12.8125,,2.444418,,27.28125,,,10.15625,40.522265,0.246875,4.9375,,31.875,2.285156,46.1,23.803563,10.399721,,10.152188,,
1998-10-01,5.740801,3.453899,10.0,,13.015625,,2.388863,,26.78125,,,9.78125,40.136903,0.2484376,5.117188,,32.125,2.285156,45.4875,22.51125,10.071309,,8.957813,,
1998-10-02,5.925988,3.581506,10.5,,12.8125,,2.326363,,26.4375,,,9.734375,41.174416,0.2609376,5.355469,,32.625,2.296875,45.5,24.012,10.18078,,8.730313,,
1998-10-05,5.444502,3.581574,9.84375,,12.546875,,2.333308,,25.5625,,,9.71875,41.707993,0.25625,5.4375,,34.0,2.253906,44.775,24.470563,9.852368,,8.389063,,
1998-10-06,5.425983,3.547478,10.3125,,12.546875,,2.347196,,25.40625,,,9.453125,40.996556,0.2546876,5.21875,,34.25,2.246094,45.1875,24.053688,9.523955,,8.389063,,
1998-10-07,5.277833,3.555985,10.1875,,12.265625,,2.291641,,25.0,,,9.5,41.500491,0.253125,5.4375,,35.0,2.261719,44.85,23.303313,9.250278,,7.678125,,
1998-10-08,5.259314,3.624042,10.0,,12.296875,,2.124977,,25.40625,,,10.125,41.352275,0.253125,5.59375,,34.8125,2.140625,43.3625,22.011,8.75766,,7.450625,,
1998-10-09,5.537095,3.59852,10.15625,,12.59375,,2.277753,,27.34375,,,10.5,42.152642,0.259375,5.296875,,32.8125,2.085938,42.775,21.594125,9.852368,,6.995625,,
1998-10-12,5.574133,3.624042,10.15625,,13.28125,,2.347196,,27.875,,,10.90625,42.953008,0.259375,5.460938,,31.875,2.039063,41.5,21.927625,9.633426,,7.16625,,
1998-10-13,5.481539,3.590013,10.0625,,13.359375,,2.215253,,28.875,,,11.0,41.945139,0.24375,5.3125,,31.9375,2.078125,41.1,22.17775,9.250278,,7.223125,,
1998-10-14,5.500058,3.743142,10.25,,13.71875,,2.19442,,29.46875,,,10.75,41.085486,0.25,5.109375,,32.8125,2.113281,41.3,21.6775,9.523955,,7.9625,,
1998-10-15,5.703764,3.794185,10.28125,,14.828125,,2.138865,,31.1875,,,10.71875,42.389787,0.2921876,5.179688,,33.4375,2.171875,45.8,22.011,9.523955,,8.07625,,
1998-10-16,5.814876,3.930299,10.65625,,15.09375,,2.201365,,30.6875,,,11.1875,43.071581,0.2875,5.453125,,32.875,2.171875,46.175,22.302813,9.46922,,8.19,,
1998-10-19,6.0371,3.870749,11.09375,,15.125,,2.388863,,30.78125,,,11.40625,44.198023,0.3,5.53125,,32.375,2.1875,47.2,23.928625,9.523955,,8.360625,,
1998-10-20,6.351919,3.819706,11.4375,,15.484375,,2.402751,,32.1875,,,11.625,44.90946,0.29375,5.734375,,31.4375,2.25,47.0,22.302813,9.250278,,9.1,,
1998-10-21,6.463031,3.785678,11.5,,15.375,,2.388863,,31.59375,,,11.609375,44.109093,0.2851562,6.023438,,32.125,2.25,47.1,23.6785,9.140808,,8.98625,,
1998-10-22,6.370437,3.828213,11.46875,,15.171875,,2.277753,,31.4375,,,11.234375,44.464812,0.3,6.132813,,32.5625,2.242188,47.35,25.262625,9.688161,,9.555,,
1998-10-23,6.296362,3.828213,11.1875,,15.140625,,2.388863,,30.1875,,,10.984375,43.931234,0.3,6.109375,,32.125,2.238281,47.275,24.387188,9.742897,,9.66875,,
1998-10-26,6.296362,3.811199,11.03125,,15.75,,2.388863,,30.21875,,,10.734375,43.368013,0.303125,6.132813,,31.625,2.351563,46.675,25.054188,9.907103,,9.725625,,
1998-10-27,6.240806,3.751649,10.875,,16.25,,2.222198,,29.625,,,10.828125,43.456943,0.31875,6.195313,,31.75,2.34375,45.5,25.220938,9.961838,,9.7825,,
1998-10-28,6.277844,3.751649,10.6875,,16.046875,,2.319419,,29.78125,,,11.015625,42.745506,0.3203126,6.335938,,31.1875,2.375,45.5,25.054188,9.797632,,9.1,,
1998-10-29,6.314881,3.734635,10.6875,,16.140625,,2.249975,,30.53125,,,11.25,42.745506,0.3171876,6.324219,,30.75,2.382813,47.5,25.637813,10.016574,,9.1,,
1998-10-30,6.796368,3.785678,10.75,,16.390625,,2.30553,,31.1875,,,11.328125,44.375882,0.309375,6.265625,,30.4375,2.417969,49.85,25.804563,10.016574,,9.21375,,
1998-11-02,6.963036,3.743142,10.96875,,16.421875,,2.333308,,31.375,,,11.4375,45.235535,0.2953126,6.40625,,32.125,2.40625,50.35,26.51325,10.399721,,9.526563,,
1998-11-03,6.90748,3.845228,11.21875,,16.609375,,2.444418,,31.15625,,,11.53125,45.383751,0.3125,6.460938,,32.625,2.367188,50.70625,26.096375,10.509192,,9.555,,
1998-11-04,7.111186,3.921792,11.15625,,16.703125,,2.472195,,32.6875,,,11.71875,45.769113,0.3054688,6.4375,,31.8125,2.332031,51.65,26.263125,10.728134,,9.7825,,
1998-11-05,7.000074,3.930299,11.46875,,17.28125,,2.531222,,33.28125,,,12.09375,47.369846,0.29375,6.335938,,31.4375,2.308594,53.225,27.472063,10.728134,,10.408125,,
1998-11-06,7.018592,3.853735,11.4375,,16.9375,,2.506917,,33.625,,,11.9375,47.814494,0.31875,6.382813,,31.3125,2.308594,53.9,27.930625,10.947075,,10.408125,,
1998-11-09,6.90748,3.785678,11.375,,16.84375,,2.583305,,32.875,,,11.5625,46.747339,0.31875,6.398438,,31.625,2.257813,51.6,27.18025,11.056546,,10.465,,
1998-11-10,6.963036,3.77717,11.3125,,17.75,,2.499973,,32.53125,,,11.3125,45.798756,0.3140626,6.484375,,32.3125,2.253906,50.65,26.805063,11.275487,,10.01,,
1998-11-11,6.90748,3.811199,11.25,,17.75,,2.499973,,31.25,,,11.1875,44.761244,0.31875,6.4375,,31.75,2.214844,49.4,27.555438,11.275487,,9.555,,
