datetime,TMO,UBER,BKNG,VZ,SCHW,ISRG,QCOM,C,TXN,BA,BLK,ACN,GEV,AMGN,SPGI,ADBE,BSX,SYK,ETN,AMAT,NEE,ANET,DHR,PGR,HON
1998-04-17,35.416172,,,44.171002,7.777856,,3.425359,310.725472,14.625,53.6875,,,,14.40625,19.4375,6.085938,17.515625,11.4375,19.543531,8.859375,7.765625,,6.21956,11.54676,44.209132
1998-04-20,35.14746,,,44.055898,7.652854,,3.621423,308.925904,15.3125,53.25,,,,14.421875,19.6875,6.25,17.484375,11.234375,18.992062,9.171875,7.640625,,6.298289,11.317595,43.495122
1998-04-21,34.44881,,,44.314881,7.500075,,3.675245,311.925185,15.75,53.0625,,,,14.40625,19.75,6.132813,17.421875,11.109375,18.884458,9.53125,7.671875,,6.324532,11.270721,44.685139
1998-04-22,34.66378,,,45.005503,7.972302,,3.552224,313.124897,16.0,53.0,,,,14.3125,19.515625,6.335938,17.46875,11.25,19.314873,9.578125,7.570313,,6.419006,11.244679,43.792626
1998-04-23,34.610037,,,43.566708,7.56952,,3.471492,305.926623,15.5625,51.5,,,,14.40625,19.40625,6.210938,17.421875,11.296875,19.355225,9.265625,7.476563,,6.335029,11.244679,43.257118
1998-04-24,34.180099,,,42.84731,7.652854,,3.486869,301.727631,15.625,50.6875,,,,14.5625,19.3125,6.34375,17.125,11.28125,19.583882,9.234375,7.539063,,6.198566,11.260304,42.126602
1998-04-27,32.675315,,,42.243016,7.361185,,3.363849,293.929501,15.125,50.25,,,,14.203125,18.9375,6.265625,16.59375,10.859375,19.274522,8.96875,7.570313,,5.841663,10.895724,41.115088
1998-04-28,33.158995,,,42.156689,7.347296,,3.313871,291.530076,15.125,49.6875,,,,14.203125,18.8125,6.101563,17.125,11.3125,19.489729,8.9375,7.617188,,5.909895,10.99989,40.698582
1998-04-29,33.427707,,,42.444448,7.388963,,3.45227,291.230148,15.5,50.0625,,,,14.515625,19.234375,6.328125,18.125,11.234375,19.691486,8.96875,7.664063,,5.8889,11.025931,41.29359
1998-04-30,34.233841,,,43.077518,7.777856,,3.459959,293.629573,16.03125,50.0625,,,,14.90625,19.359375,6.257813,18.078125,11.25,19.879793,9.03125,7.757813,,6.03586,11.286345,41.710096
1998-05-01,34.717522,,,44.775295,7.902857,,3.421515,298.428422,16.046875,51.75,,,,14.6875,19.265625,6.296875,18.5,11.15625,19.960496,9.015625,7.640625,,6.046358,11.406136,41.9481
1998-05-04,35.14746,,,45.638572,7.875079,,3.51378,296.928782,16.296875,51.125,,,,14.515625,19.296875,6.234375,18.453125,11.078125,19.81254,8.96875,7.648438,,6.167075,11.593634,42.483607
1998-05-05,34.180099,,,45.609796,7.86119,,3.459959,293.329645,16.5625,50.9375,,,,14.953125,19.109375,6.171875,18.34375,10.875,19.597333,9.109375,7.640625,,6.214312,11.499885,42.126602
1998-05-06,33.320222,,,44.429985,7.486186,,3.429203,287.331084,16.0,50.3125,,,,14.53125,18.84375,6.15625,18.1875,10.609375,19.274522,9.078125,7.53125,,6.062103,11.505093,42.007601
1998-05-07,32.997769,,,43.796915,7.458408,,3.406137,289.130652,16.015625,49.875,,,,14.3125,18.609375,6.226563,18.046875,10.4375,19.422477,9.03125,7.507813,,6.046358,11.520718,42.007601
1998-05-08,33.642676,,,43.509156,7.805634,,3.45227,286.131371,16.359375,50.5,,,,14.78125,18.46875,6.328125,18.046875,10.421875,19.678036,9.1875,7.570313,,6.114589,11.676967,41.829098
1998-05-11,32.352861,,,42.904862,7.70841,,3.371537,291.230148,15.96875,49.625,,,,14.953125,18.34375,5.90625,17.6875,10.4375,19.758739,9.3125,7.5625,,6.214312,11.729049,41.531594
1998-05-12,32.782799,,,43.221397,7.750078,,3.363849,297.22871,15.734375,49.5,,,,14.96875,18.53125,5.75,17.75,10.359375,19.570432,9.484375,7.59375,,6.188069,11.671758,41.9481
1998-05-13,32.406603,,,42.444448,7.972302,,3.448425,295.729069,15.796875,49.75,,,,15.171875,18.53125,5.664063,17.9375,10.203125,19.261071,9.875,7.554688,,6.2563,11.718633,42.305105
1998-05-14,31.922923,,,41.955258,8.069525,,3.406137,291.530076,15.53125,49.875,,,,15.21875,18.34375,5.65625,17.453125,10.25,19.328324,9.640625,7.539063,,6.287792,11.676967,41.591095
1998-05-15,31.922923,,,41.984033,8.097303,,3.521469,300.527918,14.78125,49.625,,,,15.421875,18.46875,5.671875,17.15625,10.140625,19.207269,9.25,7.578125,,6.356023,11.708216,41.055587
1998-05-18,30.901819,,,41.667499,8.013969,,3.448425,300.527918,14.796875,48.625,,,,15.5,18.375,5.617188,17.21875,9.71875,19.113116,9.453125,7.5625,,6.340278,11.682175,40.57958
1998-05-19,31.116788,,,41.350964,7.875079,,3.459959,305.026839,14.578125,48.375,,,,15.53125,18.5625,5.6875,17.34375,9.890625,19.032413,9.296875,7.507813,,6.277295,11.953005,40.877084
1998-05-20,30.794334,,,42.473224,7.833412,,3.394604,311.325328,14.078125,48.0,,,,15.453125,18.859375,5.585938,17.1875,9.9375,19.193819,8.9375,7.546875,,6.319283,12.083213,42.007601
1998-05-21,30.848077,,,42.674655,7.777856,,3.409981,304.426983,13.765625,48.1875,,,,15.453125,19.265625,5.507813,17.125,10.140625,19.274522,8.515625,7.523438,,6.324532,12.255086,41.591095
1998-05-22,30.256912,,,42.818534,7.652854,,3.408059,302.927343,13.5625,48.375,,,,16.390625,19.078125,5.421875,16.890625,10.15625,19.409026,8.3125,7.453125,,6.261549,12.046755,40.639081
1998-05-26,29.665746,,,42.127913,7.486186,,3.290805,301.127774,13.59375,47.25,,,,15.15625,18.75,5.171875,16.859375,10.21875,19.50318,8.203125,7.4375,,6.083098,11.755091,39.746568
1998-05-27,30.041942,,,41.782602,7.263962,,3.306183,293.029717,13.46875,46.5,,,,15.046875,18.90625,5.210938,16.375,10.21875,19.153467,8.078125,7.40625,,6.020115,11.630092,38.318548
1998-05-28,29.880715,,,41.955258,7.375074,,3.267739,295.729069,13.1875,46.875,,,,15.171875,19.4375,5.234375,15.8125,10.421875,19.301423,8.4375,7.5,,6.0726,11.531135,39.15156
1998-05-29,30.203169,,,42.185465,7.375074,,3.206228,293.929501,12.859375,47.75,,,,15.125,19.546875,4.992188,15.90625,10.1875,19.328324,8.0,7.679688,,6.0726,11.489468,40.698582
1998-06-01,29.128323,,,43.566708,7.375074,,3.094741,302.327487,12.3125,47.625,,,,14.9375,19.3125,4.914063,15.265625,10.0625,19.301423,7.484375,7.976563,,6.18282,11.81759,41.591095
1998-06-02,29.074581,,,43.566708,7.402852,,3.137029,306.526479,12.375,45.875,,,,15.5,18.96875,5.125,15.75,9.921875,19.368675,7.640625,7.882813,,6.140832,11.833215,41.531594
1998-06-03,28.80587,,,43.768139,7.361185,,3.090896,299.928062,12.0,45.875,,,,15.40625,19.28125,5.0,15.984375,9.90625,18.93826,7.34375,7.84375,,6.130335,11.531135,40.57958
1998-06-04,28.375931,,,43.768139,7.541742,,3.152407,302.927343,12.71875,45.0625,,,,15.515625,19.640625,5.085938,16.125,10.046875,19.287972,7.1875,7.84375,,6.03586,11.66655,40.163074
1998-06-05,29.235808,,,44.573864,7.638965,,3.190851,308.925904,12.703125,45.5,,,,15.828125,19.890625,5.109375,16.3125,10.046875,19.664585,7.40625,7.898438,,6.03586,11.781132,41.472093
1998-06-08,29.504519,,,43.62426,7.875079,,3.183162,311.325328,13.375,45.75,,,,15.921875,19.78125,5.0625,16.609375,10.078125,19.449378,7.53125,7.84375,,6.03586,11.843632,41.412592
1998-06-09,29.9882,,,44.429985,7.902857,,3.26005,310.125616,13.96875,46.0,,,,16.046875,19.671875,5.4375,16.09375,9.875,19.570432,7.53125,7.84375,,6.03586,12.03113,41.29359
1998-06-10,29.719489,,,44.257329,7.888968,,3.175473,305.326767,13.125,45.4375,,,,15.875,19.25,5.25,16.078125,9.71875,18.911359,7.1875,7.953125,,6.172323,12.051963,40.936585
1998-06-11,28.80587,,,43.796915,7.638965,,3.021697,297.528638,12.40625,45.0625,,,,15.828125,19.390625,5.101563,15.75,9.734375,18.507845,7.0625,8.070313,,6.067352,11.78634,39.984572
1998-06-12,28.859612,,,43.883243,7.333407,,3.014008,298.72835,12.28125,44.9375,,,,15.890625,20.234375,5.0,15.53125,9.671875,18.279187,7.15625,8.078125,,5.993872,11.890506,40.163074
1998-06-15,27.892251,,,43.739363,6.972292,,2.87561,287.331084,12.0,43.5,,,,15.515625,20.078125,4.953125,15.25,9.453125,17.700817,6.796875,8.132813,,6.025363,11.703008,39.092059
1998-06-16,27.086116,,,43.537932,6.930625,,2.990942,287.93094,13.0,43.4375,,,,15.53125,20.46875,5.21875,15.6875,9.625,18.252286,7.28125,8.046875,,6.046358,11.812382,38.556551
1998-06-17,27.086116,,,43.825691,7.097293,,3.010164,297.528638,12.71875,43.75,,,,15.578125,20.46875,5.1875,16.28125,9.75,18.35989,6.875,7.96875,,6.067352,12.036338,39.627566
1998-06-18,27.301085,,,43.998346,6.986181,,3.029386,295.729069,13.625,43.9375,,,,15.5,20.09375,5.117188,17.15625,9.640625,17.848772,6.984375,7.976563,,6.10934,12.03113,40.520079
1998-06-19,27.40857,,,44.688968,6.805624,,3.029386,294.229429,13.546875,42.9375,,,,15.390625,19.8125,4.929688,16.9375,9.765625,17.51251,6.84375,7.882813,,6.130335,12.072796,40.222575
1998-06-22,26.763662,,,44.199777,6.86118,,3.098585,291.230148,14.0,42.75,,,,15.03125,19.828125,5.015625,17.03125,9.71875,17.566312,7.140625,7.789063,,6.224809,12.124879,40.103573
1998-06-23,27.40857,,,45.293262,6.666733,,3.171629,292.429861,14.5625,43.375,,,,15.671875,20.015625,5.0625,16.953125,9.65625,17.700817,7.34375,7.820313,,6.224809,12.192586,40.698582
1998-06-24,29.074581,,,42.588327,6.638955,,3.425359,300.827846,14.765625,44.6875,,,,16.6875,20.09375,5.257813,17.5,9.5,16.961041,7.6875,7.851563,,6.245803,12.489458,41.472093
1998-06-25,29.182066,,,42.243016,6.583399,,3.467647,297.828566,14.484375,44.625,,,,16.125,20.328125,5.546875,17.5,9.28125,16.732383,7.46875,7.757813,,6.140832,12.369668,41.412592
1998-06-26,29.074581,,,41.955258,6.7084,,3.329249,295.129213,14.578125,45.6875,,,,16.25,20.3125,5.304688,17.5,9.359375,16.813086,7.5,7.796875,,6.161826,12.322793,41.769597
1998-06-29,29.28955,,,42.041585,7.041737,,3.440737,294.829285,14.796875,44.625,,,,16.375,20.296875,5.34375,17.984375,9.53125,16.745834,7.578125,7.867188,,6.088346,12.33321,41.472093
1998-06-30,29.397035,,,42.012809,7.250073,,3.456114,290.93022,14.578125,44.5625,,,,16.34375,20.375,5.304688,17.90625,9.59375,16.732383,7.375,7.875,,6.161826,11.749883,42.245604
1998-07-01,30.848077,,,42.760983,7.722299,,3.45227,302.927343,15.0,47.4375,,,,16.375,20.359375,5.195313,18.109375,9.84375,16.974492,7.609375,7.921875,,6.886129,12.812372,41.650595
1998-07-02,30.364396,,,42.818534,7.805634,,3.344627,305.326767,14.46875,48.4375,,,,16.71875,20.359375,5.171875,18.5,10.1875,16.826536,7.421875,7.898438,,6.833644,12.864455,42.186103
1998-07-06,28.160962,,,43.336501,7.791745,,3.383071,306.226551,13.96875,48.625,,,,16.96875,20.75,5.132813,19.5,10.484375,17.068645,7.59375,7.945313,,6.833644,12.812372,42.245604
1998-07-07,26.70992,,,43.163845,7.916746,,3.333093,309.825688,14.546875,47.8125,,,,17.109375,20.640625,5.09375,19.078125,10.453125,16.786185,7.84375,7.890625,,6.959609,12.713415,42.602609
1998-07-08,26.333724,,,43.163845,8.13897,,3.369615,332.320293,14.640625,48.6875,,,,17.25,20.859375,5.203125,19.15625,10.640625,16.570977,7.5,7.90625,,7.043671,12.739456,42.781112
1998-07-09,26.065013,,,42.876086,7.902857,,3.502247,328.1213,14.671875,48.0625,,,,16.84375,20.609375,5.101563,18.671875,10.59375,16.449923,7.25,7.828125,,7.106569,12.749873,42.186103
1998-07-10,25.31262,,,42.760983,8.069525,,3.475336,331.120581,14.671875,47.875,,,,17.015625,20.765625,5.023438,18.59375,10.703125,16.207815,7.375,7.84375,,7.274524,12.869663,41.769597
1998-07-13,25.796301,,,43.278949,8.027858,,3.440737,336.219358,14.78125,47.5625,,,,17.125,20.90625,4.984375,18.4375,10.640625,15.831202,7.140625,7.804688,,7.243032,12.843622,41.055587
1998-07-14,26.656178,,,42.300568,7.916746,,3.467647,341.018207,14.59375,48.5,,,,17.484375,21.015625,4.875,18.484375,10.875,16.409572,7.125,7.804688,,7.222038,12.890496,41.888599
1998-07-15,26.656178,,,41.264636,7.805634,,3.544535,337.718998,15.5625,49.3125,,,,17.71875,20.984375,4.914063,18.53125,10.9375,15.992607,7.65625,7.734375,,7.306015,12.713415,43.197618
1998-07-16,25.957528,,,41.667499,8.180637,,3.556069,340.418351,15.734375,48.75,,,,17.625,21.140625,4.976563,18.796875,11.0,15.710148,7.796875,7.78125,,7.431981,12.614457,43.316619
1998-07-17,25.31262,,,41.494843,9.166758,,3.521469,344.017487,15.296875,50.0,,,,18.125,21.515625,4.992188,18.75,11.125,15.293183,7.703125,7.765625,,7.683913,12.583208,43.554623
1998-07-20,24.076548,,,41.840154,9.361205,,3.483025,348.516408,14.734375,49.25,,,,18.171875,21.4375,5.0625,19.046875,11.234375,15.454589,7.65625,7.695313,,7.631427,12.416543,43.673624
1998-07-21,20.099618,,,40.804222,9.416761,,3.540691,331.120581,15.234375,48.1875,,,,18.546875,21.359375,4.953125,18.765625,11.0625,15.239381,7.984375,7.703125,,7.673416,12.395709,43.733125
1998-07-22,19.615937,,,42.185465,9.527873,,4.128884,332.320293,15.25,47.75,,,,17.890625,21.34375,4.9375,19.3125,10.96875,15.091426,7.828125,7.828125,,7.505461,11.609259,44.387635
1998-07-23,19.66968,,,40.516463,8.722309,,3.890531,322.122739,14.875,41.1875,,,,19.078125,21.046875,4.859375,18.625,10.78125,14.687912,7.640625,7.773438,,7.410987,11.281137,43.37612
1998-07-24,19.562195,,,41.609947,8.930645,,3.875154,319.123458,14.515625,40.3125,,,,18.890625,21.40625,4.734375,18.15625,10.875,14.499605,7.59375,7.726563,,7.348004,11.229054,42.781112
1998-07-27,19.723422,,,41.437291,9.00009,,3.86362,323.922307,14.453125,39.0,,,,18.640625,21.578125,4.734375,18.515625,10.828125,14.297848,7.765625,7.757813,,7.484467,10.770726,43.435621
1998-07-28,19.45471,,,40.804222,8.500085,,3.752133,316.724034,14.75,39.0,,,,18.515625,21.203125,4.71875,17.609375,10.6875,14.230596,8.203125,7.742188,,7.096072,10.796767,43.138117
1998-07-29,19.562195,,,42.185465,8.416751,,3.771355,317.923746,14.65625,38.75,,,,18.734375,20.671875,4.507813,19.03125,10.734375,13.867433,8.0,7.765625,,6.917621,10.479062,43.138117
1998-07-30,20.529556,,,42.300568,8.43064,,3.817488,327.821372,15.25,39.125,,,,19.0,20.546875,4.28125,19.28125,10.859375,13.934686,8.25,7.78125,,7.022592,10.567603,43.257118
1998-07-31,19.777164,,,41.753826,8.333417,,3.834787,322.722595,14.84375,38.8125,,,,18.359375,20.484375,4.039063,19.15625,10.859375,14.042289,8.375,7.601563,,6.854638,10.317605,41.412592
1998-08-03,19.615937,,,42.933638,8.236193,,3.748288,313.424825,15.03125,37.875,,,,18.078125,20.046875,3.875,19.109375,10.640625,14.001938,8.453125,7.734375,,7.043587,10.140524,41.472093
1998-08-04,19.347226,,,40.516463,7.819523,,3.629112,296.628853,14.625,36.875,,,,17.15625,19.8125,3.78125,18.78125,10.640625,13.77328,8.125,7.609375,,6.697181,9.499905,38.080544
1998-08-05,19.562195,,,39.48053,7.805634,,3.582979,301.127774,15.0,36.5,,,,17.390625,19.671875,3.820313,18.578125,10.34375,13.934686,8.515625,7.59375,,6.676186,9.687403,35.224504
1998-08-06,19.293484,,,39.883393,8.319528,,3.648334,302.927343,15.34375,37.0625,,,,17.078125,19.734375,3.8125,17.96875,10.5,14.122992,8.78125,7.515625,,6.613204,9.812402,35.105502
1998-08-07,19.992133,,,38.789909,8.541752,,3.613735,293.629573,15.796875,39.25,,,,17.671875,19.8125,3.78125,18.6875,10.984375,14.297848,8.78125,7.617188,,6.718175,9.926984,35.343505
1998-08-10,19.562195,,,37.926632,8.013969,,3.625268,295.429141,15.25,39.25,,,,17.953125,19.9375,4.023438,18.78125,10.484375,14.311299,8.421875,7.578125,,6.718175,9.942609,34.510493
1998-08-11,18.164895,,,38.444598,7.875079,,3.483025,281.932378,14.640625,38.0,,,,17.40625,20.140625,3.851563,18.078125,10.03125,14.163344,8.21875,7.617188,,6.518729,9.604071,33.736982
1998-08-12,19.45471,,,38.214391,8.097303,,3.383071,284.031875,15.1875,38.875,,,,17.390625,20.796875,3.421875,18.59375,10.28125,13.988488,8.03125,7.789063,,6.466243,9.656153,34.391492
1998-08-13,18.487349,,,39.538082,8.097303,,3.290805,272.33468,14.96875,37.1875,,,,16.984375,21.0625,3.453125,19.21875,10.4375,13.894334,7.84375,7.65625,,6.371769,9.562404,35.105502
1998-08-14,17.842442,,,37.86908,7.791745,,3.352315,268.735544,14.828125,36.8125,,,,17.40625,20.765625,3.367188,19.5,9.0,13.853983,7.78125,7.6875,,6.445249,9.505113,35.284004
1998-08-17,17.305019,,,39.250323,8.277861,,3.306183,279.233026,15.328125,36.9375,,,,17.71875,20.59375,3.390625,19.515625,8.78125,13.853983,8.328125,7.796875,,6.581712,9.551988,36.533522
1998-08-18,16.928823,,,39.825841,8.56953,,3.444581,285.831443,15.625,37.5625,,,,17.625,20.59375,3.375,19.953125,8.953125,13.853983,8.515625,7.765625,,6.823146,9.572821,36.652524
1998-08-19,17.412503,,,39.825841,8.097303,,3.421515,279.233026,15.125,36.75,,,,17.515625,20.390625,3.226563,20.28125,8.65625,13.706028,8.171875,7.710938,,6.707678,9.567613,36.890527
1998-08-20,16.87508,,,40.228704,8.013969,,3.413826,269.635328,14.71875,36.3125,,,,17.359375,20.65625,3.140625,20.0625,8.421875,13.504271,7.8125,7.734375,,6.634198,9.33324,37.247532
1998-08-21,17.090049,,,39.825841,7.805634,,3.306183,262.137126,14.484375,36.375,,,,16.765625,20.734375,3.117188,20.203125,8.421875,13.127658,7.625,7.890625,,6.539723,9.051993,35.641009
1998-08-24,17.090049,,,40.286256,7.958413,,3.32156,258.53799,14.4375,35.6875,,,,17.34375,20.1875,3.054688,19.921875,8.359375,13.127658,7.671875,8.007813,,6.644695,9.1197,33.320476
1998-08-25,17.036307,,,39.653186,8.222304,,3.283116,264.536551,14.34375,35.375,,,,17.65625,20.5,3.070313,19.796875,8.265625,13.141108,7.859375,7.960938,,6.529226,9.229074,34.331991
1998-08-26,16.283915,,,39.595634,7.986191,,3.167784,262.137126,14.046875,35.5,,,,17.5,20.578125,3.453125,19.53125,8.359375,13.100757,7.390625,8.0625,,6.560718,9.025951,34.629495
1998-08-27,15.101585,,,39.768289,7.250073,,3.017853,242.341874,13.40625,35.0,,,,16.9375,19.78125,3.359375,18.90625,8.125,12.818297,6.828125,8.117188,,6.571215,8.838453,34.27249
1998-08-28,14.886615,,,41.609947,7.13896,,2.833322,231.844392,12.796875,33.9375,,,,16.28125,20.09375,3.398438,18.234375,8.390625,12.818297,6.65625,8.421875,,6.550221,8.88012,34.27249
1998-08-31,13.972996,,,40.631566,6.638955,,2.702612,212.948924,11.84375,30.9375,,,,15.21875,19.0625,3.28125,17.3125,8.03125,12.603089,6.140625,8.320313,,6.088346,8.11971,32.665967
1998-09-01,14.187966,,,39.998497,6.750068,,2.925587,208.150075,12.65625,33.0625,,,,15.3125,19.375,3.453125,18.046875,8.28125,12.858648,6.53125,8.203125,,6.235306,8.567623,33.498979
1998-09-02,13.919254,,,38.329495,6.944514,,2.906365,213.54878,12.5625,34.0,,,,15.875,19.3125,3.125,18.0,8.484375,12.777945,6.21875,8.0,,6.18282,8.755121,32.665967
1998-09-03,13.005635,,,38.559702,6.833402,,2.710301,197.352665,12.640625,34.5625,,,,16.0,19.578125,3.101563,17.71875,8.546875,12.804846,6.0,7.992188,,6.214312,8.781162,31.416449
1998-09-04,13.166862,,,38.789909,6.791735,,2.618035,187.455039,12.28125,33.9375,,,,15.953125,18.9375,3.054688,17.390625,8.78125,13.168009,5.9375,8.09375,,6.151329,8.624914,32.368463
1998-09-08,14.832873,,,40.516463,7.625076,,3.014008,202.451442,13.265625,36.1875,,,,17.4375,19.296875,3.210938,17.828125,8.859375,13.867433,6.390625,8.234375,,6.623701,9.083243,33.736982
1998-09-09,14.080481,,,40.171152,7.583409,,3.044764,192.253888,13.328125,35.25,,,,17.109375,19.203125,3.5,17.4375,8.609375,12.952801,6.03125,8.273438,,6.350775,8.828037,33.796483
1998-09-10,14.026739,,,39.538082,7.194516,,2.737212,189.554535,12.65625,33.875,,,,17.75,18.671875,3.351563,17.0625,8.484375,12.899,6.046875,8.328125,,6.277295,8.390541,31.832955
1998-09-11,14.241708,,,41.034429,7.555631,,2.798722,196.152953,13.203125,34.0,,,,18.125,18.75,3.5,16.640625,8.671875,12.993153,6.234375,8.398438,,6.224809,8.650955,31.951957
1998-09-14,15.101585,,,42.070361,7.833412,,2.844855,199.152233,13.34375,34.375,,,,17.984375,19.34375,3.5625,17.09375,8.78125,13.289063,6.0625,8.445313,,6.445249,8.99991,34.27249
1998-09-15,14.671646,,,41.552395,8.263972,,2.933276,206.050579,13.25,34.25,,,,17.90625,19.4375,3.820313,16.21875,8.6875,13.423568,5.921875,8.539063,,6.665689,9.145742,34.748497
1998-09-16,14.349193,,,40.861773,9.013979,,2.921743,206.950363,13.453125,34.5,,,,17.78125,19.59375,3.960938,16.75,8.703125,13.988488,6.015625,8.671875,,7.106569,9.270741,34.926999
1998-09-17,14.241708,,,39.595634,8.736198,,2.890988,195.253168,13.28125,34.0625,,,,17.90625,19.34375,3.84375,16.1875,8.5625,13.329415,6.0,8.585938,,7.054084,9.145742,34.331991
1998-09-18,14.080481,,,41.667499,8.930645,,2.956342,192.853744,13.53125,34.4375,,,,18.3125,19.6875,3.984375,15.921875,8.78125,13.315964,6.125,8.585938,,6.749666,9.239491,34.034487
1998-09-21,13.543058,,,41.264636,8.680642,,3.040919,190.154391,14.21875,34.0,,,,18.8125,19.875,4.0,14.546875,8.671875,13.410117,6.1875,8.585938,,6.382266,9.322823,34.034487
1998-09-22,13.489316,,,42.243016,9.013979,,3.10243,188.954679,13.4375,34.1875,,,,18.625,20.546875,4.023438,15.09375,9.0,13.598424,6.234375,8.632813,,6.571215,9.531155,33.617981
1998-09-23,14.29545,,,42.99119,9.583429,,3.156251,206.050579,14.1875,33.8125,,,,19.5,20.515625,4.226563,14.9375,9.09375,14.122992,6.421875,8.679688,,6.193318,9.78636,34.748497
1998-09-24,13.758027,,,43.278949,8.902867,,3.011719,190.154391,13.515625,34.5,,,,18.875,20.09375,4.195313,13.875,8.984375,13.934686,6.375,8.578125,,5.867906,9.859276,33.855984
1998-09-25,13.11312,,,43.509156,9.041757,,3.1875,193.153672,13.4375,34.6875,,,,19.125,19.875,4.179688,13.65625,8.796875,13.840532,6.71875,8.53125,,5.81542,9.421781,33.796483
1998-09-28,13.5968,,,43.854467,9.222314,,3.0625,194.353384,13.640625,34.9375,,,,19.90625,19.96875,4.359375,13.25,9.21875,14.05574,6.640625,8.570313,,5.647466,9.66657,33.55848
1998-09-29,13.704285,,,45.696124,9.027868,,3.03125,188.054895,13.8125,35.5625,,,,19.328125,20.390625,4.375,12.875,9.1875,14.06919,6.6875,8.65625,,5.542494,9.536363,34.331991
