datetime,NI,MKC,FSLR,INVH,HAL,TSN,L,IFF,ZBH,DGX,STLD,BIIB,GEN,WY,ERIE,ESS,GPC,CTRA,WST,PKG,PFG,RL,WAT,DOW,MAA
2019-06-12,28.53,78.555,59.88,26.97,21.07,81.89,53.3,151.6,117.084145,99.5,26.03,230.43,19.19000074,25.06,248.76,298.83,102.44,23.72,122.19,95.55,54.42,112.67,204.36,52.49,117.47
2019-06-13,28.48,78.425,62.15,27.09,21.66,82.53,53.37,149.91,116.211034,100.86,26.67,231.26,19.58000081,25.28,244.67,298.21,102.85,23.9,121.9,96.27,55.45,112.62,204.01,52.88,118.04
2019-06-14,28.75,78.3,61.24,27.31,21.38,81.91,53.54,148.79,113.940946,101.03,26.43,227.67,19.36000006,25.71,247.23,299.19,102.93,23.77,120.68,95.32,55.91,112.13,203.2,51.15,117.79
2019-06-17,29.16,77.74,60.94,27.48,21.97,78.53,52.94,147.56,114.212581,101.94,26.23,231.78,19.75999937,25.67,246.19,302.32,102.39,24.0,120.66,93.4,54.86,112.3,204.5,49.35,118.81
2019-06-18,28.99,76.82,62.87,27.51,22.22,77.18,53.39,147.83,114.590929,100.57,28.6,233.01,19.96999914,25.98,248.44,301.11,102.92,23.88,121.35,94.99,55.99,113.38,208.04,49.61,117.79
2019-06-19,29.44,77.875,62.78,27.75,21.81,77.76,53.62,148.95,115.803583,101.92,29.71,233.89,20.14999944,26.06,252.77,301.65,102.79,24.07,121.83,94.46,56.17,112.65,210.39,48.5,119.2
2019-06-20,29.42,77.985,63.04,27.68,22.88,78.63,54.06,150.72,116.133424,100.34,29.08,234.97,20.55999973,26.56,254.46,302.91,103.79,23.59,122.22,94.6,57.72,114.91,211.83,48.93,119.98
2019-06-21,29.36,77.205,62.91,27.15,22.84,79.29,54.07,145.67,114.75585,101.28,29.16,239.09,20.83999942,26.15,252.71,299.98,103.98,23.43,122.04,95.33,57.63,117.78,212.81,48.36,119.09
2019-06-24,29.33,77.075,62.68,26.98,22.51,80.82,54.15,146.63,113.911843,100.9,29.15,235.91,20.97999927,25.83,253.53,298.0,103.95,23.23,122.19,92.23,57.51,116.94,212.39,49.58,118.82
2019-06-25,29.34,76.545,61.76,27.07,22.5,79.97,54.55,147.54,113.213354,101.03,29.87,240.29,20.80000071,25.56,256.63,294.18,103.37,22.96,122.59,92.45,56.43,113.68,211.26,49.69,117.45
2019-06-26,28.69,75.315,62.57,26.44,23.2,79.52,53.43,144.95,111.146992,99.72,30.53,238.07,20.85999965,25.45,250.0,288.3,101.95,22.63,121.72,92.4,56.16,115.36,211.05,50.45,115.38
2019-06-27,28.61,77.935,65.47,26.53,22.73,79.65,53.77,143.57,111.932792,100.53,30.36,239.77,21.08999964,25.97,249.89,288.37,102.84,22.66,123.58,93.96,56.8,113.1,213.47,50.91,116.32
2019-06-28,28.8,77.505,65.68,26.73,22.74,80.74,54.67,145.09,114.222282,101.81,30.2,233.87,21.7599994,26.34,254.28,291.93,103.58,22.96,125.15,95.32,57.92,113.59,215.24,49.31,117.76
2019-07-01,28.59,77.85,66.13,26.83,22.95,80.96,55.6,143.89,113.805129,102.45,30.68,235.49,22.05999932,26.4,256.28,294.03,104.61,23.01,124.73,97.65,58.72,113.66,219.18,50.16,118.53
